2022-02-09 14:23:08,463 Logging directory: /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/TransUNet/log_dir/trFETS_train_cv1_r3/i2i2l/
2022-02-09 14:23:08,463 Tensorboard directory: /scratch_net/biwidl217_second/arismu/Tensorboard/trFETS_train_cv1_r3/i2i2l/
2022-02-09 14:23:08,463 ============================================================
2022-02-09 14:23:08,463 EXPERIMENT NAME: trFETS_train_cv1_r3/i2i2l/
2022-02-09 14:23:08,463 ============================================================
2022-02-09 14:23:08,463 Loading data...
2022-02-09 14:23:08,464 Already preprocessed this configuration. Loading now...
2022-02-09 14:23:09,653 Already preprocessed this configuration. Loading now...
2022-02-09 14:29:08,755 Training Images: (240, 240, 54560)
2022-02-09 14:29:08,755 Training Labels: (240, 240, 54560)
2022-02-09 14:29:08,755 Validation Images: (240, 240, 12400)
2022-02-09 14:29:08,755 Validation Labels: (240, 240, 12400)
2022-02-09 14:29:08,755 ============================================================
2022-02-09 14:29:08,807 17 iterations per epoch. 50000 max iterations 
  0%|                                          | 0/15 [00:00<?, ?it/s]EPOCH: 0
2022-02-09 14:31:38,516 iteration 108 : loss : 0.353099, loss_ce: 0.019894
2022-02-09 14:31:39,915 iteration 109 : loss : 0.369701, loss_ce: 0.022166
2022-02-09 14:31:41,489 iteration 110 : loss : 0.372058, loss_ce: 0.019724
2022-02-09 14:31:42,925 iteration 111 : loss : 0.350522, loss_ce: 0.036813
2022-02-09 14:31:44,310 iteration 112 : loss : 0.348216, loss_ce: 0.034233
2022-02-09 14:31:45,678 iteration 113 : loss : 0.351791, loss_ce: 0.033083
2022-02-09 14:31:47,082 iteration 114 : loss : 0.331906, loss_ce: 0.026773
2022-02-09 14:31:48,457 iteration 115 : loss : 0.318307, loss_ce: 0.024641
2022-02-09 14:31:49,819 iteration 116 : loss : 0.358833, loss_ce: 0.019037
2022-02-09 14:31:51,207 iteration 117 : loss : 0.385645, loss_ce: 0.020935
2022-02-09 14:31:52,654 iteration 118 : loss : 0.393655, loss_ce: 0.036299
2022-02-09 14:31:54,129 iteration 119 : loss : 0.348843, loss_ce: 0.031786
2022-02-09 14:31:55,500 iteration 120 : loss : 0.351960, loss_ce: 0.035815
2022-02-09 14:31:56,879 iteration 121 : loss : 0.360254, loss_ce: 0.038227
2022-02-09 14:31:58,298 iteration 122 : loss : 0.345931, loss_ce: 0.044801
2022-02-09 14:31:59,677 iteration 123 : loss : 0.317700, loss_ce: 0.022002
2022-02-09 14:32:01,166 iteration 124 : loss : 0.372064, loss_ce: 0.026097
2022-02-09 14:32:02,530 iteration 125 : loss : 0.366835, loss_ce: 0.021853
2022-02-09 14:32:03,948 iteration 126 : loss : 0.339246, loss_ce: 0.035647
2022-02-09 14:32:05,402 iteration 127 : loss : 0.385442, loss_ce: 0.036940
2022-02-09 14:32:06,811 iteration 128 : loss : 0.352901, loss_ce: 0.028699
2022-02-09 14:32:08,193 iteration 129 : loss : 0.373673, loss_ce: 0.017915
2022-02-09 14:32:09,614 iteration 130 : loss : 0.349390, loss_ce: 0.020817
2022-02-09 14:32:11,095 iteration 131 : loss : 0.371821, loss_ce: 0.022357
2022-02-09 14:32:12,562 iteration 132 : loss : 0.374096, loss_ce: 0.020627
2022-02-09 14:32:13,913 iteration 133 : loss : 0.373407, loss_ce: 0.016179
2022-02-09 14:32:15,309 iteration 134 : loss : 0.379745, loss_ce: 0.009436
2022-02-09 14:32:16,630 iteration 135 : loss : 0.380762, loss_ce: 0.011461
2022-02-09 14:32:18,002 iteration 136 : loss : 0.369011, loss_ce: 0.011224
2022-02-09 14:32:19,430 iteration 137 : loss : 0.380851, loss_ce: 0.011629
2022-02-09 14:32:20,839 iteration 138 : loss : 0.354716, loss_ce: 0.015689
2022-02-09 14:32:22,299 iteration 139 : loss : 0.359752, loss_ce: 0.034771
2022-02-09 14:32:23,631 iteration 140 : loss : 0.340175, loss_ce: 0.031971
2022-02-09 14:32:25,013 iteration 141 : loss : 0.354087, loss_ce: 0.041377
2022-02-09 14:32:26,351 iteration 142 : loss : 0.369128, loss_ce: 0.020404
2022-02-09 14:32:27,798 iteration 143 : loss : 0.316016, loss_ce: 0.024856
2022-02-09 14:32:29,178 iteration 144 : loss : 0.335464, loss_ce: 0.035209
2022-02-09 14:32:30,603 iteration 145 : loss : 0.383447, loss_ce: 0.016495
2022-02-09 14:32:31,999 iteration 146 : loss : 0.332410, loss_ce: 0.033190
2022-02-09 14:32:33,366 iteration 147 : loss : 0.353166, loss_ce: 0.059110
2022-02-09 14:32:34,749 iteration 148 : loss : 0.340919, loss_ce: 0.043375
2022-02-09 14:32:36,192 iteration 149 : loss : 0.336682, loss_ce: 0.028224
2022-02-09 14:32:37,626 iteration 150 : loss : 0.388237, loss_ce: 0.025572
2022-02-09 14:32:38,929 iteration 151 : loss : 0.331060, loss_ce: 0.039872
2022-02-09 14:32:40,306 iteration 152 : loss : 0.343437, loss_ce: 0.045172
2022-02-09 14:32:41,724 iteration 153 : loss : 0.392773, loss_ce: 0.034305
2022-02-09 14:32:43,170 iteration 154 : loss : 0.387299, loss_ce: 0.023888
2022-02-09 14:32:44,569 iteration 155 : loss : 0.380654, loss_ce: 0.011170
2022-02-09 14:32:45,900 iteration 156 : loss : 0.321652, loss_ce: 0.023946
2022-02-09 14:32:47,341 iteration 157 : loss : 0.333426, loss_ce: 0.026045
2022-02-09 14:32:48,877 iteration 158 : loss : 0.384563, loss_ce: 0.018575
2022-02-09 14:32:50,302 iteration 159 : loss : 0.335205, loss_ce: 0.032042
2022-02-09 14:32:51,663 iteration 160 : loss : 0.379300, loss_ce: 0.008562
2022-02-09 14:32:53,088 iteration 161 : loss : 0.367777, loss_ce: 0.032128
2022-02-09 14:32:54,444 iteration 162 : loss : 0.375053, loss_ce: 0.012162
2022-02-09 14:32:55,820 iteration 163 : loss : 0.379782, loss_ce: 0.021965
2022-02-09 14:32:57,161 iteration 164 : loss : 0.387636, loss_ce: 0.031529
2022-02-09 14:32:58,519 iteration 165 : loss : 0.380378, loss_ce: 0.010662
2022-02-09 14:32:59,896 iteration 166 : loss : 0.379786, loss_ce: 0.009536
2022-02-09 14:33:01,323 iteration 167 : loss : 0.368913, loss_ce: 0.013716
2022-02-09 14:33:02,697 iteration 168 : loss : 0.361219, loss_ce: 0.013027
2022-02-09 14:33:04,189 iteration 169 : loss : 0.380584, loss_ce: 0.011079
2022-02-09 14:33:05,584 iteration 170 : loss : 0.352690, loss_ce: 0.014967
2022-02-09 14:33:07,018 iteration 171 : loss : 0.317169, loss_ce: 0.027929
2022-02-09 14:33:08,386 iteration 172 : loss : 0.376656, loss_ce: 0.020720
2022-02-09 14:33:09,717 iteration 173 : loss : 0.365061, loss_ce: 0.023013
2022-02-09 14:33:11,144 iteration 174 : loss : 0.354770, loss_ce: 0.038231
2022-02-09 14:33:12,534 iteration 175 : loss : 0.371726, loss_ce: 0.017861
2022-02-09 14:33:13,961 iteration 176 : loss : 0.347171, loss_ce: 0.029933
2022-02-09 14:33:15,394 iteration 177 : loss : 0.380039, loss_ce: 0.009905
2022-02-09 14:33:16,849 iteration 178 : loss : 0.345254, loss_ce: 0.036173
2022-02-09 14:33:18,232 iteration 179 : loss : 0.355721, loss_ce: 0.015019
2022-02-09 14:33:19,695 iteration 180 : loss : 0.362490, loss_ce: 0.040837
2022-02-09 14:33:21,079 iteration 181 : loss : 0.337569, loss_ce: 0.015740
2022-02-09 14:33:22,516 iteration 182 : loss : 0.382401, loss_ce: 0.014484
2022-02-09 14:33:23,933 iteration 183 : loss : 0.371718, loss_ce: 0.019387
2022-02-09 14:33:25,324 iteration 184 : loss : 0.332114, loss_ce: 0.014629
2022-02-09 14:33:26,792 iteration 185 : loss : 0.329114, loss_ce: 0.035137
2022-02-09 14:33:28,179 iteration 186 : loss : 0.377631, loss_ce: 0.005259
2022-02-09 14:33:29,539 iteration 187 : loss : 0.338847, loss_ce: 0.024273
2022-02-09 14:33:30,985 iteration 188 : loss : 0.342092, loss_ce: 0.010926
2022-02-09 14:33:32,409 iteration 189 : loss : 0.343985, loss_ce: 0.026032
2022-02-09 14:33:33,794 iteration 190 : loss : 0.316388, loss_ce: 0.018943
2022-02-09 14:33:35,261 iteration 191 : loss : 0.373912, loss_ce: 0.068835
2022-02-09 14:33:36,691 iteration 192 : loss : 0.359188, loss_ce: 0.044802
2022-02-09 14:33:38,141 iteration 193 : loss : 0.344166, loss_ce: 0.015174
2022-02-09 14:33:39,634 iteration 194 : loss : 0.375415, loss_ce: 0.023616
2022-02-09 14:33:40,978 iteration 195 : loss : 0.315506, loss_ce: 0.016830
2022-02-09 14:33:42,372 iteration 196 : loss : 0.378306, loss_ce: 0.006601
2022-02-09 14:33:43,786 iteration 197 : loss : 0.357027, loss_ce: 0.043726
2022-02-09 14:33:45,194 iteration 198 : loss : 0.360627, loss_ce: 0.022327
2022-02-09 14:33:46,638 iteration 199 : loss : 0.338098, loss_ce: 0.036134
2022-02-09 14:33:48,044 iteration 200 : loss : 0.357757, loss_ce: 0.035780
2022-02-09 14:33:49,405 iteration 201 : loss : 0.322302, loss_ce: 0.042068
2022-02-09 14:33:50,817 iteration 202 : loss : 0.326431, loss_ce: 0.027928
2022-02-09 14:33:52,289 iteration 203 : loss : 0.322419, loss_ce: 0.018074
2022-02-09 14:33:53,611 iteration 204 : loss : 0.390456, loss_ce: 0.032371
2022-02-09 14:33:54,997 iteration 205 : loss : 0.367469, loss_ce: 0.016400
2022-02-09 14:33:56,375 iteration 206 : loss : 0.319800, loss_ce: 0.015134
2022-02-09 14:33:57,818 iteration 207 : loss : 0.358279, loss_ce: 0.016306
2022-02-09 14:33:59,156 iteration 208 : loss : 0.378726, loss_ce: 0.007428
2022-02-09 14:34:00,570 iteration 209 : loss : 0.347981, loss_ce: 0.026838
2022-02-09 14:34:01,998 iteration 210 : loss : 0.334838, loss_ce: 0.043774
2022-02-09 14:34:03,463 iteration 211 : loss : 0.355812, loss_ce: 0.018474
2022-02-09 14:34:04,799 iteration 212 : loss : 0.384779, loss_ce: 0.019042
2022-02-09 14:34:06,174 iteration 213 : loss : 0.362562, loss_ce: 0.037046
2022-02-09 14:34:07,565 iteration 214 : loss : 0.381044, loss_ce: 0.036023
2022-02-09 14:34:09,013 iteration 215 : loss : 0.352439, loss_ce: 0.027409
2022-02-09 14:34:10,397 iteration 216 : loss : 0.358115, loss_ce: 0.018446
2022-02-09 14:34:11,769 iteration 217 : loss : 0.368880, loss_ce: 0.016646
2022-02-09 14:34:13,084 iteration 218 : loss : 0.344160, loss_ce: 0.034349
2022-02-09 14:34:14,502 iteration 219 : loss : 0.355998, loss_ce: 0.017445
2022-02-09 14:34:15,942 iteration 220 : loss : 0.360917, loss_ce: 0.022255
2022-02-09 14:34:17,288 iteration 221 : loss : 0.356938, loss_ce: 0.015233
2022-02-09 14:34:18,662 iteration 222 : loss : 0.331273, loss_ce: 0.031159
2022-02-09 14:34:20,155 iteration 223 : loss : 0.378499, loss_ce: 0.006945
2022-02-09 14:34:21,659 iteration 224 : loss : 0.380643, loss_ce: 0.011177
2022-02-09 14:34:23,091 iteration 225 : loss : 0.330901, loss_ce: 0.058905
2022-02-09 14:34:24,416 iteration 226 : loss : 0.377468, loss_ce: 0.004917
2022-02-09 14:34:25,721 iteration 227 : loss : 0.360164, loss_ce: 0.012542
2022-02-09 14:34:27,115 iteration 228 : loss : 0.379293, loss_ce: 0.008454
2022-02-09 14:34:28,519 iteration 229 : loss : 0.360612, loss_ce: 0.025251
2022-02-09 14:34:29,933 iteration 230 : loss : 0.371191, loss_ce: 0.053433
2022-02-09 14:34:31,338 iteration 231 : loss : 0.386474, loss_ce: 0.022222
2022-02-09 14:34:32,766 iteration 232 : loss : 0.383891, loss_ce: 0.017209
2022-02-09 14:34:34,178 iteration 233 : loss : 0.327759, loss_ce: 0.025248
2022-02-09 14:34:35,594 iteration 234 : loss : 0.370969, loss_ce: 0.020650
2022-02-09 14:34:36,986 iteration 235 : loss : 0.338956, loss_ce: 0.021389
2022-02-09 14:34:38,432 iteration 236 : loss : 0.321588, loss_ce: 0.022761
2022-02-09 14:34:39,843 iteration 237 : loss : 0.377741, loss_ce: 0.005423
2022-02-09 14:34:41,276 iteration 238 : loss : 0.344724, loss_ce: 0.029410
2022-02-09 14:34:42,705 iteration 239 : loss : 0.363605, loss_ce: 0.006177
2022-02-09 14:34:44,166 iteration 240 : loss : 0.335740, loss_ce: 0.020567
2022-02-09 14:34:45,522 iteration 241 : loss : 0.367351, loss_ce: 0.006346
2022-02-09 14:34:46,920 iteration 242 : loss : 0.379400, loss_ce: 0.016030
2022-02-09 14:34:48,287 iteration 243 : loss : 0.339017, loss_ce: 0.014565
2022-02-09 14:34:49,751 iteration 244 : loss : 0.345719, loss_ce: 0.020068
2022-02-09 14:34:51,094 iteration 245 : loss : 0.336646, loss_ce: 0.014079
2022-02-09 14:34:52,475 iteration 246 : loss : 0.345170, loss_ce: 0.035090
2022-02-09 14:34:53,881 iteration 247 : loss : 0.347881, loss_ce: 0.012786
2022-02-09 14:34:55,332 iteration 248 : loss : 0.336983, loss_ce: 0.035288
2022-02-09 14:34:56,739 iteration 249 : loss : 0.338780, loss_ce: 0.009176
2022-02-09 14:34:58,177 iteration 250 : loss : 0.356338, loss_ce: 0.025823
2022-02-09 14:34:59,606 iteration 251 : loss : 0.363128, loss_ce: 0.016627
2022-02-09 14:35:01,046 iteration 252 : loss : 0.355988, loss_ce: 0.008283
2022-02-09 14:35:02,422 iteration 253 : loss : 0.361451, loss_ce: 0.010094
2022-02-09 14:35:03,823 iteration 254 : loss : 0.328418, loss_ce: 0.025244
2022-02-09 14:35:05,272 iteration 255 : loss : 0.322689, loss_ce: 0.029200
2022-02-09 14:35:06,687 iteration 256 : loss : 0.361057, loss_ce: 0.018867
2022-02-09 14:35:08,137 iteration 257 : loss : 0.381481, loss_ce: 0.012637
2022-02-09 14:35:09,478 iteration 258 : loss : 0.377511, loss_ce: 0.004985
2022-02-09 14:35:10,901 iteration 259 : loss : 0.322064, loss_ce: 0.012913
2022-02-09 14:35:12,244 iteration 260 : loss : 0.323900, loss_ce: 0.037424
2022-02-09 14:35:13,677 iteration 261 : loss : 0.326829, loss_ce: 0.038470
2022-02-09 14:35:15,139 iteration 262 : loss : 0.359203, loss_ce: 0.057042
2022-02-09 14:35:16,484 iteration 263 : loss : 0.360555, loss_ce: 0.017248
2022-02-09 14:35:17,861 iteration 264 : loss : 0.378166, loss_ce: 0.006281
2022-02-09 14:35:19,287 iteration 265 : loss : 0.360330, loss_ce: 0.029124
2022-02-09 14:35:20,731 iteration 266 : loss : 0.327486, loss_ce: 0.016832
2022-02-09 14:35:22,169 iteration 267 : loss : 0.369475, loss_ce: 0.018673
2022-02-09 14:35:23,517 iteration 268 : loss : 0.347385, loss_ce: 0.032517
2022-02-09 14:35:24,984 iteration 269 : loss : 0.377386, loss_ce: 0.004745
2022-02-09 14:35:26,378 iteration 270 : loss : 0.362490, loss_ce: 0.036247
2022-02-09 14:35:27,805 iteration 271 : loss : 0.336139, loss_ce: 0.024352
2022-02-09 14:35:29,204 iteration 272 : loss : 0.372463, loss_ce: 0.011310
2022-02-09 14:35:30,652 iteration 273 : loss : 0.375424, loss_ce: 0.022120
2022-02-09 14:35:32,074 iteration 274 : loss : 0.381892, loss_ce: 0.013426
2022-02-09 14:35:33,427 iteration 275 : loss : 0.368091, loss_ce: 0.011999
2022-02-09 14:35:34,769 iteration 276 : loss : 0.357450, loss_ce: 0.057556
2022-02-09 14:35:36,163 iteration 277 : loss : 0.339074, loss_ce: 0.018154
2022-02-09 14:35:37,497 iteration 278 : loss : 0.357960, loss_ce: 0.025681
2022-02-09 14:35:38,881 iteration 279 : loss : 0.379642, loss_ce: 0.009091
2022-02-09 14:35:40,267 iteration 280 : loss : 0.330117, loss_ce: 0.038798
2022-02-09 14:35:41,611 iteration 281 : loss : 0.322972, loss_ce: 0.022301
2022-02-09 14:35:42,967 iteration 282 : loss : 0.357899, loss_ce: 0.008711
2022-02-09 14:35:44,332 iteration 283 : loss : 0.373770, loss_ce: 0.009244
2022-02-09 14:35:45,642 iteration 284 : loss : 0.341738, loss_ce: 0.021165
2022-02-09 14:35:47,136 iteration 285 : loss : 0.330319, loss_ce: 0.039097
2022-02-09 14:35:48,494 iteration 286 : loss : 0.335463, loss_ce: 0.042870
2022-02-09 14:35:49,926 iteration 287 : loss : 0.326113, loss_ce: 0.035902
2022-02-09 14:35:51,400 iteration 288 : loss : 0.330255, loss_ce: 0.034465
2022-02-09 14:35:52,684 iteration 289 : loss : 0.358022, loss_ce: 0.020988
2022-02-09 14:35:54,132 iteration 290 : loss : 0.342901, loss_ce: 0.049976
2022-02-09 14:35:55,641 iteration 291 : loss : 0.342751, loss_ce: 0.013212
2022-02-09 14:35:57,106 iteration 292 : loss : 0.381755, loss_ce: 0.023408
2022-02-09 14:35:58,487 iteration 293 : loss : 0.378587, loss_ce: 0.007102
2022-02-09 14:35:59,960 iteration 294 : loss : 0.348878, loss_ce: 0.035004
2022-02-09 14:36:01,295 iteration 295 : loss : 0.366208, loss_ce: 0.021294
2022-02-09 14:36:02,677 iteration 296 : loss : 0.379900, loss_ce: 0.009604
2022-02-09 14:36:04,194 iteration 297 : loss : 0.328841, loss_ce: 0.037755
2022-02-09 14:36:05,646 iteration 298 : loss : 0.379333, loss_ce: 0.010893
2022-02-09 14:36:07,073 iteration 299 : loss : 0.341516, loss_ce: 0.031424
