2022-02-09 14:40:15,764 Logging directory: /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/TransUNet/log_dir/trFETS_train_cv1_r3/i2i2l/
2022-02-09 14:40:15,765 Tensorboard directory: /scratch_net/biwidl217_second/arismu/Tensorboard/trFETS_train_cv1_r3/i2i2l/
2022-02-09 14:40:15,765 ============================================================
2022-02-09 14:40:15,765 EXPERIMENT NAME: trFETS_train_cv1_r3/i2i2l/
2022-02-09 14:40:15,765 ============================================================
2022-02-09 14:40:15,765 Loading data...
2022-02-09 14:40:15,768 Already preprocessed this configuration. Loading now...
2022-02-09 14:40:15,804 Already preprocessed this configuration. Loading now...
2022-02-09 14:50:19,708 Training Images: (240, 240, 54560)
2022-02-09 14:50:19,924 Training Labels: (240, 240, 54560)
2022-02-09 14:50:19,924 Validation Images: (240, 240, 12400)
2022-02-09 14:50:19,924 Validation Labels: (240, 240, 12400)
2022-02-09 14:50:19,924 ============================================================
2022-02-09 14:50:20,002 17 iterations per epoch. 50000 max iterations 
  0%|                                          | 0/15 [00:00<?, ?it/s]EPOCH: 0
2022-02-09 14:53:32,350 iteration 133 : loss : 0.329503, loss_ce: 0.026209
2022-02-09 14:53:33,823 iteration 134 : loss : 0.339717, loss_ce: 0.023163
2022-02-09 14:53:35,217 iteration 135 : loss : 0.341605, loss_ce: 0.019097
2022-02-09 14:53:36,694 iteration 136 : loss : 0.349791, loss_ce: 0.020927
2022-02-09 14:53:38,195 iteration 137 : loss : 0.374749, loss_ce: 0.034974
2022-02-09 14:53:39,687 iteration 138 : loss : 0.377595, loss_ce: 0.028195
2022-02-09 14:53:41,097 iteration 139 : loss : 0.372254, loss_ce: 0.019410
2022-02-09 14:53:42,575 iteration 140 : loss : 0.330085, loss_ce: 0.039353
2022-02-09 14:53:44,111 iteration 141 : loss : 0.343184, loss_ce: 0.030568
2022-02-09 14:53:45,580 iteration 142 : loss : 0.335221, loss_ce: 0.055413
2022-02-09 14:53:46,959 iteration 143 : loss : 0.386704, loss_ce: 0.022642
2022-02-09 14:53:48,406 iteration 144 : loss : 0.377365, loss_ce: 0.029284
2022-02-09 14:53:49,844 iteration 145 : loss : 0.379763, loss_ce: 0.009424
2022-02-09 14:53:51,253 iteration 146 : loss : 0.353296, loss_ce: 0.017419
2022-02-09 14:53:52,728 iteration 147 : loss : 0.382363, loss_ce: 0.014810
2022-02-09 14:53:54,094 iteration 148 : loss : 0.372984, loss_ce: 0.036242
2022-02-09 14:53:55,498 iteration 149 : loss : 0.354428, loss_ce: 0.021136
2022-02-09 14:53:57,056 iteration 150 : loss : 0.332407, loss_ce: 0.022667
2022-02-09 14:53:58,572 iteration 151 : loss : 0.379494, loss_ce: 0.013085
2022-02-09 14:54:00,124 iteration 152 : loss : 0.338948, loss_ce: 0.015945
2022-02-09 14:54:01,595 iteration 153 : loss : 0.366060, loss_ce: 0.022657
2022-02-09 14:54:02,970 iteration 154 : loss : 0.345772, loss_ce: 0.022662
2022-02-09 14:54:04,484 iteration 155 : loss : 0.337777, loss_ce: 0.021950
2022-02-09 14:54:05,902 iteration 156 : loss : 0.345384, loss_ce: 0.030413
2022-02-09 14:54:07,327 iteration 157 : loss : 0.380037, loss_ce: 0.012841
2022-02-09 14:54:08,717 iteration 158 : loss : 0.365993, loss_ce: 0.022739
2022-02-09 14:54:10,162 iteration 159 : loss : 0.328342, loss_ce: 0.023770
2022-02-09 14:54:11,589 iteration 160 : loss : 0.360493, loss_ce: 0.019284
2022-02-09 14:54:13,007 iteration 161 : loss : 0.332811, loss_ce: 0.015501
2022-02-09 14:54:14,467 iteration 162 : loss : 0.376763, loss_ce: 0.037460
2022-02-09 14:54:15,905 iteration 163 : loss : 0.354587, loss_ce: 0.016267
2022-02-09 14:54:17,351 iteration 164 : loss : 0.384768, loss_ce: 0.019332
2022-02-09 14:54:18,892 iteration 165 : loss : 0.351407, loss_ce: 0.031800
2022-02-09 14:54:20,335 iteration 166 : loss : 0.338106, loss_ce: 0.037065
2022-02-09 14:54:21,811 iteration 167 : loss : 0.368884, loss_ce: 0.010041
2022-02-09 14:54:23,263 iteration 168 : loss : 0.336837, loss_ce: 0.031579
2022-02-09 14:54:24,674 iteration 169 : loss : 0.350208, loss_ce: 0.023393
2022-02-09 14:54:26,194 iteration 170 : loss : 0.380033, loss_ce: 0.009980
2022-02-09 14:54:27,723 iteration 171 : loss : 0.388049, loss_ce: 0.025545
2022-02-09 14:54:29,164 iteration 172 : loss : 0.344883, loss_ce: 0.025696
2022-02-09 14:54:30,582 iteration 173 : loss : 0.373732, loss_ce: 0.010051
2022-02-09 14:54:32,094 iteration 174 : loss : 0.362831, loss_ce: 0.024128
2022-02-09 14:54:33,555 iteration 175 : loss : 0.358599, loss_ce: 0.017394
2022-02-09 14:54:34,990 iteration 176 : loss : 0.355163, loss_ce: 0.010546
2022-02-09 14:54:36,402 iteration 177 : loss : 0.380399, loss_ce: 0.010771
2022-02-09 14:54:37,815 iteration 178 : loss : 0.370714, loss_ce: 0.020438
2022-02-09 14:54:39,290 iteration 179 : loss : 0.341617, loss_ce: 0.017559
2022-02-09 14:54:40,748 iteration 180 : loss : 0.339350, loss_ce: 0.030457
2022-02-09 14:54:42,140 iteration 181 : loss : 0.378829, loss_ce: 0.007548
2022-02-09 14:54:43,542 iteration 182 : loss : 0.379518, loss_ce: 0.008873
2022-02-09 14:54:44,955 iteration 183 : loss : 0.374359, loss_ce: 0.016203
2022-02-09 14:54:46,324 iteration 184 : loss : 0.359566, loss_ce: 0.028232
2022-02-09 14:54:47,825 iteration 185 : loss : 0.370724, loss_ce: 0.030301
2022-02-09 14:54:49,301 iteration 186 : loss : 0.341907, loss_ce: 0.019331
2022-02-09 14:54:50,721 iteration 187 : loss : 0.324567, loss_ce: 0.017377
2022-02-09 14:54:52,180 iteration 188 : loss : 0.362279, loss_ce: 0.024666
2022-02-09 14:54:53,659 iteration 189 : loss : 0.378761, loss_ce: 0.023125
2022-02-09 14:54:55,109 iteration 190 : loss : 0.370012, loss_ce: 0.015317
2022-02-09 14:54:56,558 iteration 191 : loss : 0.384390, loss_ce: 0.018275
2022-02-09 14:54:58,043 iteration 192 : loss : 0.380553, loss_ce: 0.010846
2022-02-09 14:54:59,469 iteration 193 : loss : 0.341423, loss_ce: 0.031977
2022-02-09 14:55:00,940 iteration 194 : loss : 0.328673, loss_ce: 0.025246
2022-02-09 14:55:02,393 iteration 195 : loss : 0.379045, loss_ce: 0.007973
2022-02-09 14:55:03,794 iteration 196 : loss : 0.383212, loss_ce: 0.015983
2022-02-09 14:55:05,248 iteration 197 : loss : 0.355654, loss_ce: 0.019622
2022-02-09 14:55:06,756 iteration 198 : loss : 0.383578, loss_ce: 0.016948
2022-02-09 14:55:08,247 iteration 199 : loss : 0.358154, loss_ce: 0.031264
2022-02-09 14:55:09,585 iteration 200 : loss : 0.385816, loss_ce: 0.021145
2022-02-09 14:55:11,014 iteration 201 : loss : 0.340298, loss_ce: 0.020335
2022-02-09 14:55:12,485 iteration 202 : loss : 0.312774, loss_ce: 0.014823
2022-02-09 14:55:13,940 iteration 203 : loss : 0.354290, loss_ce: 0.013027
2022-02-09 14:55:15,436 iteration 204 : loss : 0.414670, loss_ce: 0.079025
2022-02-09 14:55:16,838 iteration 205 : loss : 0.360081, loss_ce: 0.016301
2022-02-09 14:55:18,290 iteration 206 : loss : 0.377923, loss_ce: 0.032412
2022-02-09 14:55:19,643 iteration 207 : loss : 0.354198, loss_ce: 0.025194
2022-02-09 14:55:21,172 iteration 208 : loss : 0.380725, loss_ce: 0.019198
2022-02-09 14:55:22,631 iteration 209 : loss : 0.364973, loss_ce: 0.017475
2022-02-09 14:55:24,111 iteration 210 : loss : 0.365583, loss_ce: 0.027156
2022-02-09 14:55:25,491 iteration 211 : loss : 0.335913, loss_ce: 0.029739
2022-02-09 14:55:26,989 iteration 212 : loss : 0.350487, loss_ce: 0.027015
2022-02-09 14:55:28,421 iteration 213 : loss : 0.359086, loss_ce: 0.030504
2022-02-09 14:55:29,837 iteration 214 : loss : 0.367787, loss_ce: 0.016664
2022-02-09 14:55:31,212 iteration 215 : loss : 0.364432, loss_ce: 0.007873
2022-02-09 14:55:32,707 iteration 216 : loss : 0.356625, loss_ce: 0.012658
2022-02-09 14:55:34,163 iteration 217 : loss : 0.372045, loss_ce: 0.014625
2022-02-09 14:55:35,585 iteration 218 : loss : 0.349661, loss_ce: 0.031120
2022-02-09 14:55:37,009 iteration 219 : loss : 0.380384, loss_ce: 0.010539
2022-02-09 14:55:38,488 iteration 220 : loss : 0.341558, loss_ce: 0.023232
2022-02-09 14:55:39,915 iteration 221 : loss : 0.358836, loss_ce: 0.017981
2022-02-09 14:55:41,324 iteration 222 : loss : 0.351695, loss_ce: 0.023325
2022-02-09 14:55:42,714 iteration 223 : loss : 0.357560, loss_ce: 0.035873
2022-02-09 14:55:44,198 iteration 224 : loss : 0.331753, loss_ce: 0.023862
2022-02-09 14:55:45,683 iteration 225 : loss : 0.355895, loss_ce: 0.029768
2022-02-09 14:55:47,101 iteration 226 : loss : 0.387232, loss_ce: 0.027051
2022-02-09 14:55:48,471 iteration 227 : loss : 0.372055, loss_ce: 0.019024
2022-02-09 14:55:49,923 iteration 228 : loss : 0.335704, loss_ce: 0.028354
2022-02-09 14:55:51,350 iteration 229 : loss : 0.329865, loss_ce: 0.025282
2022-02-09 14:55:52,760 iteration 230 : loss : 0.325512, loss_ce: 0.032736
2022-02-09 14:55:54,160 iteration 231 : loss : 0.349113, loss_ce: 0.031326
2022-02-09 14:55:55,632 iteration 232 : loss : 0.324318, loss_ce: 0.019363
2022-02-09 14:55:57,090 iteration 233 : loss : 0.363701, loss_ce: 0.026651
2022-02-09 14:55:58,484 iteration 234 : loss : 0.372922, loss_ce: 0.024216
2022-02-09 14:55:59,912 iteration 235 : loss : 0.359755, loss_ce: 0.023408
2022-02-09 14:56:01,384 iteration 236 : loss : 0.385719, loss_ce: 0.021083
2022-02-09 14:56:02,819 iteration 237 : loss : 0.357949, loss_ce: 0.031387
2022-02-09 14:56:04,288 iteration 238 : loss : 0.379404, loss_ce: 0.008647
2022-02-09 14:56:05,756 iteration 239 : loss : 0.381329, loss_ce: 0.012394
2022-02-09 14:56:07,207 iteration 240 : loss : 0.378921, loss_ce: 0.008454
2022-02-09 14:56:08,600 iteration 241 : loss : 0.337761, loss_ce: 0.016689
2022-02-09 14:56:10,024 iteration 242 : loss : 0.347495, loss_ce: 0.022713
2022-02-09 14:56:11,519 iteration 243 : loss : 0.348271, loss_ce: 0.033672
2022-02-09 14:56:12,967 iteration 244 : loss : 0.333679, loss_ce: 0.021687
2022-02-09 14:56:14,429 iteration 245 : loss : 0.338029, loss_ce: 0.016201
2022-02-09 14:56:15,881 iteration 246 : loss : 0.345119, loss_ce: 0.053163
2022-02-09 14:56:17,363 iteration 247 : loss : 0.383464, loss_ce: 0.020628
2022-02-09 14:56:18,715 iteration 248 : loss : 0.314963, loss_ce: 0.015207
2022-02-09 14:56:20,096 iteration 249 : loss : 0.344599, loss_ce: 0.017561
2022-02-09 14:56:21,541 iteration 250 : loss : 0.341702, loss_ce: 0.030332
2022-02-09 14:56:22,986 iteration 251 : loss : 0.371494, loss_ce: 0.034073
2022-02-09 14:56:24,385 iteration 252 : loss : 0.352926, loss_ce: 0.039102
2022-02-09 14:56:25,830 iteration 253 : loss : 0.353822, loss_ce: 0.014942
2022-02-09 14:56:27,225 iteration 254 : loss : 0.363025, loss_ce: 0.018054
2022-02-09 14:56:28,711 iteration 255 : loss : 0.337455, loss_ce: 0.023927
2022-02-09 14:56:30,101 iteration 256 : loss : 0.371061, loss_ce: 0.014861
2022-02-09 14:56:31,531 iteration 257 : loss : 0.339283, loss_ce: 0.014154
2022-02-09 14:56:32,973 iteration 258 : loss : 0.330879, loss_ce: 0.028608
2022-02-09 14:56:34,403 iteration 259 : loss : 0.339848, loss_ce: 0.044782
2022-02-09 14:56:35,851 iteration 260 : loss : 0.349201, loss_ce: 0.034392
2022-02-09 14:56:37,334 iteration 261 : loss : 0.327544, loss_ce: 0.046431
2022-02-09 14:56:38,761 iteration 262 : loss : 0.323946, loss_ce: 0.033035
2022-02-09 14:56:40,211 iteration 263 : loss : 0.358081, loss_ce: 0.020468
2022-02-09 14:56:41,642 iteration 264 : loss : 0.358652, loss_ce: 0.018514
2022-02-09 14:56:43,025 iteration 265 : loss : 0.357502, loss_ce: 0.021301
2022-02-09 14:56:44,404 iteration 266 : loss : 0.340327, loss_ce: 0.042096
2022-02-09 14:56:45,945 iteration 267 : loss : 0.363243, loss_ce: 0.011829
2022-02-09 14:56:47,395 iteration 268 : loss : 0.332431, loss_ce: 0.046244
2022-02-09 14:56:48,818 iteration 269 : loss : 0.370772, loss_ce: 0.011522
2022-02-09 14:56:50,271 iteration 270 : loss : 0.382168, loss_ce: 0.013974
2022-02-09 14:56:51,714 iteration 271 : loss : 0.382137, loss_ce: 0.014916
2022-02-09 14:56:53,132 iteration 272 : loss : 0.377474, loss_ce: 0.004914
2022-02-09 14:56:54,596 iteration 273 : loss : 0.345053, loss_ce: 0.022695
2022-02-09 14:56:56,036 iteration 274 : loss : 0.349973, loss_ce: 0.027586
2022-02-09 14:56:57,492 iteration 275 : loss : 0.346831, loss_ce: 0.032476
2022-02-09 14:56:58,994 iteration 276 : loss : 0.366756, loss_ce: 0.018133
2022-02-09 14:57:00,552 iteration 277 : loss : 0.347668, loss_ce: 0.020559
2022-02-09 14:57:01,978 iteration 278 : loss : 0.386745, loss_ce: 0.029043
2022-02-09 14:57:03,421 iteration 279 : loss : 0.378472, loss_ce: 0.006868
2022-02-09 14:57:04,851 iteration 280 : loss : 0.361466, loss_ce: 0.026150
2022-02-09 14:57:06,303 iteration 281 : loss : 0.379519, loss_ce: 0.008902
2022-02-09 14:57:07,719 iteration 282 : loss : 0.332095, loss_ce: 0.016312
2022-02-09 14:57:09,109 iteration 283 : loss : 0.336244, loss_ce: 0.019408
2022-02-09 14:57:10,561 iteration 284 : loss : 0.346248, loss_ce: 0.021836
2022-02-09 14:57:11,996 iteration 285 : loss : 0.351051, loss_ce: 0.032827
2022-02-09 14:57:13,453 iteration 286 : loss : 0.345342, loss_ce: 0.020289
2022-02-09 14:57:14,902 iteration 287 : loss : 0.341712, loss_ce: 0.034521
2022-02-09 14:57:16,268 iteration 288 : loss : 0.359093, loss_ce: 0.021040
2022-02-09 14:57:17,630 iteration 289 : loss : 0.361189, loss_ce: 0.031567
2022-02-09 14:57:19,065 iteration 290 : loss : 0.356123, loss_ce: 0.038495
2022-02-09 14:57:20,590 iteration 291 : loss : 0.329587, loss_ce: 0.040895
2022-02-09 14:57:21,986 iteration 292 : loss : 0.365304, loss_ce: 0.029447
2022-02-09 14:57:23,461 iteration 293 : loss : 0.364538, loss_ce: 0.020164
2022-02-09 14:57:24,796 iteration 294 : loss : 0.325729, loss_ce: 0.024941
2022-02-09 14:57:26,235 iteration 295 : loss : 0.352993, loss_ce: 0.058227
2022-02-09 14:57:27,686 iteration 296 : loss : 0.376176, loss_ce: 0.013844
2022-02-09 14:57:29,150 iteration 297 : loss : 0.325108, loss_ce: 0.023632
2022-02-09 14:57:30,543 iteration 298 : loss : 0.358104, loss_ce: 0.020031
2022-02-09 14:57:31,977 iteration 299 : loss : 0.331176, loss_ce: 0.049008
