2022-02-10 18:56:47,242 Logging directory: /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/TransUNet/log_dir/trFETS_train_cv1_r3/i2i2l/
2022-02-10 18:56:47,243 Tensorboard directory: /scratch_net/biwidl217_second/arismu/Tensorboard/trFETS_train_cv1_r3/i2i2l/
2022-02-10 18:56:47,243 ============================================================
2022-02-10 18:56:47,243 EXPERIMENT NAME: trFETS_train_cv1_r3/i2i2l/
2022-02-10 18:56:47,243 ============================================================
2022-02-10 18:56:47,243 Loading data...
2022-02-10 18:56:47,246 Already preprocessed this configuration. Loading now...
2022-02-10 18:56:47,417 Already preprocessed this configuration. Loading now...
2022-02-10 19:02:41,665 Training Images: (240, 240, 54560)
2022-02-10 19:02:41,665 Training Labels: (240, 240, 54560)
2022-02-10 19:02:41,665 Validation Images: (240, 240, 12400)
2022-02-10 19:02:41,666 Validation Labels: (240, 240, 12400)
2022-02-10 19:02:41,666 ============================================================
2022-02-10 19:02:41,729 17 iterations per epoch. 119351 max iterations 
  0%|                                          | 0/35 [00:00<?, ?it/s]EPOCH: 0
2022-02-10 19:03:35,812 iteration 39 : loss : 0.353727, loss_ce: 0.063761
2022-02-10 19:03:37,158 iteration 40 : loss : 0.358787, loss_ce: 0.084843
2022-02-10 19:03:38,531 iteration 41 : loss : 0.367439, loss_ce: 0.073202
2022-02-10 19:03:39,869 iteration 42 : loss : 0.385566, loss_ce: 0.063528
2022-02-10 19:03:41,213 iteration 43 : loss : 0.352099, loss_ce: 0.069794
2022-02-10 19:03:42,600 iteration 44 : loss : 0.393920, loss_ce: 0.071029
2022-02-10 19:03:43,991 iteration 45 : loss : 0.396498, loss_ce: 0.045488
2022-02-10 19:03:45,332 iteration 46 : loss : 0.381093, loss_ce: 0.073600
2022-02-10 19:03:46,750 iteration 47 : loss : 0.379417, loss_ce: 0.050049
2022-02-10 19:03:48,070 iteration 48 : loss : 0.366201, loss_ce: 0.051208
2022-02-10 19:03:49,419 iteration 49 : loss : 0.400450, loss_ce: 0.050041
2022-02-10 19:03:50,762 iteration 50 : loss : 0.393140, loss_ce: 0.035975
2022-02-10 19:03:52,162 iteration 51 : loss : 0.369831, loss_ce: 0.040706
2022-02-10 19:03:53,525 iteration 52 : loss : 0.350584, loss_ce: 0.048651
2022-02-10 19:03:54,868 iteration 53 : loss : 0.402224, loss_ce: 0.059552
2022-02-10 19:03:56,228 iteration 54 : loss : 0.355055, loss_ce: 0.044241
2022-02-10 19:03:57,626 iteration 55 : loss : 0.367875, loss_ce: 0.042988
2022-02-10 19:03:58,975 iteration 56 : loss : 0.359551, loss_ce: 0.036635
2022-02-10 19:04:00,355 iteration 57 : loss : 0.379049, loss_ce: 0.056963
2022-02-10 19:04:01,748 iteration 58 : loss : 0.353881, loss_ce: 0.037189
2022-02-10 19:04:03,181 iteration 59 : loss : 0.370271, loss_ce: 0.043491
2022-02-10 19:04:04,573 iteration 60 : loss : 0.392757, loss_ce: 0.034918
2022-02-10 19:04:05,967 iteration 61 : loss : 0.382056, loss_ce: 0.036276
2022-02-10 19:04:07,360 iteration 62 : loss : 0.373631, loss_ce: 0.032009
2022-02-10 19:04:08,741 iteration 63 : loss : 0.373471, loss_ce: 0.031392
2022-02-10 19:04:10,087 iteration 64 : loss : 0.364821, loss_ce: 0.025141
2022-02-10 19:04:11,488 iteration 65 : loss : 0.401524, loss_ce: 0.051402
2022-02-10 19:04:12,942 iteration 66 : loss : 0.386434, loss_ce: 0.022746
2022-02-10 19:04:14,403 iteration 67 : loss : 0.385438, loss_ce: 0.020742
2022-02-10 19:04:15,826 iteration 68 : loss : 0.326622, loss_ce: 0.045765
2022-02-10 19:04:17,241 iteration 69 : loss : 0.336092, loss_ce: 0.040421
2022-02-10 19:04:18,611 iteration 70 : loss : 0.388812, loss_ce: 0.027263
2022-02-10 19:04:20,086 iteration 71 : loss : 0.384833, loss_ce: 0.020601
2022-02-10 19:04:21,528 iteration 72 : loss : 0.385824, loss_ce: 0.021520
2022-02-10 19:04:22,957 iteration 73 : loss : 0.337604, loss_ce: 0.027392
2022-02-10 19:04:24,284 iteration 74 : loss : 0.356427, loss_ce: 0.024259
2022-02-10 19:04:25,779 iteration 75 : loss : 0.348911, loss_ce: 0.023932
2022-02-10 19:04:27,288 iteration 76 : loss : 0.387261, loss_ce: 0.026778
2022-02-10 19:04:28,734 iteration 77 : loss : 0.366314, loss_ce: 0.026971
2022-02-10 19:04:30,152 iteration 78 : loss : 0.361880, loss_ce: 0.018011
2022-02-10 19:04:31,605 iteration 79 : loss : 0.362131, loss_ce: 0.027880
2022-02-10 19:04:33,024 iteration 80 : loss : 0.345071, loss_ce: 0.023833
2022-02-10 19:04:34,415 iteration 81 : loss : 0.356490, loss_ce: 0.029088
2022-02-10 19:04:35,800 iteration 82 : loss : 0.358351, loss_ce: 0.036676
2022-02-10 19:04:37,209 iteration 83 : loss : 0.378093, loss_ce: 0.032446
2022-02-10 19:04:38,585 iteration 84 : loss : 0.340283, loss_ce: 0.048641
2022-02-10 19:04:39,989 iteration 85 : loss : 0.385092, loss_ce: 0.048964
2022-02-10 19:04:41,458 iteration 86 : loss : 0.335300, loss_ce: 0.036472
2022-02-10 19:04:42,858 iteration 87 : loss : 0.334776, loss_ce: 0.040589
2022-02-10 19:04:44,329 iteration 88 : loss : 0.372346, loss_ce: 0.069071
2022-02-10 19:04:45,727 iteration 89 : loss : 0.362502, loss_ce: 0.042430
2022-02-10 19:04:47,074 iteration 90 : loss : 0.344708, loss_ce: 0.028253
2022-02-10 19:04:48,458 iteration 91 : loss : 0.349968, loss_ce: 0.023089
2022-02-10 19:04:49,938 iteration 92 : loss : 0.361303, loss_ce: 0.038678
2022-02-10 19:04:51,290 iteration 93 : loss : 0.362624, loss_ce: 0.024764
2022-02-10 19:04:52,716 iteration 94 : loss : 0.354852, loss_ce: 0.037537
2022-02-10 19:04:54,144 iteration 95 : loss : 0.352730, loss_ce: 0.020810
2022-02-10 19:04:55,562 iteration 96 : loss : 0.358026, loss_ce: 0.025329
2022-02-10 19:04:56,941 iteration 97 : loss : 0.360671, loss_ce: 0.033439
2022-02-10 19:04:58,337 iteration 98 : loss : 0.355881, loss_ce: 0.031527
2022-02-10 19:04:59,676 iteration 99 : loss : 0.332051, loss_ce: 0.028544
2022-02-10 19:05:01,062 iteration 100 : loss : 0.356399, loss_ce: 0.048368
2022-02-10 19:05:02,552 iteration 101 : loss : 0.381331, loss_ce: 0.012570
2022-02-10 19:05:03,979 iteration 102 : loss : 0.370385, loss_ce: 0.029136
2022-02-10 19:05:05,402 iteration 103 : loss : 0.364316, loss_ce: 0.039053
2022-02-10 19:05:06,858 iteration 104 : loss : 0.349228, loss_ce: 0.021701
2022-02-10 19:05:08,264 iteration 105 : loss : 0.351230, loss_ce: 0.022788
2022-02-10 19:05:09,647 iteration 106 : loss : 0.381195, loss_ce: 0.020198
2022-02-10 19:05:11,069 iteration 107 : loss : 0.340993, loss_ce: 0.035829
2022-02-10 19:05:12,517 iteration 108 : loss : 0.328750, loss_ce: 0.034581
2022-02-10 19:05:13,865 iteration 109 : loss : 0.335518, loss_ce: 0.037917
2022-02-10 19:05:15,310 iteration 110 : loss : 0.357435, loss_ce: 0.013857
2022-02-10 19:05:16,779 iteration 111 : loss : 0.356044, loss_ce: 0.026891
2022-02-10 19:05:18,175 iteration 112 : loss : 0.385713, loss_ce: 0.020941
2022-02-10 19:05:19,583 iteration 113 : loss : 0.361198, loss_ce: 0.020139
2022-02-10 19:05:20,965 iteration 114 : loss : 0.357819, loss_ce: 0.043017
2022-02-10 19:05:22,422 iteration 115 : loss : 0.380053, loss_ce: 0.010089
2022-02-10 19:05:23,892 iteration 116 : loss : 0.383523, loss_ce: 0.016698
2022-02-10 19:05:25,345 iteration 117 : loss : 0.391295, loss_ce: 0.031960
2022-02-10 19:05:26,759 iteration 118 : loss : 0.356817, loss_ce: 0.046016
2022-02-10 19:05:28,122 iteration 119 : loss : 0.382990, loss_ce: 0.015710
2022-02-10 19:05:29,523 iteration 120 : loss : 0.315795, loss_ce: 0.019506
2022-02-10 19:05:30,846 iteration 121 : loss : 0.348217, loss_ce: 0.024667
2022-02-10 19:05:32,268 iteration 122 : loss : 0.381566, loss_ce: 0.012938
2022-02-10 19:05:33,760 iteration 123 : loss : 0.359519, loss_ce: 0.031973
2022-02-10 19:05:35,093 iteration 124 : loss : 0.371511, loss_ce: 0.027317
2022-02-10 19:05:36,493 iteration 125 : loss : 0.343615, loss_ce: 0.032466
2022-02-10 19:05:37,846 iteration 126 : loss : 0.381673, loss_ce: 0.013175
2022-02-10 19:05:39,210 iteration 127 : loss : 0.320874, loss_ce: 0.033230
2022-02-10 19:05:40,603 iteration 128 : loss : 0.369913, loss_ce: 0.036938
2022-02-10 19:05:41,976 iteration 129 : loss : 0.350951, loss_ce: 0.038309
2022-02-10 19:05:43,361 iteration 130 : loss : 0.364332, loss_ce: 0.024065
2022-02-10 19:05:44,794 iteration 131 : loss : 0.352764, loss_ce: 0.020586
2022-02-10 19:05:46,154 iteration 132 : loss : 0.381881, loss_ce: 0.013487
2022-02-10 19:05:47,523 iteration 133 : loss : 0.346946, loss_ce: 0.036818
2022-02-10 19:05:48,855 iteration 134 : loss : 0.350360, loss_ce: 0.040457
2022-02-10 19:05:50,183 iteration 135 : loss : 0.360255, loss_ce: 0.027105
2022-02-10 19:05:51,579 iteration 136 : loss : 0.352434, loss_ce: 0.031265
2022-02-10 19:05:53,022 iteration 137 : loss : 0.328543, loss_ce: 0.035662
2022-02-10 19:05:54,467 iteration 138 : loss : 0.361387, loss_ce: 0.019632
2022-02-10 19:05:55,809 iteration 139 : loss : 0.380017, loss_ce: 0.009956
2022-02-10 19:05:57,207 iteration 140 : loss : 0.330989, loss_ce: 0.028304
2022-02-10 19:05:58,540 iteration 141 : loss : 0.345482, loss_ce: 0.021957
2022-02-10 19:05:59,914 iteration 142 : loss : 0.348389, loss_ce: 0.030474
2022-02-10 19:06:01,410 iteration 143 : loss : 0.328365, loss_ce: 0.017467
2022-02-10 19:06:02,807 iteration 144 : loss : 0.380458, loss_ce: 0.025844
2022-02-10 19:06:04,123 iteration 145 : loss : 0.344154, loss_ce: 0.017992
2022-02-10 19:06:05,423 iteration 146 : loss : 0.326230, loss_ce: 0.029927
2022-02-10 19:06:06,795 iteration 147 : loss : 0.324072, loss_ce: 0.030553
2022-02-10 19:06:08,184 iteration 148 : loss : 0.382174, loss_ce: 0.014136
2022-02-10 19:06:09,579 iteration 149 : loss : 0.354894, loss_ce: 0.043819
2022-02-10 19:06:10,934 iteration 150 : loss : 0.342326, loss_ce: 0.031088
2022-02-10 19:06:12,278 iteration 151 : loss : 0.325998, loss_ce: 0.025040
2022-02-10 19:06:13,798 iteration 152 : loss : 0.346396, loss_ce: 0.012283
2022-02-10 19:06:15,231 iteration 153 : loss : 0.348066, loss_ce: 0.039505
2022-02-10 19:06:16,558 iteration 154 : loss : 0.326288, loss_ce: 0.029505
2022-02-10 19:06:17,958 iteration 155 : loss : 0.333556, loss_ce: 0.014930
2022-02-10 19:06:19,317 iteration 156 : loss : 0.357522, loss_ce: 0.031120
2022-02-10 19:06:20,757 iteration 157 : loss : 0.322551, loss_ce: 0.023621
2022-02-10 19:06:22,104 iteration 158 : loss : 0.338937, loss_ce: 0.036495
2022-02-10 19:06:23,491 iteration 159 : loss : 0.353724, loss_ce: 0.027483
2022-02-10 19:06:24,941 iteration 160 : loss : 0.371322, loss_ce: 0.017317
2022-02-10 19:06:26,421 iteration 161 : loss : 0.333385, loss_ce: 0.036529
2022-02-10 19:06:27,843 iteration 162 : loss : 0.349552, loss_ce: 0.016323
2022-02-10 19:06:29,179 iteration 163 : loss : 0.317554, loss_ce: 0.029131
2022-02-10 19:06:30,627 iteration 164 : loss : 0.381347, loss_ce: 0.012413
2022-02-10 19:06:32,101 iteration 165 : loss : 0.351626, loss_ce: 0.029174
2022-02-10 19:06:33,529 iteration 166 : loss : 0.402130, loss_ce: 0.052301
2022-02-10 19:06:34,963 iteration 167 : loss : 0.338352, loss_ce: 0.046482
2022-02-10 19:06:36,406 iteration 168 : loss : 0.355716, loss_ce: 0.052981
2022-02-10 19:06:37,842 iteration 169 : loss : 0.343987, loss_ce: 0.042656
2022-02-10 19:06:39,328 iteration 170 : loss : 0.373077, loss_ce: 0.050789
2022-02-10 19:06:40,750 iteration 171 : loss : 0.359943, loss_ce: 0.034067
2022-02-10 19:06:42,234 iteration 172 : loss : 0.327415, loss_ce: 0.020070
2022-02-10 19:06:43,657 iteration 173 : loss : 0.364536, loss_ce: 0.017136
2022-02-10 19:06:45,017 iteration 174 : loss : 0.378100, loss_ce: 0.016660
2022-02-10 19:06:46,384 iteration 175 : loss : 0.355539, loss_ce: 0.023171
2022-02-10 19:06:47,837 iteration 176 : loss : 0.382777, loss_ce: 0.015193
2022-02-10 19:06:49,179 iteration 177 : loss : 0.356790, loss_ce: 0.030452
2022-02-10 19:06:50,575 iteration 178 : loss : 0.382695, loss_ce: 0.015084
2022-02-10 19:06:51,941 iteration 179 : loss : 0.350203, loss_ce: 0.040554
2022-02-10 19:06:53,327 iteration 180 : loss : 0.371495, loss_ce: 0.006621
2022-02-10 19:06:54,684 iteration 181 : loss : 0.379545, loss_ce: 0.031238
2022-02-10 19:06:56,110 iteration 182 : loss : 0.354150, loss_ce: 0.025235
2022-02-10 19:06:57,491 iteration 183 : loss : 0.354848, loss_ce: 0.027584
2022-02-10 19:06:58,873 iteration 184 : loss : 0.364071, loss_ce: 0.018929
2022-02-10 19:07:00,226 iteration 185 : loss : 0.344064, loss_ce: 0.025116
2022-02-10 19:07:01,593 iteration 186 : loss : 0.354811, loss_ce: 0.026062
2022-02-10 19:07:03,110 iteration 187 : loss : 0.346476, loss_ce: 0.020759
2022-02-10 19:07:04,509 iteration 188 : loss : 0.378281, loss_ce: 0.006539
2022-02-10 19:07:05,872 iteration 189 : loss : 0.390226, loss_ce: 0.029609
2022-02-10 19:07:07,332 iteration 190 : loss : 0.363121, loss_ce: 0.019691
2022-02-10 19:07:08,777 iteration 191 : loss : 0.381168, loss_ce: 0.012101
2022-02-10 19:07:10,161 iteration 192 : loss : 0.338138, loss_ce: 0.039308
2022-02-10 19:07:11,554 iteration 193 : loss : 0.331006, loss_ce: 0.029117
2022-02-10 19:07:13,065 iteration 194 : loss : 0.356926, loss_ce: 0.007081
2022-02-10 19:07:14,612 iteration 195 : loss : 0.361088, loss_ce: 0.014116
2022-02-10 19:07:16,047 iteration 196 : loss : 0.363956, loss_ce: 0.019704
2022-02-10 19:07:17,514 iteration 197 : loss : 0.378300, loss_ce: 0.006534
2022-02-10 19:07:19,056 iteration 198 : loss : 0.334305, loss_ce: 0.029022
2022-02-10 19:07:20,542 iteration 199 : loss : 0.381116, loss_ce: 0.011931
2022-02-10 19:07:21,984 iteration 200 : loss : 0.383034, loss_ce: 0.015647
2022-02-10 19:07:23,453 iteration 201 : loss : 0.382932, loss_ce: 0.016031
2022-02-10 19:07:24,865 iteration 202 : loss : 0.340345, loss_ce: 0.018749
2022-02-10 19:07:26,325 iteration 203 : loss : 0.382785, loss_ce: 0.015141
2022-02-10 19:07:27,771 iteration 204 : loss : 0.319750, loss_ce: 0.020339
2022-02-10 19:07:29,208 iteration 205 : loss : 0.365345, loss_ce: 0.024599
2022-02-10 19:07:30,643 iteration 206 : loss : 0.360858, loss_ce: 0.021103
2022-02-10 19:07:32,017 iteration 207 : loss : 0.364095, loss_ce: 0.021399
2022-02-10 19:07:33,442 iteration 208 : loss : 0.313689, loss_ce: 0.015985
2022-02-10 19:07:34,859 iteration 209 : loss : 0.328630, loss_ce: 0.024775
2022-02-10 19:07:36,256 iteration 210 : loss : 0.402919, loss_ce: 0.053759
2022-02-10 19:07:37,680 iteration 211 : loss : 0.381622, loss_ce: 0.012889
2022-02-10 19:07:39,040 iteration 212 : loss : 0.345958, loss_ce: 0.027774
2022-02-10 19:07:40,507 iteration 213 : loss : 0.373145, loss_ce: 0.027712
2022-02-10 19:07:41,956 iteration 214 : loss : 0.370485, loss_ce: 0.022202
2022-02-10 19:07:43,355 iteration 215 : loss : 0.315481, loss_ce: 0.015041
2022-02-10 19:07:44,739 iteration 216 : loss : 0.366958, loss_ce: 0.012021
2022-02-10 19:07:46,209 iteration 217 : loss : 0.339844, loss_ce: 0.016461
2022-02-10 19:07:47,614 iteration 218 : loss : 0.388451, loss_ce: 0.026095
2022-02-10 19:07:49,033 iteration 219 : loss : 0.359057, loss_ce: 0.010580
2022-02-10 19:07:50,489 iteration 220 : loss : 0.360847, loss_ce: 0.013985
2022-02-10 19:07:51,939 iteration 221 : loss : 0.341696, loss_ce: 0.014680
2022-02-10 19:07:53,377 iteration 222 : loss : 0.377877, loss_ce: 0.005710
2022-02-10 19:07:54,780 iteration 223 : loss : 0.332863, loss_ce: 0.010775
2022-02-10 19:07:56,283 iteration 224 : loss : 0.332617, loss_ce: 0.020430
2022-02-10 19:07:57,661 iteration 225 : loss : 0.376644, loss_ce: 0.022401
2022-02-10 19:07:59,084 iteration 226 : loss : 0.331109, loss_ce: 0.018512
2022-02-10 19:08:00,434 iteration 227 : loss : 0.343002, loss_ce: 0.013185
2022-02-10 19:08:01,825 iteration 228 : loss : 0.352583, loss_ce: 0.014025
2022-02-10 19:08:03,246 iteration 229 : loss : 0.371790, loss_ce: 0.012799
2022-02-10 19:08:04,706 iteration 230 : loss : 0.377600, loss_ce: 0.005155
2022-02-10 19:08:06,130 iteration 231 : loss : 0.368224, loss_ce: 0.013679
2022-02-10 19:08:07,479 iteration 232 : loss : 0.379104, loss_ce: 0.008070
2022-02-10 19:08:08,872 iteration 233 : loss : 0.376946, loss_ce: 0.003891
2022-02-10 19:08:10,294 iteration 234 : loss : 0.323394, loss_ce: 0.016299
2022-02-10 19:08:11,751 iteration 235 : loss : 0.358232, loss_ce: 0.030195
2022-02-10 19:08:13,101 iteration 236 : loss : 0.361828, loss_ce: 0.026707
2022-02-10 19:08:14,509 iteration 237 : loss : 0.357980, loss_ce: 0.008165
2022-02-10 19:08:16,039 iteration 238 : loss : 0.334800, loss_ce: 0.011651
2022-02-10 19:08:17,488 iteration 239 : loss : 0.345307, loss_ce: 0.024682
2022-02-10 19:08:18,873 iteration 240 : loss : 0.335676, loss_ce: 0.020865
2022-02-10 19:08:20,243 iteration 241 : loss : 0.356786, loss_ce: 0.043416
2022-02-10 19:08:21,783 iteration 242 : loss : 0.356603, loss_ce: 0.049554
2022-02-10 19:08:23,138 iteration 243 : loss : 0.366330, loss_ce: 0.046969
2022-02-10 19:08:24,531 iteration 244 : loss : 0.340177, loss_ce: 0.029098
2022-02-10 19:08:25,864 iteration 245 : loss : 0.348159, loss_ce: 0.026686
2022-02-10 19:08:27,347 iteration 246 : loss : 0.332804, loss_ce: 0.040087
2022-02-10 19:08:28,793 iteration 247 : loss : 0.339213, loss_ce: 0.026302
2022-02-10 19:08:30,141 iteration 248 : loss : 0.385290, loss_ce: 0.020045
2022-02-10 19:08:31,468 iteration 249 : loss : 0.344034, loss_ce: 0.026472
2022-02-10 19:08:32,845 iteration 250 : loss : 0.339661, loss_ce: 0.036732
2022-02-10 19:08:34,275 iteration 251 : loss : 0.382381, loss_ce: 0.014384
2022-02-10 19:08:35,725 iteration 252 : loss : 0.380551, loss_ce: 0.010867
2022-02-10 19:08:37,159 iteration 253 : loss : 0.376794, loss_ce: 0.003585
2022-02-10 19:08:38,575 iteration 254 : loss : 0.343368, loss_ce: 0.030821
2022-02-10 19:08:39,952 iteration 255 : loss : 0.352628, loss_ce: 0.014786
2022-02-10 19:08:41,296 iteration 256 : loss : 0.363800, loss_ce: 0.018120
2022-02-10 19:08:42,760 iteration 257 : loss : 0.329634, loss_ce: 0.016953
2022-02-10 19:08:44,133 iteration 258 : loss : 0.351460, loss_ce: 0.024171
2022-02-10 19:08:45,515 iteration 259 : loss : 0.380498, loss_ce: 0.025119
2022-02-10 19:08:46,932 iteration 260 : loss : 0.370956, loss_ce: 0.015883
2022-02-10 19:08:48,303 iteration 261 : loss : 0.362016, loss_ce: 0.007920
2022-02-10 19:08:49,652 iteration 262 : loss : 0.368170, loss_ce: 0.015380
2022-02-10 19:08:51,127 iteration 263 : loss : 0.347401, loss_ce: 0.031684
2022-02-10 19:08:52,543 iteration 264 : loss : 0.351936, loss_ce: 0.020765
2022-02-10 19:08:53,941 iteration 265 : loss : 0.380764, loss_ce: 0.011249
2022-02-10 19:08:55,323 iteration 266 : loss : 0.377808, loss_ce: 0.005563
2022-02-10 19:08:56,773 iteration 267 : loss : 0.363854, loss_ce: 0.024298
2022-02-10 19:08:58,149 iteration 268 : loss : 0.341423, loss_ce: 0.029615
2022-02-10 19:08:59,511 iteration 269 : loss : 0.365141, loss_ce: 0.032882
2022-02-10 19:09:00,959 iteration 270 : loss : 0.323975, loss_ce: 0.013654
2022-02-10 19:09:02,393 iteration 271 : loss : 0.319790, loss_ce: 0.020547
2022-02-10 19:09:03,777 iteration 272 : loss : 0.379068, loss_ce: 0.007981
2022-02-10 19:09:05,223 iteration 273 : loss : 0.347674, loss_ce: 0.014387
2022-02-10 19:09:06,602 iteration 274 : loss : 0.334303, loss_ce: 0.023927
2022-02-10 19:09:07,981 iteration 275 : loss : 0.336849, loss_ce: 0.020478
2022-02-10 19:09:09,350 iteration 276 : loss : 0.380027, loss_ce: 0.014590
2022-02-10 19:09:10,718 iteration 277 : loss : 0.368590, loss_ce: 0.019585
2022-02-10 19:09:12,110 iteration 278 : loss : 0.348356, loss_ce: 0.019161
2022-02-10 19:09:13,493 iteration 279 : loss : 0.379389, loss_ce: 0.008657
2022-02-10 19:09:14,894 iteration 280 : loss : 0.357137, loss_ce: 0.019570
2022-02-10 19:09:16,243 iteration 281 : loss : 0.348238, loss_ce: 0.039737
2022-02-10 19:09:17,653 iteration 282 : loss : 0.363204, loss_ce: 0.030459
2022-02-10 19:09:19,032 iteration 283 : loss : 0.381860, loss_ce: 0.013531
2022-02-10 19:09:20,437 iteration 284 : loss : 0.334193, loss_ce: 0.022586
2022-02-10 19:09:21,817 iteration 285 : loss : 0.325460, loss_ce: 0.012818
2022-02-10 19:09:23,181 iteration 286 : loss : 0.322726, loss_ce: 0.030783
2022-02-10 19:09:24,593 iteration 287 : loss : 0.370344, loss_ce: 0.028588
2022-02-10 19:09:26,038 iteration 288 : loss : 0.388370, loss_ce: 0.027723
2022-02-10 19:09:27,448 iteration 289 : loss : 0.378809, loss_ce: 0.007517
2022-02-10 19:09:28,812 iteration 290 : loss : 0.351073, loss_ce: 0.058247
2022-02-10 19:09:30,240 iteration 291 : loss : 0.325570, loss_ce: 0.022073
2022-02-10 19:09:31,631 iteration 292 : loss : 0.385696, loss_ce: 0.051644
2022-02-10 19:09:32,959 iteration 293 : loss : 0.341291, loss_ce: 0.041552
2022-02-10 19:09:34,437 iteration 294 : loss : 0.324761, loss_ce: 0.017634
2022-02-10 19:09:35,743 iteration 295 : loss : 0.361869, loss_ce: 0.024023
2022-02-10 19:09:37,119 iteration 296 : loss : 0.389181, loss_ce: 0.027310
2022-02-10 19:09:38,489 iteration 297 : loss : 0.386802, loss_ce: 0.022809
2022-02-10 19:09:39,831 iteration 298 : loss : 0.363274, loss_ce: 0.028737
2022-02-10 19:09:41,138 iteration 299 : loss : 0.359178, loss_ce: 0.044685
