2022-02-09 16:48:45,412 Logging directory: /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/TransUNet/log_dir/trFETS_train_cv1_r3/i2i2l/
2022-02-09 16:48:45,412 Tensorboard directory: /scratch_net/biwidl217_second/arismu/Tensorboard/trFETS_train_cv1_r3/i2i2l/
2022-02-09 16:48:45,412 ============================================================
2022-02-09 16:48:45,412 EXPERIMENT NAME: trFETS_train_cv1_r3/i2i2l/
2022-02-09 16:48:45,412 ============================================================
2022-02-09 16:48:45,412 Loading data...
2022-02-09 16:48:45,414 Already preprocessed this configuration. Loading now...
2022-02-09 16:48:46,266 Already preprocessed this configuration. Loading now...
2022-02-09 16:54:47,016 Training Images: (240, 240, 54560)
2022-02-09 16:54:47,017 Training Labels: (240, 240, 54560)
2022-02-09 16:54:47,017 Validation Images: (240, 240, 12400)
2022-02-09 16:54:47,017 Validation Labels: (240, 240, 12400)
2022-02-09 16:54:47,017 ============================================================
2022-02-09 16:54:47,072 17 iterations per epoch. 50000 max iterations 
  0%|                                          | 0/15 [00:00<?, ?it/s]EPOCH: 0
2022-02-09 16:55:15,107 iteration 54 : loss : 0.580848, loss_ce: 0.422918
2022-02-09 16:55:15,625 iteration 55 : loss : 0.618245, loss_ce: 0.474942
2022-02-09 16:55:16,118 iteration 56 : loss : 0.599055, loss_ce: 0.433957
2022-02-09 16:55:16,640 iteration 57 : loss : 0.571303, loss_ce: 0.430154
2022-02-09 16:55:17,171 iteration 58 : loss : 0.623098, loss_ce: 0.474824
2022-02-09 16:55:17,737 iteration 59 : loss : 0.598007, loss_ce: 0.442011
2022-02-09 16:55:18,272 iteration 60 : loss : 0.651347, loss_ce: 0.521522
2022-02-09 16:55:18,799 iteration 61 : loss : 0.560415, loss_ce: 0.368862
2022-02-09 16:55:19,322 iteration 62 : loss : 0.562968, loss_ce: 0.367024
2022-02-09 16:55:19,844 iteration 63 : loss : 0.561366, loss_ce: 0.365221
2022-02-09 16:55:20,324 iteration 64 : loss : 0.556333, loss_ce: 0.361619
2022-02-09 16:55:20,852 iteration 65 : loss : 0.603108, loss_ce: 0.433753
2022-02-09 16:55:21,427 iteration 66 : loss : 0.553632, loss_ce: 0.343083
2022-02-09 16:55:22,024 iteration 67 : loss : 0.552822, loss_ce: 0.341528
2022-02-09 16:55:22,546 iteration 68 : loss : 0.533637, loss_ce: 0.355680
2022-02-09 16:55:23,055 iteration 69 : loss : 0.546465, loss_ce: 0.362600
2022-02-09 16:55:23,535 iteration 70 : loss : 0.544907, loss_ce: 0.326757
2022-02-09 16:55:24,108 iteration 71 : loss : 0.555737, loss_ce: 0.346920
2022-02-09 16:55:24,666 iteration 72 : loss : 0.561424, loss_ce: 0.357213
2022-02-09 16:55:25,206 iteration 73 : loss : 0.510892, loss_ce: 0.314888
2022-02-09 16:55:25,649 iteration 74 : loss : 0.564932, loss_ce: 0.378035
2022-02-09 16:55:26,243 iteration 75 : loss : 0.514032, loss_ce: 0.305659
2022-02-09 16:55:26,867 iteration 76 : loss : 0.536015, loss_ce: 0.312024
2022-02-09 16:55:27,437 iteration 77 : loss : 0.512904, loss_ce: 0.291943
2022-02-09 16:55:27,962 iteration 78 : loss : 0.532340, loss_ce: 0.312392
2022-02-09 16:55:28,508 iteration 79 : loss : 0.512047, loss_ce: 0.292401
2022-02-09 16:55:29,034 iteration 80 : loss : 0.499736, loss_ce: 0.275957
2022-02-09 16:55:29,536 iteration 81 : loss : 0.591430, loss_ce: 0.436353
2022-02-09 16:55:30,042 iteration 82 : loss : 0.498670, loss_ce: 0.271139
2022-02-09 16:55:30,577 iteration 83 : loss : 0.501973, loss_ce: 0.260622
2022-02-09 16:55:31,071 iteration 84 : loss : 0.485526, loss_ce: 0.278773
2022-02-09 16:55:31,594 iteration 85 : loss : 0.512587, loss_ce: 0.278016
2022-02-09 16:55:32,165 iteration 86 : loss : 0.479635, loss_ce: 0.251706
2022-02-09 16:55:32,676 iteration 87 : loss : 0.489097, loss_ce: 0.267965
2022-02-09 16:55:33,254 iteration 88 : loss : 0.486241, loss_ce: 0.258673
2022-02-09 16:55:33,769 iteration 89 : loss : 0.490146, loss_ce: 0.266953
2022-02-09 16:55:34,245 iteration 90 : loss : 0.480220, loss_ce: 0.230032
2022-02-09 16:55:34,747 iteration 91 : loss : 0.492582, loss_ce: 0.267434
2022-02-09 16:55:35,364 iteration 92 : loss : 0.494241, loss_ce: 0.254608
2022-02-09 16:55:35,864 iteration 93 : loss : 0.482558, loss_ce: 0.216753
2022-02-09 16:55:36,412 iteration 94 : loss : 0.464547, loss_ce: 0.219095
2022-02-09 16:55:36,940 iteration 95 : loss : 0.473795, loss_ce: 0.218161
2022-02-09 16:55:37,471 iteration 96 : loss : 0.473858, loss_ce: 0.206153
2022-02-09 16:55:37,983 iteration 97 : loss : 0.486103, loss_ce: 0.242321
2022-02-09 16:55:38,514 iteration 98 : loss : 0.478845, loss_ce: 0.220210
2022-02-09 16:55:38,983 iteration 99 : loss : 0.453033, loss_ce: 0.202174
2022-02-09 16:55:39,471 iteration 100 : loss : 0.470691, loss_ce: 0.227764
2022-02-09 16:55:40,061 iteration 101 : loss : 0.475606, loss_ce: 0.196173
2022-02-09 16:55:40,600 iteration 102 : loss : 0.465221, loss_ce: 0.191591
2022-02-09 16:55:41,128 iteration 103 : loss : 0.517223, loss_ce: 0.295466
2022-02-09 16:55:41,681 iteration 104 : loss : 0.441471, loss_ce: 0.185676
2022-02-09 16:55:42,201 iteration 105 : loss : 0.452645, loss_ce: 0.200506
2022-02-09 16:55:42,701 iteration 106 : loss : 0.459780, loss_ce: 0.173820
2022-02-09 16:55:43,240 iteration 107 : loss : 0.421727, loss_ce: 0.178495
2022-02-09 16:55:43,807 iteration 108 : loss : 0.434723, loss_ce: 0.205321
2022-02-09 16:55:44,284 iteration 109 : loss : 0.425845, loss_ce: 0.178201
2022-02-09 16:55:44,826 iteration 110 : loss : 0.446195, loss_ce: 0.167942
2022-02-09 16:55:45,372 iteration 111 : loss : 0.440000, loss_ce: 0.173561
2022-02-09 16:55:45,862 iteration 112 : loss : 0.459987, loss_ce: 0.166111
2022-02-09 16:55:46,364 iteration 113 : loss : 0.436017, loss_ce: 0.151783
2022-02-09 16:55:46,849 iteration 114 : loss : 0.435814, loss_ce: 0.176579
2022-02-09 16:55:47,408 iteration 115 : loss : 0.451250, loss_ce: 0.149483
2022-02-09 16:55:47,982 iteration 116 : loss : 0.448099, loss_ce: 0.143400
2022-02-09 16:55:48,545 iteration 117 : loss : 0.484872, loss_ce: 0.213009
2022-02-09 16:55:49,077 iteration 118 : loss : 0.439704, loss_ce: 0.165672
2022-02-09 16:55:49,561 iteration 119 : loss : 0.472740, loss_ce: 0.190455
2022-02-09 16:55:50,067 iteration 120 : loss : 0.425560, loss_ce: 0.133108
2022-02-09 16:55:50,502 iteration 121 : loss : 0.468247, loss_ce: 0.189960
2022-02-09 16:55:51,019 iteration 122 : loss : 0.455051, loss_ce: 0.156800
2022-02-09 16:55:51,596 iteration 123 : loss : 0.435589, loss_ce: 0.148679
2022-02-09 16:55:52,042 iteration 124 : loss : 0.438460, loss_ce: 0.142116
2022-02-09 16:55:52,539 iteration 125 : loss : 0.465414, loss_ce: 0.208170
2022-02-09 16:55:53,010 iteration 126 : loss : 0.486869, loss_ce: 0.217113
2022-02-09 16:55:53,500 iteration 127 : loss : 0.393719, loss_ce: 0.143979
2022-02-09 16:55:54,005 iteration 128 : loss : 0.440033, loss_ce: 0.142359
2022-02-09 16:55:54,487 iteration 129 : loss : 0.431578, loss_ce: 0.143698
2022-02-09 16:55:54,992 iteration 130 : loss : 0.428411, loss_ce: 0.131200
2022-02-09 16:55:55,541 iteration 131 : loss : 0.429260, loss_ce: 0.139432
2022-02-09 16:55:56,023 iteration 132 : loss : 0.436764, loss_ce: 0.121090
2022-02-09 16:55:56,514 iteration 133 : loss : 0.408564, loss_ce: 0.133832
2022-02-09 16:55:57,003 iteration 134 : loss : 0.407894, loss_ce: 0.133918
2022-02-09 16:55:57,461 iteration 135 : loss : 0.425201, loss_ce: 0.147678
2022-02-09 16:55:58,010 iteration 136 : loss : 0.409533, loss_ce: 0.131676
2022-02-09 16:55:58,605 iteration 137 : loss : 0.390955, loss_ce: 0.130929
2022-02-09 16:55:59,186 iteration 138 : loss : 0.410541, loss_ce: 0.105291
2022-02-09 16:55:59,666 iteration 139 : loss : 0.450508, loss_ce: 0.147484
2022-02-09 16:56:00,192 iteration 140 : loss : 0.400321, loss_ce: 0.122215
2022-02-09 16:56:00,655 iteration 141 : loss : 0.396368, loss_ce: 0.109345
2022-02-09 16:56:01,157 iteration 142 : loss : 0.416965, loss_ce: 0.115327
2022-02-09 16:56:01,783 iteration 143 : loss : 0.398965, loss_ce: 0.107993
2022-02-09 16:56:02,323 iteration 144 : loss : 0.422197, loss_ce: 0.107002
2022-02-09 16:56:02,780 iteration 145 : loss : 0.419273, loss_ce: 0.124071
2022-02-09 16:56:03,209 iteration 146 : loss : 0.399976, loss_ce: 0.122235
2022-02-09 16:56:03,704 iteration 147 : loss : 0.368538, loss_ce: 0.108548
2022-02-09 16:56:04,234 iteration 148 : loss : 0.423782, loss_ce: 0.096173
2022-02-09 16:56:04,769 iteration 149 : loss : 0.397324, loss_ce: 0.109041
2022-02-09 16:56:05,266 iteration 150 : loss : 0.393086, loss_ce: 0.102816
2022-02-09 16:56:05,728 iteration 151 : loss : 0.384427, loss_ce: 0.104556
2022-02-09 16:56:06,350 iteration 152 : loss : 0.405436, loss_ce: 0.093550
2022-02-09 16:56:06,904 iteration 153 : loss : 0.388281, loss_ce: 0.099523
2022-02-09 16:56:07,369 iteration 154 : loss : 0.372506, loss_ce: 0.093586
2022-02-09 16:56:07,889 iteration 155 : loss : 0.385540, loss_ce: 0.085969
2022-02-09 16:56:08,379 iteration 156 : loss : 0.398991, loss_ce: 0.091203
2022-02-09 16:56:08,950 iteration 157 : loss : 0.363763, loss_ce: 0.090014
2022-02-09 16:56:09,437 iteration 158 : loss : 0.379914, loss_ce: 0.104022
2022-02-09 16:56:09,948 iteration 159 : loss : 0.395388, loss_ce: 0.096389
2022-02-09 16:56:10,502 iteration 160 : loss : 0.414453, loss_ce: 0.083372
2022-02-09 16:56:11,092 iteration 161 : loss : 0.368868, loss_ce: 0.102305
2022-02-09 16:56:11,633 iteration 162 : loss : 0.375605, loss_ce: 0.084333
2022-02-09 16:56:12,098 iteration 163 : loss : 0.366444, loss_ce: 0.091958
2022-02-09 16:56:12,658 iteration 164 : loss : 0.417276, loss_ce: 0.083072
2022-02-09 16:56:13,217 iteration 165 : loss : 0.396326, loss_ce: 0.096649
2022-02-09 16:56:13,727 iteration 166 : loss : 0.432953, loss_ce: 0.112465
2022-02-09 16:56:14,248 iteration 167 : loss : 0.380510, loss_ce: 0.104851
2022-02-09 16:56:14,785 iteration 168 : loss : 0.391486, loss_ce: 0.096940
2022-02-09 16:56:15,308 iteration 169 : loss : 0.371320, loss_ce: 0.086488
2022-02-09 16:56:15,891 iteration 170 : loss : 0.389021, loss_ce: 0.087380
2022-02-09 16:56:16,435 iteration 171 : loss : 0.391232, loss_ce: 0.079815
2022-02-09 16:56:17,036 iteration 172 : loss : 0.365619, loss_ce: 0.072013
2022-02-09 16:56:17,586 iteration 173 : loss : 0.395634, loss_ce: 0.070151
2022-02-09 16:56:18,058 iteration 174 : loss : 0.408815, loss_ce: 0.071938
2022-02-09 16:56:18,523 iteration 175 : loss : 0.379603, loss_ce: 0.077663
2022-02-09 16:56:19,081 iteration 176 : loss : 0.410164, loss_ce: 0.069400
2022-02-09 16:56:19,552 iteration 177 : loss : 0.347982, loss_ce: 0.078950
2022-02-09 16:56:20,074 iteration 178 : loss : 0.412999, loss_ce: 0.074656
2022-02-09 16:56:20,569 iteration 179 : loss : 0.350116, loss_ce: 0.085005
2022-02-09 16:56:21,080 iteration 180 : loss : 0.408354, loss_ce: 0.068574
2022-02-09 16:56:21,562 iteration 181 : loss : 0.404380, loss_ce: 0.085159
2022-02-09 16:56:22,109 iteration 182 : loss : 0.374923, loss_ce: 0.074913
2022-02-09 16:56:22,613 iteration 183 : loss : 0.388096, loss_ce: 0.076735
2022-02-09 16:56:23,113 iteration 184 : loss : 0.395102, loss_ce: 0.071395
2022-02-09 16:56:23,579 iteration 185 : loss : 0.362918, loss_ce: 0.073273
2022-02-09 16:56:24,069 iteration 186 : loss : 0.383102, loss_ce: 0.074228
2022-02-09 16:56:24,723 iteration 187 : loss : 0.360971, loss_ce: 0.066528
2022-02-09 16:56:25,264 iteration 188 : loss : 0.403394, loss_ce: 0.056233
2022-02-09 16:56:25,762 iteration 189 : loss : 0.414381, loss_ce: 0.077067
2022-02-09 16:56:26,329 iteration 190 : loss : 0.398171, loss_ce: 0.063295
2022-02-09 16:56:26,888 iteration 191 : loss : 0.402692, loss_ce: 0.054791
2022-02-09 16:56:27,392 iteration 192 : loss : 0.361057, loss_ce: 0.075412
2022-02-09 16:56:27,889 iteration 193 : loss : 0.355496, loss_ce: 0.066451
2022-02-09 16:56:28,488 iteration 194 : loss : 0.383138, loss_ce: 0.056473
2022-02-09 16:56:29,122 iteration 195 : loss : 0.392476, loss_ce: 0.058546
2022-02-09 16:56:29,652 iteration 196 : loss : 0.390135, loss_ce: 0.067547
2022-02-09 16:56:30,198 iteration 197 : loss : 0.403973, loss_ce: 0.057271
2022-02-09 16:56:30,812 iteration 198 : loss : 0.360865, loss_ce: 0.077301
2022-02-09 16:56:31,376 iteration 199 : loss : 0.404592, loss_ce: 0.058180
2022-02-09 16:56:31,905 iteration 200 : loss : 0.428639, loss_ce: 0.104886
2022-02-09 16:56:32,448 iteration 201 : loss : 0.416288, loss_ce: 0.081505
2022-02-09 16:56:32,935 iteration 202 : loss : 0.366641, loss_ce: 0.062380
2022-02-09 16:56:33,463 iteration 203 : loss : 0.404888, loss_ce: 0.058722
2022-02-09 16:56:33,980 iteration 204 : loss : 0.347459, loss_ce: 0.060451
2022-02-09 16:56:34,499 iteration 205 : loss : 0.399715, loss_ce: 0.076167
2022-02-09 16:56:35,013 iteration 206 : loss : 0.379812, loss_ce: 0.055588
2022-02-09 16:56:35,478 iteration 207 : loss : 0.374673, loss_ce: 0.054866
2022-02-09 16:56:35,989 iteration 208 : loss : 0.345970, loss_ce: 0.052163
2022-02-09 16:56:36,491 iteration 209 : loss : 0.363450, loss_ce: 0.056751
2022-02-09 16:56:36,978 iteration 210 : loss : 0.404784, loss_ce: 0.058644
2022-02-09 16:56:37,485 iteration 211 : loss : 0.398767, loss_ce: 0.047034
2022-02-09 16:56:37,934 iteration 212 : loss : 0.362889, loss_ce: 0.056017
2022-02-09 16:56:38,479 iteration 213 : loss : 0.375432, loss_ce: 0.056865
2022-02-09 16:56:39,017 iteration 214 : loss : 0.386557, loss_ce: 0.054174
2022-02-09 16:56:39,501 iteration 215 : loss : 0.351619, loss_ce: 0.052245
2022-02-09 16:56:39,973 iteration 216 : loss : 0.394065, loss_ce: 0.059870
2022-02-09 16:56:40,520 iteration 217 : loss : 0.361759, loss_ce: 0.050809
2022-02-09 16:56:41,012 iteration 218 : loss : 0.406907, loss_ce: 0.062678
2022-02-09 16:56:41,520 iteration 219 : loss : 0.380962, loss_ce: 0.044162
2022-02-09 16:56:42,052 iteration 220 : loss : 0.371622, loss_ce: 0.045746
2022-02-09 16:56:42,582 iteration 221 : loss : 0.368104, loss_ce: 0.046925
2022-02-09 16:56:43,111 iteration 222 : loss : 0.394695, loss_ce: 0.039160
2022-02-09 16:56:43,617 iteration 223 : loss : 0.362509, loss_ce: 0.045752
2022-02-09 16:56:44,216 iteration 224 : loss : 0.356101, loss_ce: 0.049775
2022-02-09 16:56:44,713 iteration 225 : loss : 0.383673, loss_ce: 0.044535
2022-02-09 16:56:45,243 iteration 226 : loss : 0.351940, loss_ce: 0.051680
2022-02-09 16:56:45,706 iteration 227 : loss : 0.369561, loss_ce: 0.044560
2022-02-09 16:56:46,203 iteration 228 : loss : 0.376253, loss_ce: 0.047490
2022-02-09 16:56:46,742 iteration 229 : loss : 0.384733, loss_ce: 0.045015
2022-02-09 16:56:47,316 iteration 230 : loss : 0.393922, loss_ce: 0.037549
2022-02-09 16:56:47,856 iteration 231 : loss : 0.385991, loss_ce: 0.044708
2022-02-09 16:56:48,329 iteration 232 : loss : 0.394730, loss_ce: 0.039035
2022-02-09 16:56:48,843 iteration 233 : loss : 0.405044, loss_ce: 0.059032
2022-02-09 16:56:49,396 iteration 234 : loss : 0.360448, loss_ce: 0.045616
2022-02-09 16:56:49,987 iteration 235 : loss : 0.364737, loss_ce: 0.056142
2022-02-09 16:56:50,477 iteration 236 : loss : 0.368091, loss_ce: 0.052196
2022-02-09 16:56:51,009 iteration 237 : loss : 0.386490, loss_ce: 0.038134
2022-02-09 16:56:51,656 iteration 238 : loss : 0.343910, loss_ce: 0.039410
2022-02-09 16:56:52,239 iteration 239 : loss : 0.360788, loss_ce: 0.047101
2022-02-09 16:56:52,760 iteration 240 : loss : 0.350107, loss_ce: 0.047736
2022-02-09 16:56:53,258 iteration 241 : loss : 0.383127, loss_ce: 0.061106
2022-02-09 16:56:53,915 iteration 242 : loss : 0.369196, loss_ce: 0.061198
2022-02-09 16:56:54,399 iteration 243 : loss : 0.382452, loss_ce: 0.053636
2022-02-09 16:56:54,913 iteration 244 : loss : 0.345407, loss_ce: 0.049284
2022-02-09 16:56:55,378 iteration 245 : loss : 0.365683, loss_ce: 0.048172
2022-02-09 16:56:55,961 iteration 246 : loss : 0.364848, loss_ce: 0.060804
2022-02-09 16:56:56,505 iteration 247 : loss : 0.350940, loss_ce: 0.048340
2022-02-09 16:56:56,974 iteration 248 : loss : 0.398086, loss_ce: 0.045364
2022-02-09 16:56:57,430 iteration 249 : loss : 0.354584, loss_ce: 0.048118
2022-02-09 16:56:57,933 iteration 250 : loss : 0.365712, loss_ce: 0.056115
2022-02-09 16:56:58,503 iteration 251 : loss : 0.394632, loss_ce: 0.038774
2022-02-09 16:56:59,092 iteration 252 : loss : 0.393696, loss_ce: 0.036958
2022-02-09 16:56:59,665 iteration 253 : loss : 0.392122, loss_ce: 0.034027
2022-02-09 16:57:00,225 iteration 254 : loss : 0.360481, loss_ce: 0.050497
2022-02-09 16:57:00,744 iteration 255 : loss : 0.376018, loss_ce: 0.045923
2022-02-09 16:57:01,228 iteration 256 : loss : 0.377247, loss_ce: 0.040940
2022-02-09 16:57:01,817 iteration 257 : loss : 0.352180, loss_ce: 0.040325
2022-02-09 16:57:02,331 iteration 258 : loss : 0.353877, loss_ce: 0.040932
2022-02-09 16:57:02,842 iteration 259 : loss : 0.387354, loss_ce: 0.047793
2022-02-09 16:57:03,394 iteration 260 : loss : 0.370871, loss_ce: 0.039473
2022-02-09 16:57:03,901 iteration 261 : loss : 0.357223, loss_ce: 0.035848
2022-02-09 16:57:04,398 iteration 262 : loss : 0.383239, loss_ce: 0.043036
2022-02-09 16:57:05,005 iteration 263 : loss : 0.352230, loss_ce: 0.050908
2022-02-09 16:57:05,557 iteration 264 : loss : 0.380718, loss_ce: 0.053735
2022-02-09 16:57:06,102 iteration 265 : loss : 0.392172, loss_ce: 0.033864
2022-02-09 16:57:06,630 iteration 266 : loss : 0.390632, loss_ce: 0.031052
2022-02-09 16:57:07,221 iteration 267 : loss : 0.374579, loss_ce: 0.040453
2022-02-09 16:57:07,749 iteration 268 : loss : 0.347661, loss_ce: 0.043088
2022-02-09 16:57:08,237 iteration 269 : loss : 0.365747, loss_ce: 0.042809
2022-02-09 16:57:08,768 iteration 270 : loss : 0.342912, loss_ce: 0.033955
2022-02-09 16:57:09,305 iteration 271 : loss : 0.336860, loss_ce: 0.039176
2022-02-09 16:57:09,812 iteration 272 : loss : 0.389536, loss_ce: 0.028804
2022-02-09 16:57:10,378 iteration 273 : loss : 0.358464, loss_ce: 0.036797
2022-02-09 16:57:10,887 iteration 274 : loss : 0.367055, loss_ce: 0.045058
2022-02-09 16:57:11,390 iteration 275 : loss : 0.348872, loss_ce: 0.041861
2022-02-09 16:57:11,886 iteration 276 : loss : 0.389662, loss_ce: 0.035611
2022-02-09 16:57:12,384 iteration 277 : loss : 0.392211, loss_ce: 0.060831
2022-02-09 16:57:12,907 iteration 278 : loss : 0.330467, loss_ce: 0.039938
2022-02-09 16:57:13,418 iteration 279 : loss : 0.392463, loss_ce: 0.034327
2022-02-09 16:57:13,940 iteration 280 : loss : 0.356528, loss_ce: 0.039736
2022-02-09 16:57:14,426 iteration 281 : loss : 0.381772, loss_ce: 0.060539
2022-02-09 16:57:14,964 iteration 282 : loss : 0.359384, loss_ce: 0.044584
2022-02-09 16:57:15,484 iteration 283 : loss : 0.398358, loss_ce: 0.045677
2022-02-09 16:57:16,009 iteration 284 : loss : 0.323921, loss_ce: 0.038028
2022-02-09 16:57:16,503 iteration 285 : loss : 0.336438, loss_ce: 0.031341
2022-02-09 16:57:16,988 iteration 286 : loss : 0.321970, loss_ce: 0.042651
2022-02-09 16:57:17,531 iteration 287 : loss : 0.386718, loss_ce: 0.042830
2022-02-09 16:57:18,131 iteration 288 : loss : 0.393308, loss_ce: 0.038386
2022-02-09 16:57:18,690 iteration 289 : loss : 0.387491, loss_ce: 0.024775
2022-02-09 16:57:19,199 iteration 290 : loss : 0.355044, loss_ce: 0.051983
2022-02-09 16:57:19,750 iteration 291 : loss : 0.326348, loss_ce: 0.036244
2022-02-09 16:57:20,282 iteration 292 : loss : 0.385148, loss_ce: 0.049963
2022-02-09 16:57:20,745 iteration 293 : loss : 0.336155, loss_ce: 0.045970
2022-02-09 16:57:21,341 iteration 294 : loss : 0.327870, loss_ce: 0.034404
2022-02-09 16:57:21,790 iteration 295 : loss : 0.363091, loss_ce: 0.035704
2022-02-09 16:57:22,291 iteration 296 : loss : 0.392245, loss_ce: 0.033825
2022-02-09 16:57:22,808 iteration 297 : loss : 0.389667, loss_ce: 0.028957
2022-02-09 16:57:23,288 iteration 298 : loss : 0.383794, loss_ce: 0.034446
2022-02-09 16:57:23,730 iteration 299 : loss : 0.369608, loss_ce: 0.039898
