2022-02-10 19:49:31,109 Logging directory: /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/TransUNet/log_dir/trFETS_train_cv1_r3/i2i2l/
2022-02-10 19:49:31,137 Tensorboard directory: /scratch_net/biwidl217_second/arismu/Tensorboard/trFETS_train_cv1_r3/i2i2l/
2022-02-10 19:49:31,137 ============================================================
2022-02-10 19:49:31,137 EXPERIMENT NAME: trFETS_train_cv1_r3/i2i2l/
2022-02-10 19:49:31,137 ============================================================
2022-02-10 19:49:31,137 Loading data...
2022-02-10 19:49:31,242 Already preprocessed this configuration. Loading now...
2022-02-10 19:49:31,651 Already preprocessed this configuration. Loading now...
2022-02-10 19:56:55,209 Training Images: (240, 240, 54560)
2022-02-10 19:56:55,209 Training Labels: (240, 240, 54560)
2022-02-10 19:56:55,209 Validation Images: (240, 240, 12400)
2022-02-10 19:56:55,209 Validation Labels: (240, 240, 12400)
2022-02-10 19:56:55,209 ============================================================
2022-02-10 19:56:55,254 17 iterations per epoch. 119351 max iterations 
  0%|                                          | 0/35 [00:00<?, ?it/s]EPOCH: 0
2022-02-10 20:02:31,175 iteration 247 : loss : 0.382554, loss_ce: 0.018843
2022-02-10 20:02:32,481 iteration 248 : loss : 0.316756, loss_ce: 0.013675
2022-02-10 20:02:33,819 iteration 249 : loss : 0.342307, loss_ce: 0.013902
2022-02-10 20:02:35,229 iteration 250 : loss : 0.333287, loss_ce: 0.026331
2022-02-10 20:02:36,631 iteration 251 : loss : 0.369412, loss_ce: 0.030217
2022-02-10 20:02:37,997 iteration 252 : loss : 0.356364, loss_ce: 0.039471
2022-02-10 20:02:39,410 iteration 253 : loss : 0.352182, loss_ce: 0.014738
2022-02-10 20:02:40,754 iteration 254 : loss : 0.359044, loss_ce: 0.014247
2022-02-10 20:02:42,195 iteration 255 : loss : 0.348397, loss_ce: 0.024016
2022-02-10 20:02:43,530 iteration 256 : loss : 0.354708, loss_ce: 0.016954
2022-02-10 20:02:44,918 iteration 257 : loss : 0.343547, loss_ce: 0.017966
2022-02-10 20:02:46,314 iteration 258 : loss : 0.325995, loss_ce: 0.029919
2022-02-10 20:02:47,690 iteration 259 : loss : 0.341472, loss_ce: 0.057854
2022-02-10 20:02:49,079 iteration 260 : loss : 0.347037, loss_ce: 0.044442
2022-02-10 20:02:50,523 iteration 261 : loss : 0.330428, loss_ce: 0.050174
2022-02-10 20:02:51,922 iteration 262 : loss : 0.321617, loss_ce: 0.034327
2022-02-10 20:02:53,335 iteration 263 : loss : 0.356264, loss_ce: 0.020149
2022-02-10 20:02:54,741 iteration 264 : loss : 0.354850, loss_ce: 0.015033
2022-02-10 20:02:56,098 iteration 265 : loss : 0.353029, loss_ce: 0.019926
2022-02-10 20:02:57,441 iteration 266 : loss : 0.337593, loss_ce: 0.031663
2022-02-10 20:02:58,930 iteration 267 : loss : 0.362567, loss_ce: 0.009384
2022-02-10 20:03:00,332 iteration 268 : loss : 0.337837, loss_ce: 0.039938
2022-02-10 20:03:01,693 iteration 269 : loss : 0.370516, loss_ce: 0.010934
2022-02-10 20:03:03,088 iteration 270 : loss : 0.381313, loss_ce: 0.012369
2022-02-10 20:03:04,484 iteration 271 : loss : 0.378658, loss_ce: 0.008876
2022-02-10 20:03:05,868 iteration 272 : loss : 0.377358, loss_ce: 0.004690
2022-02-10 20:03:07,298 iteration 273 : loss : 0.354294, loss_ce: 0.022737
2022-02-10 20:03:08,689 iteration 274 : loss : 0.350824, loss_ce: 0.029459
2022-02-10 20:03:10,108 iteration 275 : loss : 0.333939, loss_ce: 0.037055
2022-02-10 20:03:11,551 iteration 276 : loss : 0.372359, loss_ce: 0.023170
2022-02-10 20:03:13,058 iteration 277 : loss : 0.352361, loss_ce: 0.019727
2022-02-10 20:03:14,448 iteration 278 : loss : 0.386762, loss_ce: 0.028967
2022-02-10 20:03:15,824 iteration 279 : loss : 0.378468, loss_ce: 0.006856
2022-02-10 20:03:17,212 iteration 280 : loss : 0.362802, loss_ce: 0.026056
2022-02-10 20:03:18,594 iteration 281 : loss : 0.377992, loss_ce: 0.005942
2022-02-10 20:03:19,949 iteration 282 : loss : 0.348761, loss_ce: 0.016275
2022-02-10 20:03:21,277 iteration 283 : loss : 0.344298, loss_ce: 0.017668
2022-02-10 20:03:22,686 iteration 284 : loss : 0.347959, loss_ce: 0.020840
2022-02-10 20:03:24,096 iteration 285 : loss : 0.334140, loss_ce: 0.033746
2022-02-10 20:03:25,496 iteration 286 : loss : 0.347483, loss_ce: 0.021072
2022-02-10 20:03:26,888 iteration 287 : loss : 0.346520, loss_ce: 0.034045
2022-02-10 20:03:28,217 iteration 288 : loss : 0.357496, loss_ce: 0.017114
2022-02-10 20:03:29,535 iteration 289 : loss : 0.361798, loss_ce: 0.030865
2022-02-10 20:03:30,917 iteration 290 : loss : 0.355267, loss_ce: 0.035732
2022-02-10 20:03:32,396 iteration 291 : loss : 0.335238, loss_ce: 0.039727
2022-02-10 20:03:33,759 iteration 292 : loss : 0.365106, loss_ce: 0.031335
2022-02-10 20:03:35,195 iteration 293 : loss : 0.366771, loss_ce: 0.020671
2022-02-10 20:03:36,498 iteration 294 : loss : 0.329081, loss_ce: 0.022317
2022-02-10 20:03:37,900 iteration 295 : loss : 0.344320, loss_ce: 0.054965
2022-02-10 20:03:39,316 iteration 296 : loss : 0.376049, loss_ce: 0.013195
2022-02-10 20:03:40,727 iteration 297 : loss : 0.326326, loss_ce: 0.023816
2022-02-10 20:03:42,076 iteration 298 : loss : 0.358382, loss_ce: 0.017725
2022-02-10 20:03:43,475 iteration 299 : loss : 0.333953, loss_ce: 0.048346
