2022-02-10 00:51:34,769 Logging directory: /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/TransUNet/log_dir/trFETS_train_cv1_r3/i2i2l/
2022-02-10 00:51:34,770 Tensorboard directory: /scratch_net/biwidl217_second/arismu/Tensorboard/trFETS_train_cv1_r3/i2i2l/
2022-02-10 00:51:34,770 ============================================================
2022-02-10 00:51:34,770 EXPERIMENT NAME: trFETS_train_cv1_r3/i2i2l/
2022-02-10 00:51:34,770 ============================================================
2022-02-10 00:51:34,770 Loading data...
2022-02-10 00:51:34,771 Already preprocessed this configuration. Loading now...
2022-02-10 00:51:35,768 Already preprocessed this configuration. Loading now...
2022-02-10 00:57:35,356 Training Images: (240, 240, 54560)
2022-02-10 00:57:35,357 Training Labels: (240, 240, 54560)
2022-02-10 00:57:35,357 Validation Images: (240, 240, 12400)
2022-02-10 00:57:35,357 Validation Labels: (240, 240, 12400)
2022-02-10 00:57:35,357 ============================================================
2022-02-10 00:57:35,396 17 iterations per epoch. 50000 max iterations 
  0%|                                          | 0/15 [00:00<?, ?it/s]EPOCH: 0
2022-02-10 00:57:43,113 iteration 14 : loss : 0.770909, loss_ce: 0.765878
2022-02-10 00:57:43,530 iteration 15 : loss : 0.768779, loss_ce: 0.755634
2022-02-10 00:57:44,012 iteration 16 : loss : 0.797680, loss_ce: 0.801414
2022-02-10 00:57:44,548 iteration 17 : loss : 0.747410, loss_ce: 0.702499
2022-02-10 00:57:45,025 iteration 18 : loss : 0.768719, loss_ce: 0.753360
2022-02-10 00:57:45,509 iteration 19 : loss : 0.739891, loss_ce: 0.694323
2022-02-10 00:57:45,999 iteration 20 : loss : 0.733368, loss_ce: 0.679513
2022-02-10 00:57:46,515 iteration 21 : loss : 0.728002, loss_ce: 0.666206
2022-02-10 00:57:46,981 iteration 22 : loss : 0.716784, loss_ce: 0.641448
2022-02-10 00:57:47,431 iteration 23 : loss : 0.698972, loss_ce: 0.609002
2022-02-10 00:57:47,969 iteration 24 : loss : 0.694011, loss_ce: 0.599842
2022-02-10 00:57:48,534 iteration 25 : loss : 0.684308, loss_ce: 0.595209
2022-02-10 00:57:48,999 iteration 26 : loss : 0.699718, loss_ce: 0.621974
2022-02-10 00:57:49,629 iteration 27 : loss : 0.658415, loss_ce: 0.535495
2022-02-10 00:57:50,273 iteration 28 : loss : 0.667575, loss_ce: 0.568648
2022-02-10 00:57:50,830 iteration 29 : loss : 0.650389, loss_ce: 0.558258
2022-02-10 00:57:51,361 iteration 30 : loss : 0.663169, loss_ce: 0.543484
2022-02-10 00:57:51,885 iteration 31 : loss : 0.647005, loss_ce: 0.541508
2022-02-10 00:57:52,428 iteration 32 : loss : 0.644395, loss_ce: 0.546386
2022-02-10 00:57:52,950 iteration 33 : loss : 0.628059, loss_ce: 0.480071
2022-02-10 00:57:53,424 iteration 34 : loss : 0.657980, loss_ce: 0.534956
2022-02-10 00:57:53,878 iteration 35 : loss : 0.620910, loss_ce: 0.483892
2022-02-10 00:57:54,434 iteration 36 : loss : 0.760800, loss_ce: 0.719867
2022-02-10 00:57:54,945 iteration 37 : loss : 0.613780, loss_ce: 0.462993
2022-02-10 00:57:55,379 iteration 38 : loss : 0.656798, loss_ce: 0.540531
2022-02-10 00:57:55,861 iteration 39 : loss : 0.665599, loss_ce: 0.565856
2022-02-10 00:57:56,365 iteration 40 : loss : 0.597236, loss_ce: 0.423710
2022-02-10 00:57:56,854 iteration 41 : loss : 0.582767, loss_ce: 0.419597
2022-02-10 00:57:57,322 iteration 42 : loss : 0.573471, loss_ce: 0.401672
2022-02-10 00:57:57,792 iteration 43 : loss : 0.571734, loss_ce: 0.388504
2022-02-10 00:57:58,297 iteration 44 : loss : 0.550908, loss_ce: 0.386816
2022-02-10 00:57:58,785 iteration 45 : loss : 0.576851, loss_ce: 0.398392
2022-02-10 00:57:59,310 iteration 46 : loss : 0.558438, loss_ce: 0.352848
2022-02-10 00:57:59,794 iteration 47 : loss : 0.620393, loss_ce: 0.465394
2022-02-10 00:58:00,322 iteration 48 : loss : 0.558325, loss_ce: 0.355417
2022-02-10 00:58:00,752 iteration 49 : loss : 0.562128, loss_ce: 0.366971
2022-02-10 00:58:01,262 iteration 50 : loss : 0.551696, loss_ce: 0.341525
2022-02-10 00:58:01,782 iteration 51 : loss : 0.534281, loss_ce: 0.320358
2022-02-10 00:58:02,237 iteration 52 : loss : 0.526710, loss_ce: 0.318436
2022-02-10 00:58:02,750 iteration 53 : loss : 0.526822, loss_ce: 0.293169
2022-02-10 00:58:03,246 iteration 54 : loss : 0.506927, loss_ce: 0.307576
2022-02-10 00:58:03,664 iteration 55 : loss : 0.527656, loss_ce: 0.320639
2022-02-10 00:58:04,193 iteration 56 : loss : 0.528819, loss_ce: 0.297019
2022-02-10 00:58:04,647 iteration 57 : loss : 0.508254, loss_ce: 0.285117
2022-02-10 00:58:05,213 iteration 58 : loss : 0.530845, loss_ce: 0.299375
2022-02-10 00:58:05,702 iteration 59 : loss : 0.570299, loss_ce: 0.378501
2022-02-10 00:58:06,294 iteration 60 : loss : 0.513072, loss_ce: 0.281872
2022-02-10 00:58:06,787 iteration 61 : loss : 0.558854, loss_ce: 0.389146
2022-02-10 00:58:07,322 iteration 62 : loss : 0.509958, loss_ce: 0.292576
2022-02-10 00:58:07,829 iteration 63 : loss : 0.486748, loss_ce: 0.244773
2022-02-10 00:58:08,359 iteration 64 : loss : 0.500604, loss_ce: 0.273075
2022-02-10 00:58:08,835 iteration 65 : loss : 0.492259, loss_ce: 0.273113
2022-02-10 00:58:09,428 iteration 66 : loss : 0.494293, loss_ce: 0.240222
2022-02-10 00:58:09,961 iteration 67 : loss : 0.477325, loss_ce: 0.226194
2022-02-10 00:58:10,475 iteration 68 : loss : 0.538019, loss_ce: 0.328799
2022-02-10 00:58:11,039 iteration 69 : loss : 0.484940, loss_ce: 0.232140
2022-02-10 00:58:11,498 iteration 70 : loss : 0.471120, loss_ce: 0.216801
2022-02-10 00:58:11,984 iteration 71 : loss : 0.444497, loss_ce: 0.220656
2022-02-10 00:58:12,472 iteration 72 : loss : 0.469174, loss_ce: 0.189044
2022-02-10 00:58:13,076 iteration 73 : loss : 0.485997, loss_ce: 0.215029
2022-02-10 00:58:13,641 iteration 74 : loss : 0.471217, loss_ce: 0.194454
2022-02-10 00:58:14,149 iteration 75 : loss : 0.450838, loss_ce: 0.202562
2022-02-10 00:58:14,683 iteration 76 : loss : 0.450863, loss_ce: 0.179753
2022-02-10 00:58:15,160 iteration 77 : loss : 0.476929, loss_ce: 0.229221
2022-02-10 00:58:15,645 iteration 78 : loss : 0.471545, loss_ce: 0.234707
2022-02-10 00:58:16,261 iteration 79 : loss : 0.449041, loss_ce: 0.176325
2022-02-10 00:58:16,792 iteration 80 : loss : 0.452970, loss_ce: 0.160482
2022-02-10 00:58:17,377 iteration 81 : loss : 0.448789, loss_ce: 0.161495
2022-02-10 00:58:17,924 iteration 82 : loss : 0.496741, loss_ce: 0.244612
2022-02-10 00:58:18,428 iteration 83 : loss : 0.417868, loss_ce: 0.171615
2022-02-10 00:58:18,985 iteration 84 : loss : 0.444770, loss_ce: 0.225221
2022-02-10 00:58:19,524 iteration 85 : loss : 0.429952, loss_ce: 0.149443
2022-02-10 00:58:20,011 iteration 86 : loss : 0.445306, loss_ce: 0.156656
2022-02-10 00:58:20,580 iteration 87 : loss : 0.419175, loss_ce: 0.136760
2022-02-10 00:58:21,105 iteration 88 : loss : 0.442942, loss_ce: 0.177896
2022-02-10 00:58:21,653 iteration 89 : loss : 0.469968, loss_ce: 0.186655
2022-02-10 00:58:22,200 iteration 90 : loss : 0.437495, loss_ce: 0.131147
2022-02-10 00:58:22,805 iteration 91 : loss : 0.437163, loss_ce: 0.171855
2022-02-10 00:58:23,321 iteration 92 : loss : 0.435974, loss_ce: 0.181692
2022-02-10 00:58:23,859 iteration 93 : loss : 0.444473, loss_ce: 0.156682
2022-02-10 00:58:24,433 iteration 94 : loss : 0.436237, loss_ce: 0.120775
2022-02-10 00:58:24,970 iteration 95 : loss : 0.456713, loss_ce: 0.197513
2022-02-10 00:58:25,512 iteration 96 : loss : 0.444892, loss_ce: 0.149147
2022-02-10 00:58:25,989 iteration 97 : loss : 0.406975, loss_ce: 0.136797
2022-02-10 00:58:26,553 iteration 98 : loss : 0.424496, loss_ce: 0.118655
2022-02-10 00:58:27,044 iteration 99 : loss : 0.398994, loss_ce: 0.140373
2022-02-10 00:58:27,609 iteration 100 : loss : 0.439279, loss_ce: 0.126223
2022-02-10 00:58:28,113 iteration 101 : loss : 0.422450, loss_ce: 0.130237
2022-02-10 00:58:28,606 iteration 102 : loss : 0.408224, loss_ce: 0.120808
2022-02-10 00:58:29,189 iteration 103 : loss : 0.402129, loss_ce: 0.117605
2022-02-10 00:58:29,680 iteration 104 : loss : 0.407900, loss_ce: 0.104428
2022-02-10 00:58:30,221 iteration 105 : loss : 0.421463, loss_ce: 0.124830
2022-02-10 00:58:30,784 iteration 106 : loss : 0.438939, loss_ce: 0.152300
2022-02-10 00:58:31,296 iteration 107 : loss : 0.397928, loss_ce: 0.116178
2022-02-10 00:58:31,815 iteration 108 : loss : 0.389430, loss_ce: 0.105678
2022-02-10 00:58:32,311 iteration 109 : loss : 0.421417, loss_ce: 0.147001
2022-02-10 00:58:32,894 iteration 110 : loss : 0.390012, loss_ce: 0.109599
2022-02-10 00:58:33,443 iteration 111 : loss : 0.418562, loss_ce: 0.110678
2022-02-10 00:58:33,982 iteration 112 : loss : 0.429666, loss_ce: 0.132031
2022-02-10 00:58:34,483 iteration 113 : loss : 0.419824, loss_ce: 0.100090
2022-02-10 00:58:35,086 iteration 114 : loss : 0.403605, loss_ce: 0.099901
2022-02-10 00:58:35,630 iteration 115 : loss : 0.405338, loss_ce: 0.123135
2022-02-10 00:58:36,141 iteration 116 : loss : 0.420432, loss_ce: 0.089592
2022-02-10 00:58:36,653 iteration 117 : loss : 0.384423, loss_ce: 0.085578
2022-02-10 00:58:37,296 iteration 118 : loss : 0.411692, loss_ce: 0.091985
2022-02-10 00:58:37,836 iteration 119 : loss : 0.420833, loss_ce: 0.090276
2022-02-10 00:58:38,448 iteration 120 : loss : 0.375082, loss_ce: 0.084811
2022-02-10 00:58:38,986 iteration 121 : loss : 0.383959, loss_ce: 0.085179
2022-02-10 00:58:39,542 iteration 122 : loss : 0.417735, loss_ce: 0.084005
2022-02-10 00:58:40,024 iteration 123 : loss : 0.379663, loss_ce: 0.091378
2022-02-10 00:58:40,575 iteration 124 : loss : 0.381186, loss_ce: 0.089266
2022-02-10 00:58:41,148 iteration 125 : loss : 0.369214, loss_ce: 0.082467
2022-02-10 00:58:41,680 iteration 126 : loss : 0.404633, loss_ce: 0.081042
2022-02-10 00:58:42,293 iteration 127 : loss : 0.414254, loss_ce: 0.077995
2022-02-10 00:58:42,855 iteration 128 : loss : 0.386053, loss_ce: 0.078806
2022-02-10 00:58:43,335 iteration 129 : loss : 0.394037, loss_ce: 0.073331
2022-02-10 00:58:43,973 iteration 130 : loss : 0.385558, loss_ce: 0.074793
2022-02-10 00:58:44,477 iteration 131 : loss : 0.380673, loss_ce: 0.079967
2022-02-10 00:58:45,082 iteration 132 : loss : 0.365473, loss_ce: 0.069333
2022-02-10 00:58:45,586 iteration 133 : loss : 0.352641, loss_ce: 0.077226
2022-02-10 00:58:46,147 iteration 134 : loss : 0.387834, loss_ce: 0.080541
2022-02-10 00:58:46,646 iteration 135 : loss : 0.366966, loss_ce: 0.077372
2022-02-10 00:58:47,212 iteration 136 : loss : 0.397172, loss_ce: 0.085680
2022-02-10 00:58:47,859 iteration 137 : loss : 0.411806, loss_ce: 0.098878
2022-02-10 00:58:48,434 iteration 138 : loss : 0.407601, loss_ce: 0.082251
2022-02-10 00:58:48,941 iteration 139 : loss : 0.398003, loss_ce: 0.068295
2022-02-10 00:58:49,500 iteration 140 : loss : 0.363645, loss_ce: 0.080514
2022-02-10 00:58:50,134 iteration 141 : loss : 0.379924, loss_ce: 0.067742
2022-02-10 00:58:50,714 iteration 142 : loss : 0.369175, loss_ce: 0.090786
2022-02-10 00:58:51,211 iteration 143 : loss : 0.407449, loss_ce: 0.063997
2022-02-10 00:58:51,769 iteration 144 : loss : 0.396627, loss_ce: 0.066988
2022-02-10 00:58:52,315 iteration 145 : loss : 0.403349, loss_ce: 0.056157
2022-02-10 00:58:52,836 iteration 146 : loss : 0.382235, loss_ce: 0.061244
2022-02-10 00:58:53,428 iteration 147 : loss : 0.407254, loss_ce: 0.063723
2022-02-10 00:58:53,911 iteration 148 : loss : 0.370408, loss_ce: 0.088357
2022-02-10 00:58:54,429 iteration 149 : loss : 0.368728, loss_ce: 0.071764
2022-02-10 00:58:55,113 iteration 150 : loss : 0.362691, loss_ce: 0.059417
2022-02-10 00:58:55,752 iteration 151 : loss : 0.400883, loss_ce: 0.055419
2022-02-10 00:58:56,430 iteration 152 : loss : 0.360681, loss_ce: 0.056752
2022-02-10 00:58:57,016 iteration 153 : loss : 0.390875, loss_ce: 0.060321
2022-02-10 00:58:57,508 iteration 154 : loss : 0.374860, loss_ce: 0.060922
2022-02-10 00:58:58,143 iteration 155 : loss : 0.358378, loss_ce: 0.058047
2022-02-10 00:58:58,680 iteration 156 : loss : 0.363267, loss_ce: 0.062273
2022-02-10 00:58:59,226 iteration 157 : loss : 0.400272, loss_ce: 0.054386
2022-02-10 00:58:59,736 iteration 158 : loss : 0.385869, loss_ce: 0.057306
2022-02-10 00:59:00,302 iteration 159 : loss : 0.339034, loss_ce: 0.055388
2022-02-10 00:59:00,840 iteration 160 : loss : 0.374219, loss_ce: 0.055565
2022-02-10 00:59:01,372 iteration 161 : loss : 0.361281, loss_ce: 0.049476
2022-02-10 00:59:01,947 iteration 162 : loss : 0.384781, loss_ce: 0.063400
2022-02-10 00:59:02,494 iteration 163 : loss : 0.371426, loss_ce: 0.052605
2022-02-10 00:59:03,055 iteration 164 : loss : 0.399357, loss_ce: 0.048052
2022-02-10 00:59:03,719 iteration 165 : loss : 0.373213, loss_ce: 0.059979
2022-02-10 00:59:04,272 iteration 166 : loss : 0.368736, loss_ce: 0.066547
2022-02-10 00:59:04,849 iteration 167 : loss : 0.394302, loss_ce: 0.044683
2022-02-10 00:59:05,401 iteration 168 : loss : 0.356283, loss_ce: 0.057874
2022-02-10 00:59:05,924 iteration 169 : loss : 0.362540, loss_ce: 0.050809
2022-02-10 00:59:06,539 iteration 170 : loss : 0.396768, loss_ce: 0.043069
2022-02-10 00:59:07,166 iteration 171 : loss : 0.397638, loss_ce: 0.044961
2022-02-10 00:59:07,703 iteration 172 : loss : 0.364226, loss_ce: 0.054659
2022-02-10 00:59:08,221 iteration 173 : loss : 0.394624, loss_ce: 0.046256
2022-02-10 00:59:08,816 iteration 174 : loss : 0.378573, loss_ce: 0.052240
2022-02-10 00:59:09,363 iteration 175 : loss : 0.364660, loss_ce: 0.045526
2022-02-10 00:59:09,902 iteration 176 : loss : 0.368416, loss_ce: 0.040845
2022-02-10 00:59:10,422 iteration 177 : loss : 0.402375, loss_ce: 0.054029
2022-02-10 00:59:10,939 iteration 178 : loss : 0.384921, loss_ce: 0.047135
2022-02-10 00:59:11,531 iteration 179 : loss : 0.366700, loss_ce: 0.046944
2022-02-10 00:59:12,099 iteration 180 : loss : 0.360249, loss_ce: 0.053798
2022-02-10 00:59:12,610 iteration 181 : loss : 0.393012, loss_ce: 0.035785
2022-02-10 00:59:13,142 iteration 182 : loss : 0.393544, loss_ce: 0.036780
2022-02-10 00:59:13,673 iteration 183 : loss : 0.388148, loss_ce: 0.044468
2022-02-10 00:59:14,160 iteration 184 : loss : 0.346212, loss_ce: 0.052431
2022-02-10 00:59:14,785 iteration 185 : loss : 0.373927, loss_ce: 0.054810
2022-02-10 00:59:15,385 iteration 186 : loss : 0.364023, loss_ce: 0.043375
2022-02-10 00:59:15,936 iteration 187 : loss : 0.329454, loss_ce: 0.041561
2022-02-10 00:59:16,513 iteration 188 : loss : 0.367278, loss_ce: 0.047720
2022-02-10 00:59:17,116 iteration 189 : loss : 0.389100, loss_ce: 0.044702
2022-02-10 00:59:17,687 iteration 190 : loss : 0.385229, loss_ce: 0.042565
2022-02-10 00:59:18,308 iteration 191 : loss : 0.396373, loss_ce: 0.042079
2022-02-10 00:59:18,914 iteration 192 : loss : 0.394563, loss_ce: 0.038552
2022-02-10 00:59:19,464 iteration 193 : loss : 0.351178, loss_ce: 0.048409
2022-02-10 00:59:20,055 iteration 194 : loss : 0.337642, loss_ce: 0.050860
2022-02-10 00:59:20,620 iteration 195 : loss : 0.392458, loss_ce: 0.034537
2022-02-10 00:59:21,136 iteration 196 : loss : 0.396323, loss_ce: 0.041823
2022-02-10 00:59:21,690 iteration 197 : loss : 0.367108, loss_ce: 0.045450
2022-02-10 00:59:22,311 iteration 198 : loss : 0.394082, loss_ce: 0.037678
2022-02-10 00:59:22,916 iteration 199 : loss : 0.367535, loss_ce: 0.052423
2022-02-10 00:59:23,362 iteration 200 : loss : 0.395746, loss_ce: 0.040824
2022-02-10 00:59:23,895 iteration 201 : loss : 0.355650, loss_ce: 0.045014
2022-02-10 00:59:24,471 iteration 202 : loss : 0.319288, loss_ce: 0.038264
2022-02-10 00:59:25,024 iteration 203 : loss : 0.368973, loss_ce: 0.037007
2022-02-10 00:59:25,615 iteration 204 : loss : 0.359188, loss_ce: 0.072904
2022-02-10 00:59:26,105 iteration 205 : loss : 0.374088, loss_ce: 0.039787
2022-02-10 00:59:26,653 iteration 206 : loss : 0.380141, loss_ce: 0.050867
2022-02-10 00:59:27,088 iteration 207 : loss : 0.364600, loss_ce: 0.042994
2022-02-10 00:59:27,696 iteration 208 : loss : 0.387368, loss_ce: 0.040880
2022-02-10 00:59:28,250 iteration 209 : loss : 0.358801, loss_ce: 0.044587
2022-02-10 00:59:28,848 iteration 210 : loss : 0.360907, loss_ce: 0.048164
2022-02-10 00:59:29,340 iteration 211 : loss : 0.341180, loss_ce: 0.045394
2022-02-10 00:59:29,954 iteration 212 : loss : 0.360202, loss_ce: 0.042542
2022-02-10 00:59:30,496 iteration 213 : loss : 0.369633, loss_ce: 0.045862
2022-02-10 00:59:31,019 iteration 214 : loss : 0.371565, loss_ce: 0.040498
2022-02-10 00:59:31,510 iteration 215 : loss : 0.373386, loss_ce: 0.030008
2022-02-10 00:59:32,128 iteration 216 : loss : 0.358674, loss_ce: 0.030517
2022-02-10 00:59:32,699 iteration 217 : loss : 0.389493, loss_ce: 0.036072
2022-02-10 00:59:33,236 iteration 218 : loss : 0.359191, loss_ce: 0.047004
2022-02-10 00:59:33,782 iteration 219 : loss : 0.390707, loss_ce: 0.031053
2022-02-10 00:59:34,388 iteration 220 : loss : 0.346696, loss_ce: 0.041179
2022-02-10 00:59:34,941 iteration 221 : loss : 0.368937, loss_ce: 0.038555
2022-02-10 00:59:35,467 iteration 222 : loss : 0.365852, loss_ce: 0.038210
2022-02-10 00:59:35,977 iteration 223 : loss : 0.372824, loss_ce: 0.048865
2022-02-10 00:59:36,579 iteration 224 : loss : 0.338311, loss_ce: 0.036162
2022-02-10 00:59:37,185 iteration 225 : loss : 0.354606, loss_ce: 0.040830
2022-02-10 00:59:37,719 iteration 226 : loss : 0.395191, loss_ce: 0.042083
2022-02-10 00:59:38,207 iteration 227 : loss : 0.389478, loss_ce: 0.044954
2022-02-10 00:59:38,790 iteration 228 : loss : 0.345041, loss_ce: 0.039500
2022-02-10 00:59:39,339 iteration 229 : loss : 0.339932, loss_ce: 0.038026
2022-02-10 00:59:39,858 iteration 230 : loss : 0.343299, loss_ce: 0.048708
2022-02-10 00:59:40,374 iteration 231 : loss : 0.363261, loss_ce: 0.052497
2022-02-10 00:59:40,953 iteration 232 : loss : 0.326445, loss_ce: 0.041137
2022-02-10 00:59:41,523 iteration 233 : loss : 0.381285, loss_ce: 0.052058
2022-02-10 00:59:42,022 iteration 234 : loss : 0.384363, loss_ce: 0.044430
2022-02-10 00:59:42,547 iteration 235 : loss : 0.369709, loss_ce: 0.044615
2022-02-10 00:59:43,120 iteration 236 : loss : 0.394699, loss_ce: 0.038711
2022-02-10 00:59:43,653 iteration 237 : loss : 0.356850, loss_ce: 0.049356
2022-02-10 00:59:44,223 iteration 238 : loss : 0.389153, loss_ce: 0.028052
2022-02-10 00:59:44,799 iteration 239 : loss : 0.389095, loss_ce: 0.027927
2022-02-10 00:59:45,342 iteration 240 : loss : 0.386580, loss_ce: 0.024143
2022-02-10 00:59:45,830 iteration 241 : loss : 0.366091, loss_ce: 0.032177
2022-02-10 00:59:46,316 iteration 242 : loss : 0.363691, loss_ce: 0.038929
2022-02-10 00:59:46,887 iteration 243 : loss : 0.355378, loss_ce: 0.046272
2022-02-10 00:59:47,428 iteration 244 : loss : 0.349914, loss_ce: 0.034204
2022-02-10 00:59:47,975 iteration 245 : loss : 0.351846, loss_ce: 0.030454
2022-02-10 00:59:48,530 iteration 246 : loss : 0.351896, loss_ce: 0.062447
2022-02-10 00:59:49,130 iteration 247 : loss : 0.390454, loss_ce: 0.034150
2022-02-10 00:59:49,602 iteration 248 : loss : 0.327583, loss_ce: 0.032710
2022-02-10 00:59:50,097 iteration 249 : loss : 0.357528, loss_ce: 0.033741
2022-02-10 00:59:50,661 iteration 250 : loss : 0.358132, loss_ce: 0.047592
2022-02-10 00:59:51,226 iteration 251 : loss : 0.377862, loss_ce: 0.049913
2022-02-10 00:59:51,746 iteration 252 : loss : 0.370152, loss_ce: 0.056032
2022-02-10 00:59:52,309 iteration 253 : loss : 0.364106, loss_ce: 0.035501
2022-02-10 00:59:52,825 iteration 254 : loss : 0.374453, loss_ce: 0.036160
2022-02-10 00:59:53,439 iteration 255 : loss : 0.354085, loss_ce: 0.042476
2022-02-10 00:59:53,944 iteration 256 : loss : 0.367329, loss_ce: 0.033456
2022-02-10 00:59:54,503 iteration 257 : loss : 0.353236, loss_ce: 0.029290
2022-02-10 00:59:55,067 iteration 258 : loss : 0.340856, loss_ce: 0.039949
2022-02-10 00:59:55,611 iteration 259 : loss : 0.351078, loss_ce: 0.055129
2022-02-10 00:59:56,176 iteration 260 : loss : 0.357122, loss_ce: 0.043889
2022-02-10 00:59:56,785 iteration 261 : loss : 0.339051, loss_ce: 0.056065
2022-02-10 00:59:57,342 iteration 262 : loss : 0.334973, loss_ce: 0.040748
2022-02-10 00:59:57,910 iteration 263 : loss : 0.364879, loss_ce: 0.034146
2022-02-10 00:59:58,467 iteration 264 : loss : 0.365100, loss_ce: 0.032642
2022-02-10 00:59:58,966 iteration 265 : loss : 0.363438, loss_ce: 0.036836
2022-02-10 00:59:59,456 iteration 266 : loss : 0.338600, loss_ce: 0.044357
2022-02-10 01:00:00,103 iteration 267 : loss : 0.372488, loss_ce: 0.030615
2022-02-10 01:00:00,659 iteration 268 : loss : 0.335999, loss_ce: 0.050474
2022-02-10 01:00:01,186 iteration 269 : loss : 0.379570, loss_ce: 0.029219
2022-02-10 01:00:01,743 iteration 270 : loss : 0.390354, loss_ce: 0.030152
2022-02-10 01:00:02,298 iteration 271 : loss : 0.385843, loss_ce: 0.022135
2022-02-10 01:00:02,834 iteration 272 : loss : 0.385546, loss_ce: 0.020982
2022-02-10 01:00:03,412 iteration 273 : loss : 0.349610, loss_ce: 0.036305
2022-02-10 01:00:03,953 iteration 274 : loss : 0.373598, loss_ce: 0.036336
2022-02-10 01:00:04,506 iteration 275 : loss : 0.341898, loss_ce: 0.043186
2022-02-10 01:00:05,099 iteration 276 : loss : 0.368548, loss_ce: 0.030750
2022-02-10 01:00:05,759 iteration 277 : loss : 0.364562, loss_ce: 0.029297
2022-02-10 01:00:06,309 iteration 278 : loss : 0.392247, loss_ce: 0.040457
2022-02-10 01:00:06,849 iteration 279 : loss : 0.386122, loss_ce: 0.022042
2022-02-10 01:00:07,398 iteration 280 : loss : 0.371344, loss_ce: 0.040922
2022-02-10 01:00:07,955 iteration 281 : loss : 0.385751, loss_ce: 0.021325
2022-02-10 01:00:08,473 iteration 282 : loss : 0.321170, loss_ce: 0.030842
2022-02-10 01:00:08,978 iteration 283 : loss : 0.343077, loss_ce: 0.034392
2022-02-10 01:00:09,549 iteration 284 : loss : 0.352133, loss_ce: 0.035406
2022-02-10 01:00:10,114 iteration 285 : loss : 0.343060, loss_ce: 0.046605
2022-02-10 01:00:10,690 iteration 286 : loss : 0.355371, loss_ce: 0.035517
2022-02-10 01:00:11,262 iteration 287 : loss : 0.361222, loss_ce: 0.047008
2022-02-10 01:00:11,758 iteration 288 : loss : 0.363438, loss_ce: 0.030230
2022-02-10 01:00:12,239 iteration 289 : loss : 0.366583, loss_ce: 0.042367
2022-02-10 01:00:12,789 iteration 290 : loss : 0.360316, loss_ce: 0.047871
2022-02-10 01:00:13,438 iteration 291 : loss : 0.334891, loss_ce: 0.048384
2022-02-10 01:00:13,964 iteration 292 : loss : 0.372980, loss_ce: 0.038619
2022-02-10 01:00:14,561 iteration 293 : loss : 0.368482, loss_ce: 0.029482
2022-02-10 01:00:15,021 iteration 294 : loss : 0.323121, loss_ce: 0.032115
2022-02-10 01:00:15,578 iteration 295 : loss : 0.351339, loss_ce: 0.064267
2022-02-10 01:00:16,149 iteration 296 : loss : 0.381297, loss_ce: 0.024283
2022-02-10 01:00:16,734 iteration 297 : loss : 0.328653, loss_ce: 0.034987
2022-02-10 01:00:17,247 iteration 298 : loss : 0.360694, loss_ce: 0.028811
2022-02-10 01:00:17,804 iteration 299 : loss : 0.336384, loss_ce: 0.057269
