2022-02-09 18:05:38,319 Logging directory: /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/TransUNet/log_dir/trFETS_train_cv1_r3/i2i2l/
2022-02-09 18:05:38,320 Tensorboard directory: /scratch_net/biwidl217_second/arismu/Tensorboard/trFETS_train_cv1_r3/i2i2l/
2022-02-09 18:05:38,320 ============================================================
2022-02-09 18:05:38,320 EXPERIMENT NAME: trFETS_train_cv1_r3/i2i2l/
2022-02-09 18:05:38,320 ============================================================
2022-02-09 18:05:38,320 Loading data...
2022-02-09 18:05:38,321 Already preprocessed this configuration. Loading now...
2022-02-09 18:05:39,549 Already preprocessed this configuration. Loading now...
2022-02-09 18:11:36,379 Training Images: (240, 240, 54560)
2022-02-09 18:11:36,380 Training Labels: (240, 240, 54560)
2022-02-09 18:11:36,380 Validation Images: (240, 240, 12400)
2022-02-09 18:11:36,380 Validation Labels: (240, 240, 12400)
2022-02-09 18:11:36,380 ============================================================
2022-02-09 18:11:36,425 17 iterations per epoch. 50000 max iterations 
  0%|                                          | 0/15 [00:00<?, ?it/s]EPOCH: 0
2022-02-09 18:11:47,817 iteration 20 : loss : 0.963013, loss_ce: 1.087873
2022-02-09 18:11:48,403 iteration 21 : loss : 0.957958, loss_ce: 1.075741
2022-02-09 18:11:48,839 iteration 22 : loss : 0.931782, loss_ce: 1.032802
2022-02-09 18:11:49,349 iteration 23 : loss : 1.014567, loss_ce: 1.174420
2022-02-09 18:11:49,876 iteration 24 : loss : 0.915271, loss_ce: 1.005125
2022-02-09 18:11:50,427 iteration 25 : loss : 0.881072, loss_ce: 0.944425
2022-02-09 18:11:50,935 iteration 26 : loss : 0.932477, loss_ce: 1.041395
2022-02-09 18:11:51,442 iteration 27 : loss : 0.905214, loss_ce: 0.978567
2022-02-09 18:11:51,908 iteration 28 : loss : 0.892852, loss_ce: 0.959296
2022-02-09 18:11:52,411 iteration 29 : loss : 0.973064, loss_ce: 1.099802
2022-02-09 18:11:53,047 iteration 30 : loss : 0.839074, loss_ce: 0.867786
2022-02-09 18:11:53,568 iteration 31 : loss : 0.957511, loss_ce: 1.071779
2022-02-09 18:11:54,093 iteration 32 : loss : 0.816217, loss_ce: 0.819574
2022-02-09 18:11:54,651 iteration 33 : loss : 0.816226, loss_ce: 0.818317
2022-02-09 18:11:55,135 iteration 34 : loss : 0.870461, loss_ce: 0.915926
2022-02-09 18:11:55,679 iteration 35 : loss : 1.013655, loss_ce: 1.172408
2022-02-09 18:11:56,111 iteration 36 : loss : 0.884387, loss_ce: 0.940507
2022-02-09 18:11:56,694 iteration 37 : loss : 0.781420, loss_ce: 0.771087
2022-02-09 18:11:57,316 iteration 38 : loss : 0.818168, loss_ce: 0.822491
2022-02-09 18:11:57,850 iteration 39 : loss : 0.797869, loss_ce: 0.785832
2022-02-09 18:11:58,310 iteration 40 : loss : 0.792754, loss_ce: 0.777563
2022-02-09 18:11:58,939 iteration 41 : loss : 0.771626, loss_ce: 0.739536
2022-02-09 18:11:59,433 iteration 42 : loss : 0.774786, loss_ce: 0.744356
2022-02-09 18:11:59,897 iteration 43 : loss : 0.755134, loss_ce: 0.709139
2022-02-09 18:12:00,410 iteration 44 : loss : 0.764945, loss_ce: 0.729831
2022-02-09 18:12:00,913 iteration 45 : loss : 0.856237, loss_ce: 0.892092
2022-02-09 18:12:01,446 iteration 46 : loss : 0.859244, loss_ce: 0.898432
2022-02-09 18:12:01,961 iteration 47 : loss : 0.749863, loss_ce: 0.712983
2022-02-09 18:12:02,543 iteration 48 : loss : 0.710061, loss_ce: 0.636660
2022-02-09 18:12:03,090 iteration 49 : loss : 0.827692, loss_ce: 0.839325
2022-02-09 18:12:03,601 iteration 50 : loss : 0.718311, loss_ce: 0.657313
2022-02-09 18:12:04,269 iteration 51 : loss : 0.718328, loss_ce: 0.646521
2022-02-09 18:12:04,889 iteration 52 : loss : 0.736779, loss_ce: 0.679305
2022-02-09 18:12:05,494 iteration 53 : loss : 0.772870, loss_ce: 0.745933
2022-02-09 18:12:06,017 iteration 54 : loss : 0.731152, loss_ce: 0.667156
2022-02-09 18:12:06,585 iteration 55 : loss : 0.669345, loss_ce: 0.570433
2022-02-09 18:12:07,136 iteration 56 : loss : 0.674801, loss_ce: 0.578829
2022-02-09 18:12:07,634 iteration 57 : loss : 0.676348, loss_ce: 0.578317
2022-02-09 18:12:08,108 iteration 58 : loss : 0.674520, loss_ce: 0.582158
2022-02-09 18:12:08,636 iteration 59 : loss : 0.688093, loss_ce: 0.598165
2022-02-09 18:12:09,178 iteration 60 : loss : 0.662975, loss_ce: 0.546057
2022-02-09 18:12:09,651 iteration 61 : loss : 0.650220, loss_ce: 0.525641
2022-02-09 18:12:10,190 iteration 62 : loss : 0.625572, loss_ce: 0.475294
2022-02-09 18:12:10,706 iteration 63 : loss : 0.625795, loss_ce: 0.488824
2022-02-09 18:12:11,176 iteration 64 : loss : 0.646659, loss_ce: 0.513446
2022-02-09 18:12:11,796 iteration 65 : loss : 0.617887, loss_ce: 0.463779
2022-02-09 18:12:12,312 iteration 66 : loss : 0.626848, loss_ce: 0.486247
2022-02-09 18:12:12,918 iteration 67 : loss : 0.614479, loss_ce: 0.462730
2022-02-09 18:12:13,471 iteration 68 : loss : 0.589715, loss_ce: 0.409714
2022-02-09 18:12:13,951 iteration 69 : loss : 0.589880, loss_ce: 0.416780
2022-02-09 18:12:14,473 iteration 70 : loss : 0.590714, loss_ce: 0.415900
2022-02-09 18:12:15,083 iteration 71 : loss : 0.568968, loss_ce: 0.397901
2022-02-09 18:12:15,631 iteration 72 : loss : 0.600175, loss_ce: 0.437286
2022-02-09 18:12:16,171 iteration 73 : loss : 0.585240, loss_ce: 0.408549
2022-02-09 18:12:16,698 iteration 74 : loss : 0.552428, loss_ce: 0.357742
2022-02-09 18:12:17,273 iteration 75 : loss : 0.559163, loss_ce: 0.360858
2022-02-09 18:12:17,815 iteration 76 : loss : 0.549434, loss_ce: 0.351880
2022-02-09 18:12:18,320 iteration 77 : loss : 0.548070, loss_ce: 0.332783
2022-02-09 18:12:18,954 iteration 78 : loss : 0.551709, loss_ce: 0.344057
2022-02-09 18:12:19,510 iteration 79 : loss : 0.533515, loss_ce: 0.327313
2022-02-09 18:12:19,969 iteration 80 : loss : 0.555435, loss_ce: 0.346053
2022-02-09 18:12:20,442 iteration 81 : loss : 0.552992, loss_ce: 0.353288
2022-02-09 18:12:20,926 iteration 82 : loss : 0.535433, loss_ce: 0.309140
2022-02-09 18:12:21,438 iteration 83 : loss : 0.529863, loss_ce: 0.312397
2022-02-09 18:12:21,905 iteration 84 : loss : 0.516189, loss_ce: 0.307862
2022-02-09 18:12:22,448 iteration 85 : loss : 0.517464, loss_ce: 0.280740
2022-02-09 18:12:22,956 iteration 86 : loss : 0.528163, loss_ce: 0.304015
2022-02-09 18:12:23,544 iteration 87 : loss : 0.509877, loss_ce: 0.277532
2022-02-09 18:12:24,116 iteration 88 : loss : 0.506894, loss_ce: 0.298794
2022-02-09 18:12:24,720 iteration 89 : loss : 0.519409, loss_ce: 0.290089
2022-02-09 18:12:25,394 iteration 90 : loss : 0.491618, loss_ce: 0.243634
2022-02-09 18:12:25,961 iteration 91 : loss : 0.515613, loss_ce: 0.290356
2022-02-09 18:12:26,480 iteration 92 : loss : 0.476878, loss_ce: 0.243316
2022-02-09 18:12:26,965 iteration 93 : loss : 0.501444, loss_ce: 0.245262
2022-02-09 18:12:27,468 iteration 94 : loss : 0.483463, loss_ce: 0.240838
2022-02-09 18:12:28,010 iteration 95 : loss : 0.489733, loss_ce: 0.223180
2022-02-09 18:12:28,488 iteration 96 : loss : 0.479833, loss_ce: 0.229118
2022-02-09 18:12:29,023 iteration 97 : loss : 0.473036, loss_ce: 0.239412
2022-02-09 18:12:29,607 iteration 98 : loss : 0.467547, loss_ce: 0.217693
2022-02-09 18:12:30,172 iteration 99 : loss : 0.487841, loss_ce: 0.233478
2022-02-09 18:12:30,679 iteration 100 : loss : 0.480203, loss_ce: 0.208296
2022-02-09 18:12:31,200 iteration 101 : loss : 0.475741, loss_ce: 0.196588
2022-02-09 18:12:31,706 iteration 102 : loss : 0.465786, loss_ce: 0.212533
2022-02-09 18:12:32,316 iteration 103 : loss : 0.473855, loss_ce: 0.192963
2022-02-09 18:12:32,899 iteration 104 : loss : 0.452025, loss_ce: 0.188714
2022-02-09 18:12:33,467 iteration 105 : loss : 0.461266, loss_ce: 0.204917
2022-02-09 18:12:34,020 iteration 106 : loss : 0.468425, loss_ce: 0.186488
2022-02-09 18:12:34,573 iteration 107 : loss : 0.459437, loss_ce: 0.173528
2022-02-09 18:12:35,185 iteration 108 : loss : 0.460319, loss_ce: 0.181635
2022-02-09 18:12:35,723 iteration 109 : loss : 0.462379, loss_ce: 0.176983
2022-02-09 18:12:36,446 iteration 110 : loss : 0.461425, loss_ce: 0.171773
2022-02-09 18:12:37,049 iteration 111 : loss : 0.535119, loss_ce: 0.313128
2022-02-09 18:12:37,583 iteration 112 : loss : 0.501206, loss_ce: 0.258205
2022-02-09 18:12:38,081 iteration 113 : loss : 0.444574, loss_ce: 0.169077
2022-02-09 18:12:38,605 iteration 114 : loss : 0.440642, loss_ce: 0.167410
2022-02-09 18:12:39,103 iteration 115 : loss : 0.423001, loss_ce: 0.151751
2022-02-09 18:12:39,581 iteration 116 : loss : 0.445070, loss_ce: 0.150457
2022-02-09 18:12:40,095 iteration 117 : loss : 0.451979, loss_ce: 0.150891
2022-02-09 18:12:40,671 iteration 118 : loss : 0.458290, loss_ce: 0.162851
2022-02-09 18:12:41,277 iteration 119 : loss : 0.424909, loss_ce: 0.145768
2022-02-09 18:12:41,784 iteration 120 : loss : 0.434223, loss_ce: 0.155757
2022-02-09 18:12:42,296 iteration 121 : loss : 0.440930, loss_ce: 0.170014
2022-02-09 18:12:42,848 iteration 122 : loss : 0.437934, loss_ce: 0.170003
2022-02-09 18:12:43,345 iteration 123 : loss : 0.415307, loss_ce: 0.134290
2022-02-09 18:12:43,961 iteration 124 : loss : 0.439118, loss_ce: 0.137858
2022-02-09 18:12:44,462 iteration 125 : loss : 0.444473, loss_ce: 0.148392
2022-02-09 18:12:45,005 iteration 126 : loss : 0.453865, loss_ce: 0.197831
2022-02-09 18:12:45,587 iteration 127 : loss : 0.443235, loss_ce: 0.146393
2022-02-09 18:12:46,125 iteration 128 : loss : 0.424893, loss_ce: 0.138718
2022-02-09 18:12:46,627 iteration 129 : loss : 0.437976, loss_ce: 0.129085
2022-02-09 18:12:47,155 iteration 130 : loss : 0.431086, loss_ce: 0.131947
2022-02-09 18:12:47,761 iteration 131 : loss : 0.434937, loss_ce: 0.126367
2022-02-09 18:12:48,367 iteration 132 : loss : 0.412162, loss_ce: 0.122917
2022-02-09 18:12:48,854 iteration 133 : loss : 0.422355, loss_ce: 0.111552
2022-02-09 18:12:49,378 iteration 134 : loss : 0.427556, loss_ce: 0.103690
2022-02-09 18:12:49,822 iteration 135 : loss : 0.426946, loss_ce: 0.102494
2022-02-09 18:12:50,308 iteration 136 : loss : 0.425976, loss_ce: 0.103213
2022-02-09 18:12:50,848 iteration 137 : loss : 0.424477, loss_ce: 0.097736
2022-02-09 18:12:51,377 iteration 138 : loss : 0.419627, loss_ce: 0.101559
2022-02-09 18:12:51,958 iteration 139 : loss : 0.418539, loss_ce: 0.119065
2022-02-09 18:12:52,413 iteration 140 : loss : 0.388046, loss_ce: 0.116702
2022-02-09 18:12:52,905 iteration 141 : loss : 0.412023, loss_ce: 0.137842
2022-02-09 18:12:53,341 iteration 142 : loss : 0.420306, loss_ce: 0.100874
2022-02-09 18:12:53,881 iteration 143 : loss : 0.419654, loss_ce: 0.113938
2022-02-09 18:12:54,378 iteration 144 : loss : 0.381211, loss_ce: 0.123592
2022-02-09 18:12:54,924 iteration 145 : loss : 0.427941, loss_ce: 0.103928
2022-02-09 18:12:55,443 iteration 146 : loss : 0.386821, loss_ce: 0.096714
2022-02-09 18:12:55,926 iteration 147 : loss : 0.404024, loss_ce: 0.121872
2022-02-09 18:12:56,427 iteration 148 : loss : 0.399003, loss_ce: 0.120909
2022-02-09 18:12:56,998 iteration 149 : loss : 0.390435, loss_ce: 0.099819
2022-02-09 18:12:57,567 iteration 150 : loss : 0.424407, loss_ce: 0.096911
2022-02-09 18:12:57,986 iteration 151 : loss : 0.397628, loss_ce: 0.118419
2022-02-09 18:12:58,470 iteration 152 : loss : 0.388515, loss_ce: 0.125456
2022-02-09 18:12:59,011 iteration 153 : loss : 0.433070, loss_ce: 0.113235
2022-02-09 18:12:59,594 iteration 154 : loss : 0.424580, loss_ce: 0.097302
2022-02-09 18:13:00,137 iteration 155 : loss : 0.420743, loss_ce: 0.090175
2022-02-09 18:13:00,590 iteration 156 : loss : 0.385250, loss_ce: 0.100982
2022-02-09 18:13:01,143 iteration 157 : loss : 0.383473, loss_ce: 0.092887
2022-02-09 18:13:01,809 iteration 158 : loss : 0.419710, loss_ce: 0.087960
2022-02-09 18:13:02,380 iteration 159 : loss : 0.382479, loss_ce: 0.097841
2022-02-09 18:13:02,880 iteration 160 : loss : 0.472220, loss_ce: 0.189232
2022-02-09 18:13:03,442 iteration 161 : loss : 0.404664, loss_ce: 0.095321
2022-02-09 18:13:03,918 iteration 162 : loss : 0.416788, loss_ce: 0.083630
2022-02-09 18:13:04,425 iteration 163 : loss : 0.401314, loss_ce: 0.118580
2022-02-09 18:13:04,905 iteration 164 : loss : 0.400804, loss_ce: 0.124868
2022-02-09 18:13:05,378 iteration 165 : loss : 0.460714, loss_ce: 0.166379
2022-02-09 18:13:05,881 iteration 166 : loss : 0.480061, loss_ce: 0.204237
2022-02-09 18:13:06,460 iteration 167 : loss : 0.435550, loss_ce: 0.124399
2022-02-09 18:13:06,980 iteration 168 : loss : 0.431097, loss_ce: 0.129818
2022-02-09 18:13:07,598 iteration 169 : loss : 0.424347, loss_ce: 0.096730
2022-02-09 18:13:08,135 iteration 170 : loss : 0.399271, loss_ce: 0.086129
2022-02-09 18:13:08,704 iteration 171 : loss : 0.382658, loss_ce: 0.081895
2022-02-09 18:13:09,195 iteration 172 : loss : 0.409952, loss_ce: 0.079701
2022-02-09 18:13:09,644 iteration 173 : loss : 0.422548, loss_ce: 0.102043
2022-02-09 18:13:10,194 iteration 174 : loss : 0.394357, loss_ce: 0.084871
2022-02-09 18:13:10,707 iteration 175 : loss : 0.406494, loss_ce: 0.077686
2022-02-09 18:13:11,252 iteration 176 : loss : 0.392610, loss_ce: 0.094831
2022-02-09 18:13:11,816 iteration 177 : loss : 0.407719, loss_ce: 0.064758
2022-02-09 18:13:12,402 iteration 178 : loss : 0.376815, loss_ce: 0.072128
2022-02-09 18:13:12,909 iteration 179 : loss : 0.417624, loss_ce: 0.103916
2022-02-09 18:13:13,493 iteration 180 : loss : 0.396354, loss_ce: 0.090561
2022-02-09 18:13:14,001 iteration 181 : loss : 0.386421, loss_ce: 0.078758
2022-02-09 18:13:14,581 iteration 182 : loss : 0.411423, loss_ce: 0.071816
2022-02-09 18:13:15,138 iteration 183 : loss : 0.414779, loss_ce: 0.091804
2022-02-09 18:13:15,660 iteration 184 : loss : 0.391324, loss_ce: 0.085592
2022-02-09 18:13:16,271 iteration 185 : loss : 0.370928, loss_ce: 0.101098
2022-02-09 18:13:16,799 iteration 186 : loss : 0.406673, loss_ce: 0.062766
2022-02-09 18:13:17,292 iteration 187 : loss : 0.369585, loss_ce: 0.079997
2022-02-09 18:13:17,874 iteration 188 : loss : 0.399325, loss_ce: 0.071547
2022-02-09 18:13:18,438 iteration 189 : loss : 0.364769, loss_ce: 0.075434
2022-02-09 18:13:18,947 iteration 190 : loss : 0.360076, loss_ce: 0.070251
2022-02-09 18:13:19,541 iteration 191 : loss : 0.387083, loss_ce: 0.101845
2022-02-09 18:13:20,093 iteration 192 : loss : 0.388924, loss_ce: 0.092585
2022-02-09 18:13:20,680 iteration 193 : loss : 0.378669, loss_ce: 0.052301
2022-02-09 18:13:21,316 iteration 194 : loss : 0.397617, loss_ce: 0.058913
2022-02-09 18:13:21,803 iteration 195 : loss : 0.368149, loss_ce: 0.060949
2022-02-09 18:13:22,323 iteration 196 : loss : 0.401270, loss_ce: 0.052081
2022-02-09 18:13:22,869 iteration 197 : loss : 0.367334, loss_ce: 0.082891
2022-02-09 18:13:23,406 iteration 198 : loss : 0.384988, loss_ce: 0.062612
2022-02-09 18:13:23,983 iteration 199 : loss : 0.364951, loss_ce: 0.063844
2022-02-09 18:13:24,525 iteration 200 : loss : 0.379723, loss_ce: 0.064435
2022-02-09 18:13:24,998 iteration 201 : loss : 0.347793, loss_ce: 0.068842
2022-02-09 18:13:25,524 iteration 202 : loss : 0.368871, loss_ce: 0.056595
2022-02-09 18:13:26,134 iteration 203 : loss : 0.352128, loss_ce: 0.048809
2022-02-09 18:13:26,569 iteration 204 : loss : 0.404930, loss_ce: 0.060701
2022-02-09 18:13:27,079 iteration 205 : loss : 0.389402, loss_ce: 0.051368
2022-02-09 18:13:27,580 iteration 206 : loss : 0.357335, loss_ce: 0.049429
2022-02-09 18:13:28,140 iteration 207 : loss : 0.401214, loss_ce: 0.063173
2022-02-09 18:13:28,602 iteration 208 : loss : 0.402626, loss_ce: 0.054491
2022-02-09 18:13:29,158 iteration 209 : loss : 0.336578, loss_ce: 0.059801
2022-02-09 18:13:29,740 iteration 210 : loss : 0.366344, loss_ce: 0.079373
2022-02-09 18:13:30,358 iteration 211 : loss : 0.376263, loss_ce: 0.045911
2022-02-09 18:13:30,836 iteration 212 : loss : 0.398991, loss_ce: 0.047286
2022-02-09 18:13:31,333 iteration 213 : loss : 0.382101, loss_ce: 0.056093
2022-02-09 18:13:31,823 iteration 214 : loss : 0.396230, loss_ce: 0.061929
2022-02-09 18:13:32,388 iteration 215 : loss : 0.390671, loss_ce: 0.051257
2022-02-09 18:13:32,900 iteration 216 : loss : 0.378674, loss_ce: 0.049424
2022-02-09 18:13:33,411 iteration 217 : loss : 0.382589, loss_ce: 0.048140
2022-02-09 18:13:33,844 iteration 218 : loss : 0.362874, loss_ce: 0.068089
2022-02-09 18:13:34,375 iteration 219 : loss : 0.370585, loss_ce: 0.046500
2022-02-09 18:13:34,945 iteration 220 : loss : 0.367310, loss_ce: 0.046511
2022-02-09 18:13:35,421 iteration 221 : loss : 0.362782, loss_ce: 0.041797
2022-02-09 18:13:35,897 iteration 222 : loss : 0.356357, loss_ce: 0.058654
2022-02-09 18:13:36,507 iteration 223 : loss : 0.393095, loss_ce: 0.035928
2022-02-09 18:13:37,171 iteration 224 : loss : 0.392935, loss_ce: 0.035661
2022-02-09 18:13:37,770 iteration 225 : loss : 0.352825, loss_ce: 0.074228
2022-02-09 18:13:38,230 iteration 226 : loss : 0.391922, loss_ce: 0.033646
2022-02-09 18:13:38,636 iteration 227 : loss : 0.376659, loss_ce: 0.038804
2022-02-09 18:13:39,136 iteration 228 : loss : 0.396999, loss_ce: 0.043545
2022-02-09 18:13:39,652 iteration 229 : loss : 0.374794, loss_ce: 0.046841
2022-02-09 18:13:40,192 iteration 230 : loss : 0.384846, loss_ce: 0.072958
2022-02-09 18:13:40,742 iteration 231 : loss : 0.401011, loss_ce: 0.051402
2022-02-09 18:13:41,321 iteration 232 : loss : 0.396505, loss_ce: 0.042346
2022-02-09 18:13:41,874 iteration 233 : loss : 0.346368, loss_ce: 0.044719
2022-02-09 18:13:42,431 iteration 234 : loss : 0.380858, loss_ce: 0.039640
2022-02-09 18:13:42,953 iteration 235 : loss : 0.362940, loss_ce: 0.047467
2022-02-09 18:13:43,543 iteration 236 : loss : 0.347989, loss_ce: 0.043700
2022-02-09 18:13:44,096 iteration 237 : loss : 0.390229, loss_ce: 0.030307
2022-02-09 18:13:44,662 iteration 238 : loss : 0.359094, loss_ce: 0.049087
2022-02-09 18:13:45,213 iteration 239 : loss : 0.381053, loss_ce: 0.033365
2022-02-09 18:13:45,816 iteration 240 : loss : 0.358932, loss_ce: 0.045199
2022-02-09 18:13:46,316 iteration 241 : loss : 0.380380, loss_ce: 0.032615
2022-02-09 18:13:46,853 iteration 242 : loss : 0.391969, loss_ce: 0.039970
2022-02-09 18:13:47,345 iteration 243 : loss : 0.369122, loss_ce: 0.042915
2022-02-09 18:13:47,937 iteration 244 : loss : 0.361512, loss_ce: 0.044908
2022-02-09 18:13:48,419 iteration 245 : loss : 0.362380, loss_ce: 0.038791
2022-02-09 18:13:48,921 iteration 246 : loss : 0.355611, loss_ce: 0.060737
2022-02-09 18:13:49,448 iteration 247 : loss : 0.372720, loss_ce: 0.036779
2022-02-09 18:13:50,031 iteration 248 : loss : 0.359730, loss_ce: 0.056338
2022-02-09 18:13:50,570 iteration 249 : loss : 0.350774, loss_ce: 0.030639
2022-02-09 18:13:51,147 iteration 250 : loss : 0.374137, loss_ce: 0.047932
2022-02-09 18:13:51,705 iteration 251 : loss : 0.374837, loss_ce: 0.037800
2022-02-09 18:13:52,288 iteration 252 : loss : 0.373694, loss_ce: 0.030550
2022-02-09 18:13:52,802 iteration 253 : loss : 0.380791, loss_ce: 0.034820
2022-02-09 18:13:53,337 iteration 254 : loss : 0.345827, loss_ce: 0.044198
2022-02-09 18:13:53,922 iteration 255 : loss : 0.349986, loss_ce: 0.053921
2022-02-09 18:13:54,477 iteration 256 : loss : 0.368789, loss_ce: 0.039760
2022-02-09 18:13:55,078 iteration 257 : loss : 0.392418, loss_ce: 0.034314
2022-02-09 18:13:55,555 iteration 258 : loss : 0.389641, loss_ce: 0.029106
2022-02-09 18:13:56,102 iteration 259 : loss : 0.342989, loss_ce: 0.032553
2022-02-09 18:13:56,551 iteration 260 : loss : 0.345722, loss_ce: 0.055357
2022-02-09 18:13:57,107 iteration 261 : loss : 0.353773, loss_ce: 0.056949
2022-02-09 18:13:57,708 iteration 262 : loss : 0.366333, loss_ce: 0.063283
2022-02-09 18:13:58,186 iteration 263 : loss : 0.331124, loss_ce: 0.037662
2022-02-09 18:13:58,689 iteration 264 : loss : 0.388608, loss_ce: 0.026972
2022-02-09 18:13:59,222 iteration 265 : loss : 0.370167, loss_ce: 0.044948
2022-02-09 18:13:59,788 iteration 266 : loss : 0.345423, loss_ce: 0.038014
2022-02-09 18:14:00,360 iteration 267 : loss : 0.378988, loss_ce: 0.041194
2022-02-09 18:14:00,831 iteration 268 : loss : 0.355411, loss_ce: 0.047026
2022-02-09 18:14:01,432 iteration 269 : loss : 0.389633, loss_ce: 0.029060
2022-02-09 18:14:01,949 iteration 270 : loss : 0.373978, loss_ce: 0.049690
2022-02-09 18:14:02,504 iteration 271 : loss : 0.359192, loss_ce: 0.038537
2022-02-09 18:14:03,025 iteration 272 : loss : 0.363310, loss_ce: 0.025183
2022-02-09 18:14:03,604 iteration 273 : loss : 0.380406, loss_ce: 0.031829
2022-02-09 18:14:04,164 iteration 274 : loss : 0.386495, loss_ce: 0.022904
2022-02-09 18:14:04,656 iteration 275 : loss : 0.377654, loss_ce: 0.027481
2022-02-09 18:14:05,116 iteration 276 : loss : 0.390010, loss_ce: 0.067443
2022-02-09 18:14:05,640 iteration 277 : loss : 0.356340, loss_ce: 0.033892
2022-02-09 18:14:06,104 iteration 278 : loss : 0.372709, loss_ce: 0.038777
2022-02-09 18:14:06,615 iteration 279 : loss : 0.387778, loss_ce: 0.025258
2022-02-09 18:14:07,127 iteration 280 : loss : 0.338192, loss_ce: 0.056052
2022-02-09 18:14:07,595 iteration 281 : loss : 0.334226, loss_ce: 0.042666
2022-02-09 18:14:08,072 iteration 282 : loss : 0.370282, loss_ce: 0.028623
2022-02-09 18:14:08,562 iteration 283 : loss : 0.385318, loss_ce: 0.028477
2022-02-09 18:14:08,979 iteration 284 : loss : 0.352868, loss_ce: 0.041201
2022-02-09 18:14:09,595 iteration 285 : loss : 0.348911, loss_ce: 0.061292
2022-02-09 18:14:10,067 iteration 286 : loss : 0.340758, loss_ce: 0.065999
2022-02-09 18:14:10,611 iteration 287 : loss : 0.333561, loss_ce: 0.055532
2022-02-09 18:14:11,211 iteration 288 : loss : 0.343383, loss_ce: 0.049630
2022-02-09 18:14:11,602 iteration 289 : loss : 0.368952, loss_ce: 0.037160
2022-02-09 18:14:12,144 iteration 290 : loss : 0.356209, loss_ce: 0.055929
2022-02-09 18:14:12,772 iteration 291 : loss : 0.354316, loss_ce: 0.028214
2022-02-09 18:14:13,375 iteration 292 : loss : 0.388975, loss_ce: 0.037406
2022-02-09 18:14:13,890 iteration 293 : loss : 0.386025, loss_ce: 0.021924
2022-02-09 18:14:14,447 iteration 294 : loss : 0.354067, loss_ce: 0.042159
2022-02-09 18:14:14,896 iteration 295 : loss : 0.368932, loss_ce: 0.034071
2022-02-09 18:14:15,397 iteration 296 : loss : 0.387462, loss_ce: 0.024696
2022-02-09 18:14:16,045 iteration 297 : loss : 0.356071, loss_ce: 0.047387
2022-02-09 18:14:16,641 iteration 298 : loss : 0.386226, loss_ce: 0.024468
2022-02-09 18:14:17,207 iteration 299 : loss : 0.356040, loss_ce: 0.042000
