2022-02-07 18:47:19,442 Logging directory: /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/TransUNet/log_dir/trFETS_train_cv1_r3/i2i2l/
2022-02-07 18:47:19,442 Tensorboard directory: /scratch_net/biwidl217_second/arismu/Tensorboard/trFETS_train_cv1_r3/i2i2l/
2022-02-07 18:47:19,442 ============================================================
2022-02-07 18:47:19,443 EXPERIMENT NAME: trFETS_train_cv1_r3/i2i2l/
2022-02-07 18:47:19,443 ============================================================
2022-02-07 18:47:19,443 Loading data...
2022-02-07 18:47:19,444 Already preprocessed this configuration. Loading now...
2022-02-07 18:52:12,771 Training Images: (240, 240, 54560)
2022-02-07 18:52:12,772 Training Labels: (240, 240, 54560)
2022-02-07 18:52:12,772 Validation Images: (240, 240, 12400)
2022-02-07 18:52:12,772 Validation Labels: (240, 240, 12400)
2022-02-07 18:52:12,772 ============================================================
2022-02-07 18:52:12,800 17 iterations per epoch. 50000 max iterations 
  0%|                                          | 0/15 [00:00<?, ?it/s]EPOCH: 0
2022-02-07 18:52:52,168 iteration 30 : loss : 0.414371, loss_ce: 0.105803
2022-02-07 18:52:53,502 iteration 31 : loss : 0.411542, loss_ce: 0.107050
2022-02-07 18:52:54,732 iteration 32 : loss : 0.391488, loss_ce: 0.105339
2022-02-07 18:52:56,133 iteration 33 : loss : 0.416142, loss_ce: 0.080922
2022-02-07 18:52:57,406 iteration 34 : loss : 0.407116, loss_ce: 0.104289
2022-02-07 18:52:58,661 iteration 35 : loss : 0.370694, loss_ce: 0.072518
2022-02-07 18:52:59,972 iteration 36 : loss : 0.382154, loss_ce: 0.075085
2022-02-07 18:53:01,306 iteration 37 : loss : 0.395111, loss_ce: 0.065092
2022-02-07 18:53:02,683 iteration 38 : loss : 0.360453, loss_ce: 0.069827
2022-02-07 18:53:04,148 iteration 39 : loss : 0.364561, loss_ce: 0.084247
2022-02-07 18:53:05,450 iteration 40 : loss : 0.346362, loss_ce: 0.069412
2022-02-07 18:53:06,758 iteration 41 : loss : 0.378783, loss_ce: 0.068848
2022-02-07 18:53:08,028 iteration 42 : loss : 0.384715, loss_ce: 0.063308
2022-02-07 18:53:09,297 iteration 43 : loss : 0.349163, loss_ce: 0.065997
2022-02-07 18:53:10,626 iteration 44 : loss : 0.394798, loss_ce: 0.073883
2022-02-07 18:53:11,972 iteration 45 : loss : 0.397047, loss_ce: 0.045841
2022-02-07 18:53:13,258 iteration 46 : loss : 0.384937, loss_ce: 0.075995
2022-02-07 18:53:14,624 iteration 47 : loss : 0.375193, loss_ce: 0.036456
2022-02-07 18:53:15,883 iteration 48 : loss : 0.362225, loss_ce: 0.049797
2022-02-07 18:53:17,164 iteration 49 : loss : 0.404795, loss_ce: 0.058549
2022-02-07 18:53:18,450 iteration 50 : loss : 0.391266, loss_ce: 0.032221
2022-02-07 18:53:19,812 iteration 51 : loss : 0.368827, loss_ce: 0.038025
2022-02-07 18:53:21,121 iteration 52 : loss : 0.391696, loss_ce: 0.084271
2022-02-07 18:53:22,401 iteration 53 : loss : 0.395820, loss_ce: 0.047019
2022-02-07 18:53:23,704 iteration 54 : loss : 0.353064, loss_ce: 0.051609
2022-02-07 18:53:25,017 iteration 55 : loss : 0.365373, loss_ce: 0.043095
2022-02-07 18:53:26,289 iteration 56 : loss : 0.360669, loss_ce: 0.038454
2022-02-07 18:53:27,609 iteration 57 : loss : 0.358362, loss_ce: 0.055589
2022-02-07 18:53:28,948 iteration 58 : loss : 0.350808, loss_ce: 0.043362
2022-02-07 18:53:30,326 iteration 59 : loss : 0.367479, loss_ce: 0.033395
2022-02-07 18:53:31,668 iteration 60 : loss : 0.396025, loss_ce: 0.041603
2022-02-07 18:53:33,005 iteration 61 : loss : 0.383311, loss_ce: 0.034338
2022-02-07 18:53:34,333 iteration 62 : loss : 0.375667, loss_ce: 0.028339
2022-02-07 18:53:35,663 iteration 63 : loss : 0.378743, loss_ce: 0.033548
2022-02-07 18:53:36,932 iteration 64 : loss : 0.380961, loss_ce: 0.028234
2022-02-07 18:53:38,249 iteration 65 : loss : 0.396222, loss_ce: 0.041608
2022-02-07 18:53:39,654 iteration 66 : loss : 0.389982, loss_ce: 0.029688
2022-02-07 18:53:41,065 iteration 67 : loss : 0.386316, loss_ce: 0.022473
2022-02-07 18:53:42,387 iteration 68 : loss : 0.343851, loss_ce: 0.041618
2022-02-07 18:53:43,691 iteration 69 : loss : 0.345230, loss_ce: 0.035925
2022-02-07 18:53:44,960 iteration 70 : loss : 0.388635, loss_ce: 0.026914
2022-02-07 18:53:46,351 iteration 71 : loss : 0.386837, loss_ce: 0.024462
2022-02-07 18:53:47,724 iteration 72 : loss : 0.383490, loss_ce: 0.016930
2022-02-07 18:53:49,066 iteration 73 : loss : 0.342182, loss_ce: 0.022356
2022-02-07 18:53:50,280 iteration 74 : loss : 0.353519, loss_ce: 0.025188
2022-02-07 18:53:51,696 iteration 75 : loss : 0.350244, loss_ce: 0.018732
2022-02-07 18:53:53,150 iteration 76 : loss : 0.391886, loss_ce: 0.034055
2022-02-07 18:53:54,541 iteration 77 : loss : 0.364129, loss_ce: 0.027810
2022-02-07 18:53:55,872 iteration 78 : loss : 0.370975, loss_ce: 0.022309
2022-02-07 18:53:57,235 iteration 79 : loss : 0.331916, loss_ce: 0.026046
2022-02-07 18:53:58,565 iteration 80 : loss : 0.325172, loss_ce: 0.036790
2022-02-07 18:53:59,865 iteration 81 : loss : 0.350213, loss_ce: 0.034690
2022-02-07 18:54:01,175 iteration 82 : loss : 0.354076, loss_ce: 0.037519
2022-02-07 18:54:02,504 iteration 83 : loss : 0.380961, loss_ce: 0.034855
2022-02-07 18:54:03,797 iteration 84 : loss : 0.339094, loss_ce: 0.049447
2022-02-07 18:54:05,120 iteration 85 : loss : 0.393209, loss_ce: 0.047023
2022-02-07 18:54:06,502 iteration 86 : loss : 0.335816, loss_ce: 0.034851
2022-02-07 18:54:07,813 iteration 87 : loss : 0.340412, loss_ce: 0.039245
2022-02-07 18:54:09,200 iteration 88 : loss : 0.361615, loss_ce: 0.043838
2022-02-07 18:54:10,515 iteration 89 : loss : 0.361961, loss_ce: 0.034070
2022-02-07 18:54:11,789 iteration 90 : loss : 0.339935, loss_ce: 0.024192
2022-02-07 18:54:13,113 iteration 91 : loss : 0.333845, loss_ce: 0.022683
2022-02-07 18:54:14,539 iteration 92 : loss : 0.352135, loss_ce: 0.030865
2022-02-07 18:54:15,851 iteration 93 : loss : 0.360646, loss_ce: 0.023334
2022-02-07 18:54:17,214 iteration 94 : loss : 0.345522, loss_ce: 0.029427
2022-02-07 18:54:18,550 iteration 95 : loss : 0.351580, loss_ce: 0.020843
2022-02-07 18:54:19,891 iteration 96 : loss : 0.352387, loss_ce: 0.022917
2022-02-07 18:54:21,207 iteration 97 : loss : 0.359491, loss_ce: 0.033922
2022-02-07 18:54:22,547 iteration 98 : loss : 0.334610, loss_ce: 0.031252
2022-02-07 18:54:23,809 iteration 99 : loss : 0.332591, loss_ce: 0.024657
2022-02-07 18:54:25,092 iteration 100 : loss : 0.350802, loss_ce: 0.041355
2022-02-07 18:54:26,505 iteration 101 : loss : 0.383201, loss_ce: 0.016114
2022-02-07 18:54:27,852 iteration 102 : loss : 0.372813, loss_ce: 0.033836
2022-02-07 18:54:29,187 iteration 103 : loss : 0.355592, loss_ce: 0.041633
2022-02-07 18:54:30,553 iteration 104 : loss : 0.331878, loss_ce: 0.024556
2022-02-07 18:54:31,878 iteration 105 : loss : 0.349108, loss_ce: 0.024439
2022-02-07 18:54:33,180 iteration 106 : loss : 0.381662, loss_ce: 0.024128
2022-02-07 18:54:34,525 iteration 107 : loss : 0.342470, loss_ce: 0.029678
2022-02-07 18:54:35,909 iteration 108 : loss : 0.321488, loss_ce: 0.040355
2022-02-07 18:54:37,181 iteration 109 : loss : 0.321722, loss_ce: 0.043150
2022-02-07 18:54:38,525 iteration 110 : loss : 0.357654, loss_ce: 0.018291
2022-02-07 18:54:39,884 iteration 111 : loss : 0.373041, loss_ce: 0.049685
2022-02-07 18:54:41,180 iteration 112 : loss : 0.392257, loss_ce: 0.033221
2022-02-07 18:54:42,482 iteration 113 : loss : 0.368839, loss_ce: 0.033391
2022-02-07 18:54:43,760 iteration 114 : loss : 0.359026, loss_ce: 0.062622
2022-02-07 18:54:45,147 iteration 115 : loss : 0.391704, loss_ce: 0.032567
2022-02-07 18:54:46,541 iteration 116 : loss : 0.386266, loss_ce: 0.021817
2022-02-07 18:54:47,924 iteration 117 : loss : 0.392801, loss_ce: 0.034367
2022-02-07 18:54:49,278 iteration 118 : loss : 0.340473, loss_ce: 0.039253
2022-02-07 18:54:50,560 iteration 119 : loss : 0.386474, loss_ce: 0.022584
2022-02-07 18:54:51,874 iteration 120 : loss : 0.332791, loss_ce: 0.018230
2022-02-07 18:54:53,092 iteration 121 : loss : 0.352836, loss_ce: 0.034625
2022-02-07 18:54:54,416 iteration 122 : loss : 0.380746, loss_ce: 0.011372
2022-02-07 18:54:55,811 iteration 123 : loss : 0.354590, loss_ce: 0.023722
2022-02-07 18:54:57,050 iteration 124 : loss : 0.369680, loss_ce: 0.018980
2022-02-07 18:54:58,354 iteration 125 : loss : 0.375229, loss_ce: 0.045968
2022-02-07 18:54:59,621 iteration 126 : loss : 0.383190, loss_ce: 0.016268
2022-02-07 18:55:00,907 iteration 127 : loss : 0.316685, loss_ce: 0.038849
2022-02-07 18:55:02,208 iteration 128 : loss : 0.368585, loss_ce: 0.048704
2022-02-07 18:55:03,485 iteration 129 : loss : 0.371083, loss_ce: 0.044154
2022-02-07 18:55:04,793 iteration 130 : loss : 0.366057, loss_ce: 0.026698
2022-02-07 18:55:06,158 iteration 131 : loss : 0.348159, loss_ce: 0.025537
2022-02-07 18:55:07,433 iteration 132 : loss : 0.382395, loss_ce: 0.014491
2022-02-07 18:55:08,717 iteration 133 : loss : 0.342635, loss_ce: 0.050368
2022-02-07 18:55:09,960 iteration 134 : loss : 0.346026, loss_ce: 0.052366
2022-02-07 18:55:11,196 iteration 135 : loss : 0.357315, loss_ce: 0.031139
2022-02-07 18:55:12,537 iteration 136 : loss : 0.348515, loss_ce: 0.033071
2022-02-07 18:55:13,945 iteration 137 : loss : 0.328588, loss_ce: 0.035168
2022-02-07 18:55:15,351 iteration 138 : loss : 0.366255, loss_ce: 0.015830
2022-02-07 18:55:16,631 iteration 139 : loss : 0.381849, loss_ce: 0.013621
2022-02-07 18:55:17,960 iteration 140 : loss : 0.333743, loss_ce: 0.026038
2022-02-07 18:55:19,215 iteration 141 : loss : 0.340809, loss_ce: 0.016782
2022-02-07 18:55:20,524 iteration 142 : loss : 0.365596, loss_ce: 0.031380
2022-02-07 18:55:21,993 iteration 143 : loss : 0.340339, loss_ce: 0.024856
2022-02-07 18:55:23,345 iteration 144 : loss : 0.373577, loss_ce: 0.018162
2022-02-07 18:55:24,589 iteration 145 : loss : 0.346843, loss_ce: 0.023277
2022-02-07 18:55:25,805 iteration 146 : loss : 0.339169, loss_ce: 0.028359
2022-02-07 18:55:27,100 iteration 147 : loss : 0.312116, loss_ce: 0.031028
2022-02-07 18:55:28,434 iteration 148 : loss : 0.382375, loss_ce: 0.014440
2022-02-07 18:55:29,776 iteration 149 : loss : 0.348876, loss_ce: 0.046633
2022-02-07 18:55:31,062 iteration 150 : loss : 0.344552, loss_ce: 0.037630
2022-02-07 18:55:32,310 iteration 151 : loss : 0.325148, loss_ce: 0.033812
2022-02-07 18:55:33,767 iteration 152 : loss : 0.353536, loss_ce: 0.012987
2022-02-07 18:55:35,139 iteration 153 : loss : 0.344099, loss_ce: 0.046265
2022-02-07 18:55:36,392 iteration 154 : loss : 0.324447, loss_ce: 0.029397
2022-02-07 18:55:37,707 iteration 155 : loss : 0.335776, loss_ce: 0.015070
2022-02-07 18:55:39,005 iteration 156 : loss : 0.362391, loss_ce: 0.028498
2022-02-07 18:55:40,396 iteration 157 : loss : 0.321277, loss_ce: 0.023214
2022-02-07 18:55:41,681 iteration 158 : loss : 0.333480, loss_ce: 0.037824
2022-02-07 18:55:42,987 iteration 159 : loss : 0.366323, loss_ce: 0.025997
2022-02-07 18:55:44,360 iteration 160 : loss : 0.375136, loss_ce: 0.015183
2022-02-07 18:55:45,778 iteration 161 : loss : 0.340092, loss_ce: 0.028738
2022-02-07 18:55:47,131 iteration 162 : loss : 0.336181, loss_ce: 0.018694
2022-02-07 18:55:48,390 iteration 163 : loss : 0.330334, loss_ce: 0.029663
2022-02-07 18:55:49,754 iteration 164 : loss : 0.380703, loss_ce: 0.011222
2022-02-07 18:55:51,129 iteration 165 : loss : 0.346239, loss_ce: 0.023867
2022-02-07 18:55:52,440 iteration 166 : loss : 0.394026, loss_ce: 0.037120
2022-02-07 18:55:53,775 iteration 167 : loss : 0.324136, loss_ce: 0.035101
2022-02-07 18:55:55,123 iteration 168 : loss : 0.326397, loss_ce: 0.037536
2022-02-07 18:55:56,469 iteration 169 : loss : 0.324187, loss_ce: 0.031851
2022-02-07 18:55:57,880 iteration 170 : loss : 0.352740, loss_ce: 0.034028
2022-02-07 18:55:59,237 iteration 171 : loss : 0.358377, loss_ce: 0.019020
2022-02-07 18:56:00,660 iteration 172 : loss : 0.333650, loss_ce: 0.018729
2022-02-07 18:56:02,016 iteration 173 : loss : 0.362526, loss_ce: 0.013490
2022-02-07 18:56:03,281 iteration 174 : loss : 0.376854, loss_ce: 0.012684
2022-02-07 18:56:04,543 iteration 175 : loss : 0.342030, loss_ce: 0.020993
2022-02-07 18:56:05,928 iteration 176 : loss : 0.384851, loss_ce: 0.019335
2022-02-07 18:56:07,188 iteration 177 : loss : 0.328309, loss_ce: 0.029488
2022-02-07 18:56:08,523 iteration 178 : loss : 0.383071, loss_ce: 0.015743
2022-02-07 18:56:09,812 iteration 179 : loss : 0.351531, loss_ce: 0.035980
2022-02-07 18:56:11,125 iteration 180 : loss : 0.374113, loss_ce: 0.009694
2022-02-07 18:56:12,399 iteration 181 : loss : 0.377098, loss_ce: 0.030202
2022-02-07 18:56:13,752 iteration 182 : loss : 0.344176, loss_ce: 0.025010
2022-02-07 18:56:15,051 iteration 183 : loss : 0.351918, loss_ce: 0.027462
2022-02-07 18:56:16,357 iteration 184 : loss : 0.356501, loss_ce: 0.019598
2022-02-07 18:56:17,609 iteration 185 : loss : 0.328789, loss_ce: 0.024038
2022-02-07 18:56:18,892 iteration 186 : loss : 0.352461, loss_ce: 0.029834
2022-02-07 18:56:20,360 iteration 187 : loss : 0.331416, loss_ce: 0.021948
2022-02-07 18:56:21,705 iteration 188 : loss : 0.379814, loss_ce: 0.009582
2022-02-07 18:56:22,995 iteration 189 : loss : 0.391031, loss_ce: 0.031468
2022-02-07 18:56:24,379 iteration 190 : loss : 0.372199, loss_ce: 0.019634
2022-02-07 18:56:25,738 iteration 191 : loss : 0.381660, loss_ce: 0.013026
2022-02-07 18:56:27,039 iteration 192 : loss : 0.325604, loss_ce: 0.034296
2022-02-07 18:56:28,337 iteration 193 : loss : 0.321134, loss_ce: 0.027494
2022-02-07 18:56:29,776 iteration 194 : loss : 0.342002, loss_ce: 0.009558
2022-02-07 18:56:31,242 iteration 195 : loss : 0.376112, loss_ce: 0.017340
2022-02-07 18:56:32,578 iteration 196 : loss : 0.371466, loss_ce: 0.027763
2022-02-07 18:56:33,939 iteration 197 : loss : 0.379135, loss_ce: 0.008126
2022-02-07 18:56:35,380 iteration 198 : loss : 0.333437, loss_ce: 0.034759
2022-02-07 18:56:36,773 iteration 199 : loss : 0.384185, loss_ce: 0.017701
2022-02-07 18:56:38,106 iteration 200 : loss : 0.388387, loss_ce: 0.025726
2022-02-07 18:56:39,454 iteration 201 : loss : 0.387728, loss_ce: 0.024840
2022-02-07 18:56:40,725 iteration 202 : loss : 0.342709, loss_ce: 0.030749
2022-02-07 18:56:42,054 iteration 203 : loss : 0.386503, loss_ce: 0.022109
2022-02-07 18:56:43,377 iteration 204 : loss : 0.317175, loss_ce: 0.028320
2022-02-07 18:56:44,691 iteration 205 : loss : 0.374067, loss_ce: 0.026629
2022-02-07 18:56:46,015 iteration 206 : loss : 0.358365, loss_ce: 0.024090
2022-02-07 18:56:47,272 iteration 207 : loss : 0.360489, loss_ce: 0.021695
2022-02-07 18:56:48,579 iteration 208 : loss : 0.305837, loss_ce: 0.014738
2022-02-07 18:56:49,876 iteration 209 : loss : 0.327091, loss_ce: 0.021177
2022-02-07 18:56:51,148 iteration 210 : loss : 0.379739, loss_ce: 0.009444
2022-02-07 18:56:52,446 iteration 211 : loss : 0.379172, loss_ce: 0.008186
2022-02-07 18:56:53,680 iteration 212 : loss : 0.346906, loss_ce: 0.023354
2022-02-07 18:56:55,031 iteration 213 : loss : 0.353469, loss_ce: 0.016072
2022-02-07 18:56:56,378 iteration 214 : loss : 0.348337, loss_ce: 0.016683
2022-02-07 18:56:57,660 iteration 215 : loss : 0.314911, loss_ce: 0.011847
2022-02-07 18:56:58,925 iteration 216 : loss : 0.364822, loss_ce: 0.009128
2022-02-07 18:57:00,288 iteration 217 : loss : 0.314693, loss_ce: 0.013104
2022-02-07 18:57:01,572 iteration 218 : loss : 0.382225, loss_ce: 0.014233
2022-02-07 18:57:02,872 iteration 219 : loss : 0.364370, loss_ce: 0.010263
2022-02-07 18:57:04,211 iteration 220 : loss : 0.337087, loss_ce: 0.011358
2022-02-07 18:57:05,555 iteration 221 : loss : 0.320901, loss_ce: 0.013071
2022-02-07 18:57:06,899 iteration 222 : loss : 0.377267, loss_ce: 0.004509
2022-02-07 18:57:08,207 iteration 223 : loss : 0.341431, loss_ce: 0.009472
2022-02-07 18:57:09,617 iteration 224 : loss : 0.332780, loss_ce: 0.020414
2022-02-07 18:57:10,910 iteration 225 : loss : 0.369337, loss_ce: 0.018511
2022-02-07 18:57:12,241 iteration 226 : loss : 0.320707, loss_ce: 0.017760
2022-02-07 18:57:13,495 iteration 227 : loss : 0.340606, loss_ce: 0.016090
2022-02-07 18:57:14,785 iteration 228 : loss : 0.350951, loss_ce: 0.014783
2022-02-07 18:57:16,130 iteration 229 : loss : 0.370213, loss_ce: 0.014343
2022-02-07 18:57:17,524 iteration 230 : loss : 0.377674, loss_ce: 0.005279
2022-02-07 18:57:18,882 iteration 231 : loss : 0.370971, loss_ce: 0.014512
2022-02-07 18:57:20,155 iteration 232 : loss : 0.379252, loss_ce: 0.008329
2022-02-07 18:57:21,456 iteration 233 : loss : 0.377189, loss_ce: 0.004374
2022-02-07 18:57:22,829 iteration 234 : loss : 0.332289, loss_ce: 0.015764
2022-02-07 18:57:24,238 iteration 235 : loss : 0.351992, loss_ce: 0.030482
2022-02-07 18:57:25,521 iteration 236 : loss : 0.337452, loss_ce: 0.028434
2022-02-07 18:57:26,852 iteration 237 : loss : 0.341976, loss_ce: 0.008829
2022-02-07 18:57:28,324 iteration 238 : loss : 0.327698, loss_ce: 0.011427
2022-02-07 18:57:29,717 iteration 239 : loss : 0.344384, loss_ce: 0.023619
2022-02-07 18:57:31,035 iteration 240 : loss : 0.334955, loss_ce: 0.020139
2022-02-07 18:57:32,322 iteration 241 : loss : 0.360632, loss_ce: 0.041138
2022-02-07 18:57:33,800 iteration 242 : loss : 0.353397, loss_ce: 0.050581
2022-02-07 18:57:35,080 iteration 243 : loss : 0.364122, loss_ce: 0.037241
2022-02-07 18:57:36,399 iteration 244 : loss : 0.343603, loss_ce: 0.027611
2022-02-07 18:57:37,652 iteration 245 : loss : 0.343224, loss_ce: 0.025804
2022-02-07 18:57:39,045 iteration 246 : loss : 0.333917, loss_ce: 0.038144
2022-02-07 18:57:40,392 iteration 247 : loss : 0.340818, loss_ce: 0.026371
2022-02-07 18:57:41,644 iteration 248 : loss : 0.390435, loss_ce: 0.029936
2022-02-07 18:57:42,893 iteration 249 : loss : 0.343001, loss_ce: 0.023556
2022-02-07 18:57:44,197 iteration 250 : loss : 0.329912, loss_ce: 0.033474
2022-02-07 18:57:45,567 iteration 251 : loss : 0.381860, loss_ce: 0.013408
2022-02-07 18:57:46,988 iteration 252 : loss : 0.379030, loss_ce: 0.007965
2022-02-07 18:57:48,391 iteration 253 : loss : 0.383029, loss_ce: 0.015752
2022-02-07 18:57:49,764 iteration 254 : loss : 0.341489, loss_ce: 0.026935
2022-02-07 18:57:51,093 iteration 255 : loss : 0.342826, loss_ce: 0.012060
2022-02-07 18:57:52,375 iteration 256 : loss : 0.364721, loss_ce: 0.018497
2022-02-07 18:57:53,779 iteration 257 : loss : 0.316161, loss_ce: 0.015282
2022-02-07 18:57:55,103 iteration 258 : loss : 0.355735, loss_ce: 0.031535
2022-02-07 18:57:56,428 iteration 259 : loss : 0.362909, loss_ce: 0.025760
2022-02-07 18:57:57,783 iteration 260 : loss : 0.349176, loss_ce: 0.020617
2022-02-07 18:57:59,093 iteration 261 : loss : 0.347881, loss_ce: 0.013393
2022-02-07 18:58:00,383 iteration 262 : loss : 0.374973, loss_ce: 0.031355
2022-02-07 18:58:01,815 iteration 263 : loss : 0.351319, loss_ce: 0.044727
2022-02-07 18:58:03,174 iteration 264 : loss : 0.353496, loss_ce: 0.018876
2022-02-07 18:58:04,518 iteration 265 : loss : 0.380242, loss_ce: 0.010221
2022-02-07 18:58:05,845 iteration 266 : loss : 0.378327, loss_ce: 0.006569
2022-02-07 18:58:07,261 iteration 267 : loss : 0.350667, loss_ce: 0.013476
2022-02-07 18:58:08,591 iteration 268 : loss : 0.348313, loss_ce: 0.018224
2022-02-07 18:58:09,862 iteration 269 : loss : 0.360193, loss_ce: 0.018571
2022-02-07 18:58:11,200 iteration 270 : loss : 0.355032, loss_ce: 0.011952
2022-02-07 18:58:12,542 iteration 271 : loss : 0.337109, loss_ce: 0.015887
2022-02-07 18:58:13,846 iteration 272 : loss : 0.378013, loss_ce: 0.005945
2022-02-07 18:58:15,220 iteration 273 : loss : 0.351535, loss_ce: 0.013292
2022-02-07 18:58:16,515 iteration 274 : loss : 0.353162, loss_ce: 0.023289
2022-02-07 18:58:17,819 iteration 275 : loss : 0.345647, loss_ce: 0.024231
2022-02-07 18:58:19,119 iteration 276 : loss : 0.382542, loss_ce: 0.019980
2022-02-07 18:58:20,419 iteration 277 : loss : 0.370566, loss_ce: 0.021623
2022-02-07 18:58:21,750 iteration 278 : loss : 0.319365, loss_ce: 0.025054
2022-02-07 18:58:23,065 iteration 279 : loss : 0.383002, loss_ce: 0.015582
2022-02-07 18:58:24,402 iteration 280 : loss : 0.354653, loss_ce: 0.030152
2022-02-07 18:58:25,681 iteration 281 : loss : 0.366405, loss_ce: 0.053421
2022-02-07 18:58:27,033 iteration 282 : loss : 0.353293, loss_ce: 0.031336
2022-02-07 18:58:28,358 iteration 283 : loss : 0.392299, loss_ce: 0.033751
2022-02-07 18:58:29,686 iteration 284 : loss : 0.311346, loss_ce: 0.019888
2022-02-07 18:58:30,989 iteration 285 : loss : 0.306938, loss_ce: 0.010488
2022-02-07 18:58:32,267 iteration 286 : loss : 0.303041, loss_ce: 0.022392
2022-02-07 18:58:33,624 iteration 287 : loss : 0.366471, loss_ce: 0.018853
2022-02-07 18:58:35,022 iteration 288 : loss : 0.382674, loss_ce: 0.018096
2022-02-07 18:58:36,388 iteration 289 : loss : 0.380482, loss_ce: 0.010785
2022-02-07 18:58:37,699 iteration 290 : loss : 0.349395, loss_ce: 0.037444
2022-02-07 18:58:39,056 iteration 291 : loss : 0.301809, loss_ce: 0.017181
2022-02-07 18:58:40,389 iteration 292 : loss : 0.362924, loss_ce: 0.029775
2022-02-07 18:58:41,639 iteration 293 : loss : 0.313959, loss_ce: 0.023752
2022-02-07 18:58:43,073 iteration 294 : loss : 0.307996, loss_ce: 0.012410
2022-02-07 18:58:44,307 iteration 295 : loss : 0.345813, loss_ce: 0.015306
2022-02-07 18:58:45,606 iteration 296 : loss : 0.385960, loss_ce: 0.021138
2022-02-07 18:58:46,912 iteration 297 : loss : 0.383813, loss_ce: 0.017084
2022-02-07 18:58:48,188 iteration 298 : loss : 0.360039, loss_ce: 0.025199
2022-02-07 18:58:49,411 iteration 299 : loss : 0.364235, loss_ce: 0.034459
2022-02-07 18:58:50,779 iteration 300 : loss : 0.369871, loss_ce: 0.025353
2022-02-07 18:58:52,068 iteration 301 : loss : 0.370597, loss_ce: 0.016091
