2022-02-24 21:23:41,093 Logging directory: /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/TransUNet/log_dir/trFETS_train_cv1_r3/i2i2l/
2022-02-24 21:23:41,094 Tensorboard directory: /scratch_net/biwidl217_second/arismu/Tensorboard/trFETS_train_cv1_r3/i2i2l/
2022-02-24 21:23:41,094 ============================================================
2022-02-24 21:23:41,094 EXPERIMENT NAME: trFETS_train_cv1_r3/i2i2l/
2022-02-24 21:23:41,094 ============================================================
2022-02-24 21:23:41,094 Loading data...
2022-02-24 21:23:41,096 Already preprocessed this configuration. Loading now...
2022-02-24 21:23:41,218 Already preprocessed this configuration. Loading now...
2022-02-24 21:27:00,358 Training Images: torch.Size([240, 240, 54560])
2022-02-24 21:27:00,359 Training Labels: torch.Size([240, 240, 54560])
2022-02-24 21:27:00,359 Validation Images: torch.Size([240, 240, 12400])
2022-02-24 21:27:00,359 Validation Labels: torch.Size([240, 240, 12400])
2022-02-24 21:27:00,359 ============================================================
2022-02-24 21:27:00,416 9 iterations per epoch. 119351 max iterations 
  0%|                                         | 0/140 [00:00<?, ?it/s]EPOCH: 0
2022-02-24 21:30:44,763 iteration 83 : loss : 0.400905, loss_ce: 0.136400
2022-02-24 21:30:47,691 iteration 84 : loss : 0.443627, loss_ce: 0.134803
2022-02-24 21:30:50,498 iteration 85 : loss : 0.425213, loss_ce: 0.144486
2022-02-24 21:30:53,178 iteration 86 : loss : 0.420099, loss_ce: 0.151097
2022-02-24 21:30:55,906 iteration 87 : loss : 0.427527, loss_ce: 0.139037
2022-02-24 21:30:58,787 iteration 88 : loss : 0.442820, loss_ce: 0.133087
2022-02-24 21:31:01,521 iteration 89 : loss : 0.340495, loss_ce: 0.125362
2022-02-24 21:31:04,117 iteration 90 : loss : 0.335869, loss_ce: 0.125030
2022-02-24 21:31:06,653 iteration 91 : loss : 0.443574, loss_ce: 0.134637
2022-02-24 21:31:09,301 iteration 92 : loss : 0.404225, loss_ce: 0.116472
2022-02-24 21:31:12,048 iteration 93 : loss : 0.399035, loss_ce: 0.114014
2022-02-24 21:31:14,786 iteration 94 : loss : 0.388199, loss_ce: 0.111373
2022-02-24 21:31:17,487 iteration 95 : loss : 0.335396, loss_ce: 0.108685
2022-02-24 21:31:20,049 iteration 96 : loss : 0.356029, loss_ce: 0.108857
2022-02-24 21:31:22,891 iteration 97 : loss : 0.367836, loss_ce: 0.101637
2022-02-24 21:31:25,556 iteration 98 : loss : 0.360608, loss_ce: 0.103996
2022-02-24 21:31:27,823 iteration 99 : loss : 0.328992, loss_ce: 0.100277
2022-02-24 21:31:30,657 iteration 100 : loss : 0.327906, loss_ce: 0.095619
2022-02-24 21:31:33,810 iteration 101 : loss : 0.306446, loss_ce: 0.096616
2022-02-24 21:31:36,783 iteration 102 : loss : 0.421185, loss_ce: 0.092562
2022-02-24 21:31:39,587 iteration 103 : loss : 0.361186, loss_ce: 0.090002
2022-02-24 21:31:42,271 iteration 104 : loss : 0.325299, loss_ce: 0.093708
2022-02-24 21:31:44,965 iteration 105 : loss : 0.355718, loss_ce: 0.094957
2022-02-24 21:31:48,237 iteration 106 : loss : 0.274746, loss_ce: 0.090131
2022-02-24 21:31:50,909 iteration 107 : loss : 0.404757, loss_ce: 0.086628
2022-02-24 21:31:53,183 iteration 108 : loss : 0.362452, loss_ce: 0.085015
2022-02-24 21:31:55,386 iteration 109 : loss : 0.306214, loss_ce: 0.092147
2022-02-24 21:31:57,588 iteration 110 : loss : 0.322145, loss_ce: 0.080623
2022-02-24 21:32:00,338 iteration 111 : loss : 0.349793, loss_ce: 0.077793
2022-02-24 21:32:03,051 iteration 112 : loss : 0.254180, loss_ce: 0.075507
2022-02-24 21:32:05,668 iteration 113 : loss : 0.349920, loss_ce: 0.075707
2022-02-24 21:32:08,296 iteration 114 : loss : 0.343376, loss_ce: 0.076048
2022-02-24 21:32:11,251 iteration 115 : loss : 0.287562, loss_ce: 0.074534
2022-02-24 21:32:13,598 iteration 116 : loss : 0.232770, loss_ce: 0.074140
2022-02-24 21:32:15,969 iteration 117 : loss : 0.325718, loss_ce: 0.069485
2022-02-24 21:32:18,426 iteration 118 : loss : 0.238285, loss_ce: 0.066896
2022-02-24 21:32:20,958 iteration 119 : loss : 0.343167, loss_ce: 0.070633
2022-02-24 21:32:23,887 iteration 120 : loss : 0.294679, loss_ce: 0.068431
2022-02-24 21:32:26,813 iteration 121 : loss : 0.340254, loss_ce: 0.064953
2022-02-24 21:32:29,497 iteration 122 : loss : 0.280687, loss_ce: 0.068588
2022-02-24 21:32:32,435 iteration 123 : loss : 0.252174, loss_ce: 0.068543
2022-02-24 21:32:35,163 iteration 124 : loss : 0.301878, loss_ce: 0.064905
2022-02-24 21:32:37,927 iteration 125 : loss : 0.383300, loss_ce: 0.071411
2022-02-24 21:32:40,586 iteration 126 : loss : 0.212298, loss_ce: 0.056766
2022-02-24 21:32:43,304 iteration 127 : loss : 0.241725, loss_ce: 0.059313
2022-02-24 21:32:45,971 iteration 128 : loss : 0.304525, loss_ce: 0.054264
2022-02-24 21:32:48,419 iteration 129 : loss : 0.257634, loss_ce: 0.054514
2022-02-24 21:32:51,139 iteration 130 : loss : 0.312047, loss_ce: 0.059866
2022-02-24 21:32:53,776 iteration 131 : loss : 0.256503, loss_ce: 0.054452
2022-02-24 21:32:56,502 iteration 132 : loss : 0.251052, loss_ce: 0.061517
2022-02-24 21:32:59,094 iteration 133 : loss : 0.406704, loss_ce: 0.062353
2022-02-24 21:33:01,898 iteration 134 : loss : 0.413263, loss_ce: 0.074962
2022-02-24 21:33:04,420 iteration 135 : loss : 0.343770, loss_ce: 0.080455
2022-02-24 21:33:06,691 iteration 136 : loss : 0.330765, loss_ce: 0.082354
2022-02-24 21:33:09,366 iteration 137 : loss : 0.267167, loss_ce: 0.066111
2022-02-24 21:33:11,862 iteration 138 : loss : 0.222314, loss_ce: 0.056080
2022-02-24 21:33:14,258 iteration 139 : loss : 0.400906, loss_ce: 0.051257
2022-02-24 21:33:16,839 iteration 140 : loss : 0.264145, loss_ce: 0.049360
2022-02-24 21:33:19,410 iteration 141 : loss : 0.334157, loss_ce: 0.050652
2022-02-24 21:33:22,110 iteration 142 : loss : 0.247238, loss_ce: 0.056702
2022-02-24 21:33:24,669 iteration 143 : loss : 0.375158, loss_ce: 0.056803
2022-02-24 21:33:27,309 iteration 144 : loss : 0.396678, loss_ce: 0.063785
2022-02-24 21:33:29,734 iteration 145 : loss : 0.392975, loss_ce: 0.062843
2022-02-24 21:33:32,451 iteration 146 : loss : 0.380101, loss_ce: 0.057390
2022-02-24 21:33:34,656 iteration 147 : loss : 0.257175, loss_ce: 0.053168
2022-02-24 21:33:36,912 iteration 148 : loss : 0.386684, loss_ce: 0.054744
2022-02-24 21:33:39,708 iteration 149 : loss : 0.314941, loss_ce: 0.049277
2022-02-24 21:33:42,106 iteration 150 : loss : 0.383540, loss_ce: 0.055999
2022-02-24 21:33:44,924 iteration 151 : loss : 0.307038, loss_ce: 0.049140
2022-02-24 21:33:47,867 iteration 152 : loss : 0.401004, loss_ce: 0.052844
2022-02-24 21:33:50,609 iteration 153 : loss : 0.284397, loss_ce: 0.048383
2022-02-24 21:33:53,150 iteration 154 : loss : 0.307999, loss_ce: 0.047817
2022-02-24 21:33:55,550 iteration 155 : loss : 0.271532, loss_ce: 0.045043
2022-02-24 21:33:58,308 iteration 156 : loss : 0.398757, loss_ce: 0.048865
2022-02-24 21:34:00,988 iteration 157 : loss : 0.405072, loss_ce: 0.059474
2022-02-24 21:34:03,999 iteration 158 : loss : 0.347902, loss_ce: 0.051495
2022-02-24 21:34:06,713 iteration 159 : loss : 0.387035, loss_ce: 0.074013
2022-02-24 21:34:09,234 iteration 160 : loss : 0.239152, loss_ce: 0.048843
2022-02-24 21:34:11,516 iteration 161 : loss : 0.395305, loss_ce: 0.040266
2022-02-24 21:34:14,351 iteration 162 : loss : 0.288602, loss_ce: 0.038392
2022-02-24 21:34:17,459 iteration 163 : loss : 0.393310, loss_ce: 0.036393
2022-02-24 21:34:20,611 iteration 164 : loss : 0.393499, loss_ce: 0.036723
2022-02-24 21:34:22,950 iteration 165 : loss : 0.322161, loss_ce: 0.043760
2022-02-24 21:34:25,517 iteration 166 : loss : 0.287850, loss_ce: 0.036300
2022-02-24 21:34:28,116 iteration 167 : loss : 0.257109, loss_ce: 0.047948
2022-02-24 21:34:30,325 iteration 168 : loss : 0.248007, loss_ce: 0.046634
2022-02-24 21:34:33,070 iteration 169 : loss : 0.386491, loss_ce: 0.044829
2022-02-24 21:34:35,520 iteration 170 : loss : 0.314217, loss_ce: 0.043592
2022-02-24 21:34:38,440 iteration 171 : loss : 0.269881, loss_ce: 0.046346
2022-02-24 21:34:41,323 iteration 172 : loss : 0.322535, loss_ce: 0.047778
2022-02-24 21:34:43,705 iteration 173 : loss : 0.401032, loss_ce: 0.053045
2022-02-24 21:34:46,240 iteration 174 : loss : 0.283106, loss_ce: 0.042866
2022-02-24 21:34:49,227 iteration 175 : loss : 0.243466, loss_ce: 0.040987
2022-02-24 21:34:52,031 iteration 176 : loss : 0.287576, loss_ce: 0.032068
2022-02-24 21:34:54,898 iteration 177 : loss : 0.299059, loss_ce: 0.034297
2022-02-24 21:34:57,940 iteration 178 : loss : 0.345644, loss_ce: 0.046350
2022-02-24 21:35:00,686 iteration 179 : loss : 0.344196, loss_ce: 0.034007
2022-02-24 21:35:03,671 iteration 180 : loss : 0.268894, loss_ce: 0.039451
2022-02-24 21:35:06,524 iteration 181 : loss : 0.222467, loss_ce: 0.035386
2022-02-24 21:35:09,006 iteration 182 : loss : 0.392626, loss_ce: 0.034825
2022-02-24 21:35:11,666 iteration 183 : loss : 0.214875, loss_ce: 0.031821
2022-02-24 21:35:14,733 iteration 184 : loss : 0.194311, loss_ce: 0.036574
2022-02-24 21:35:17,362 iteration 185 : loss : 0.276690, loss_ce: 0.029069
2022-02-24 21:35:19,718 iteration 186 : loss : 0.227560, loss_ce: 0.036962
2022-02-24 21:35:22,541 iteration 187 : loss : 0.206870, loss_ce: 0.028695
2022-02-24 21:35:25,351 iteration 188 : loss : 0.243778, loss_ce: 0.042603
2022-02-24 21:35:28,324 iteration 189 : loss : 0.232674, loss_ce: 0.037212
2022-02-24 21:35:31,096 iteration 190 : loss : 0.230330, loss_ce: 0.033268
2022-02-24 21:35:33,681 iteration 191 : loss : 0.322829, loss_ce: 0.037568
2022-02-24 21:35:36,382 iteration 192 : loss : 0.345003, loss_ce: 0.041324
2022-02-24 21:35:38,718 iteration 193 : loss : 0.356157, loss_ce: 0.038342
2022-02-24 21:35:41,459 iteration 194 : loss : 0.256839, loss_ce: 0.035896
2022-02-24 21:35:44,028 iteration 195 : loss : 0.373600, loss_ce: 0.036992
2022-02-24 21:35:47,093 iteration 196 : loss : 0.232240, loss_ce: 0.034531
2022-02-24 21:35:49,798 iteration 197 : loss : 0.209155, loss_ce: 0.030947
2022-02-24 21:35:52,961 iteration 198 : loss : 0.390836, loss_ce: 0.031208
2022-02-24 21:35:55,743 iteration 199 : loss : 0.341276, loss_ce: 0.025150
2022-02-24 21:35:58,122 iteration 200 : loss : 0.215560, loss_ce: 0.026637
2022-02-24 21:36:00,878 iteration 201 : loss : 0.231925, loss_ce: 0.027710
2022-02-24 21:36:03,052 iteration 202 : loss : 0.234851, loss_ce: 0.029071
2022-02-24 21:36:05,567 iteration 203 : loss : 0.156902, loss_ce: 0.026288
2022-02-24 21:36:08,327 iteration 204 : loss : 0.309669, loss_ce: 0.028599
2022-02-24 21:36:10,622 iteration 205 : loss : 0.154110, loss_ce: 0.025102
2022-02-24 21:36:13,341 iteration 206 : loss : 0.393197, loss_ce: 0.035621
2022-02-24 21:36:15,966 iteration 207 : loss : 0.187503, loss_ce: 0.029895
2022-02-24 21:36:18,499 iteration 208 : loss : 0.178873, loss_ce: 0.028417
2022-02-24 21:36:21,080 iteration 209 : loss : 0.199117, loss_ce: 0.028872
2022-02-24 21:36:24,173 iteration 210 : loss : 0.205971, loss_ce: 0.034637
2022-02-24 21:36:26,916 iteration 211 : loss : 0.344727, loss_ce: 0.032075
2022-02-24 21:36:29,478 iteration 212 : loss : 0.274852, loss_ce: 0.027003
2022-02-24 21:36:32,140 iteration 213 : loss : 0.253997, loss_ce: 0.025695
2022-02-24 21:36:35,153 iteration 214 : loss : 0.366401, loss_ce: 0.026224
2022-02-24 21:36:37,786 iteration 215 : loss : 0.387198, loss_ce: 0.024130
2022-02-24 21:36:40,571 iteration 216 : loss : 0.286995, loss_ce: 0.029236
2022-02-24 21:36:43,328 iteration 217 : loss : 0.229506, loss_ce: 0.021991
2022-02-24 21:36:45,689 iteration 218 : loss : 0.353094, loss_ce: 0.022270
2022-02-24 21:36:48,297 iteration 219 : loss : 0.335305, loss_ce: 0.020821
2022-02-24 21:36:51,342 iteration 220 : loss : 0.227672, loss_ce: 0.019595
2022-02-24 21:36:53,929 iteration 221 : loss : 0.235672, loss_ce: 0.028582
2022-02-24 21:36:56,388 iteration 222 : loss : 0.190879, loss_ce: 0.021393
2022-02-24 21:36:58,990 iteration 223 : loss : 0.198910, loss_ce: 0.020455
2022-02-24 21:37:01,832 iteration 224 : loss : 0.289858, loss_ce: 0.024978
2022-02-24 21:37:04,241 iteration 225 : loss : 0.385266, loss_ce: 0.020372
2022-02-24 21:37:06,815 iteration 226 : loss : 0.209779, loss_ce: 0.021973
2022-02-24 21:37:09,733 iteration 227 : loss : 0.230407, loss_ce: 0.026143
2022-02-24 21:37:12,271 iteration 228 : loss : 0.276986, loss_ce: 0.030393
2022-02-24 21:37:14,968 iteration 229 : loss : 0.261082, loss_ce: 0.031914
2022-02-24 21:37:17,646 iteration 230 : loss : 0.213707, loss_ce: 0.023355
2022-02-24 21:37:20,146 iteration 231 : loss : 0.388748, loss_ce: 0.027065
2022-02-24 21:37:22,919 iteration 232 : loss : 0.246591, loss_ce: 0.030390
2022-02-24 21:37:25,652 iteration 233 : loss : 0.190763, loss_ce: 0.022645
2022-02-24 21:37:28,518 iteration 234 : loss : 0.371344, loss_ce: 0.026690
2022-02-24 21:37:31,317 iteration 235 : loss : 0.176707, loss_ce: 0.025526
2022-02-24 21:37:33,934 iteration 236 : loss : 0.386067, loss_ce: 0.021873
2022-02-24 21:37:37,155 iteration 237 : loss : 0.385385, loss_ce: 0.020752
2022-02-24 21:37:39,839 iteration 238 : loss : 0.384249, loss_ce: 0.018450
2022-02-24 21:37:42,504 iteration 239 : loss : 0.245944, loss_ce: 0.021415
2022-02-24 21:37:45,423 iteration 240 : loss : 0.241695, loss_ce: 0.031421
2022-02-24 21:37:48,193 iteration 241 : loss : 0.286821, loss_ce: 0.026402
2022-02-24 21:37:50,800 iteration 242 : loss : 0.246555, loss_ce: 0.028323
2022-02-24 21:37:53,290 iteration 243 : loss : 0.207494, loss_ce: 0.021996
2022-02-24 21:37:56,056 iteration 244 : loss : 0.174257, loss_ce: 0.023015
2022-02-24 21:37:58,529 iteration 245 : loss : 0.224433, loss_ce: 0.030215
2022-02-24 21:38:01,239 iteration 246 : loss : 0.198258, loss_ce: 0.027748
2022-02-24 21:38:03,561 iteration 247 : loss : 0.179826, loss_ce: 0.025020
2022-02-24 21:38:06,235 iteration 248 : loss : 0.197991, loss_ce: 0.024855
2022-02-24 21:38:08,941 iteration 249 : loss : 0.216582, loss_ce: 0.025667
2022-02-24 21:38:11,537 iteration 250 : loss : 0.136522, loss_ce: 0.022269
2022-02-24 21:38:14,268 iteration 251 : loss : 0.386557, loss_ce: 0.030782
2022-02-24 21:38:17,110 iteration 252 : loss : 0.157264, loss_ce: 0.023091
2022-02-24 21:38:19,974 iteration 253 : loss : 0.194524, loss_ce: 0.029815
2022-02-24 21:38:22,362 iteration 254 : loss : 0.229448, loss_ce: 0.025300
2022-02-24 21:38:24,862 iteration 255 : loss : 0.288303, loss_ce: 0.032053
2022-02-24 21:38:27,774 iteration 256 : loss : 0.244720, loss_ce: 0.022607
2022-02-24 21:38:30,820 iteration 257 : loss : 0.383761, loss_ce: 0.028843
2022-02-24 21:38:33,564 iteration 258 : loss : 0.380144, loss_ce: 0.024734
2022-02-24 21:38:36,410 iteration 259 : loss : 0.259053, loss_ce: 0.036430
2022-02-24 21:38:39,274 iteration 260 : loss : 0.174796, loss_ce: 0.020659
2022-02-24 21:38:42,699 iteration 261 : loss : 0.383454, loss_ce: 0.026327
2022-02-24 21:38:45,927 iteration 262 : loss : 0.239521, loss_ce: 0.020769
2022-02-24 21:38:49,102 iteration 263 : loss : 0.285895, loss_ce: 0.016282
2022-02-24 21:38:51,859 iteration 264 : loss : 0.385267, loss_ce: 0.029281
2022-02-24 21:38:54,075 iteration 265 : loss : 0.246138, loss_ce: 0.021990
2022-02-24 21:38:56,647 iteration 266 : loss : 0.370685, loss_ce: 0.027535
2022-02-24 21:38:59,441 iteration 267 : loss : 0.386536, loss_ce: 0.022698
2022-02-24 21:39:02,324 iteration 268 : loss : 0.095409, loss_ce: 0.015986
2022-02-24 21:39:04,454 iteration 269 : loss : 0.254286, loss_ce: 0.019230
2022-02-24 21:39:07,689 iteration 270 : loss : 0.317823, loss_ce: 0.018168
2022-02-24 21:39:10,287 iteration 271 : loss : 0.276747, loss_ce: 0.024339
2022-02-24 21:39:12,746 iteration 272 : loss : 0.384033, loss_ce: 0.017909
2022-02-24 21:39:15,763 iteration 273 : loss : 0.134763, loss_ce: 0.016437
2022-02-24 21:39:18,411 iteration 274 : loss : 0.130583, loss_ce: 0.013723
2022-02-24 21:39:20,806 iteration 275 : loss : 0.158444, loss_ce: 0.014183
2022-02-24 21:39:23,556 iteration 276 : loss : 0.165479, loss_ce: 0.016178
2022-02-24 21:39:25,945 iteration 277 : loss : 0.381629, loss_ce: 0.013208
2022-02-24 21:39:28,863 iteration 278 : loss : 0.232216, loss_ce: 0.022480
2022-02-24 21:39:31,504 iteration 279 : loss : 0.132843, loss_ce: 0.015606
2022-02-24 21:39:34,323 iteration 280 : loss : 0.142246, loss_ce: 0.015514
2022-02-24 21:39:37,167 iteration 281 : loss : 0.235308, loss_ce: 0.023445
2022-02-24 21:39:40,496 iteration 282 : loss : 0.364161, loss_ce: 0.027804
2022-02-24 21:39:43,361 iteration 283 : loss : 0.283010, loss_ce: 0.021847
2022-02-24 21:39:46,178 iteration 284 : loss : 0.240655, loss_ce: 0.026267
2022-02-24 21:39:48,495 iteration 285 : loss : 0.156582, loss_ce: 0.022373
2022-02-24 21:39:50,922 iteration 286 : loss : 0.371518, loss_ce: 0.028698
2022-02-24 21:39:53,592 iteration 287 : loss : 0.265192, loss_ce: 0.030496
2022-02-24 21:39:56,590 iteration 288 : loss : 0.322060, loss_ce: 0.035622
2022-02-24 21:39:59,445 iteration 289 : loss : 0.195364, loss_ce: 0.019710
2022-02-24 21:40:02,016 iteration 290 : loss : 0.389386, loss_ce: 0.028222
2022-02-24 21:40:04,489 iteration 291 : loss : 0.339611, loss_ce: 0.021200
2022-02-24 21:40:06,890 iteration 292 : loss : 0.387611, loss_ce: 0.025090
2022-02-24 21:40:09,362 iteration 293 : loss : 0.329179, loss_ce: 0.022047
2022-02-24 21:40:11,989 iteration 294 : loss : 0.209876, loss_ce: 0.019640
2022-02-24 21:40:14,838 iteration 295 : loss : 0.326071, loss_ce: 0.019186
2022-02-24 21:40:17,303 iteration 296 : loss : 0.372664, loss_ce: 0.017830
2022-02-24 21:40:19,926 iteration 297 : loss : 0.257099, loss_ce: 0.017255
2022-02-24 21:40:22,399 iteration 298 : loss : 0.291091, loss_ce: 0.014247
